id,en,jp,trans
0-synopsis,,ドランクとスツルムは黒騎士とオルキスの結末を満足げに見届け、自分達は姿を消す。一方その頃、アウライ・グランデ空域では真王と名乗る男が、ファータ・グランデ空域を含む各空域の治安を憂いていた。,德朗克与斯特姆在远处看着黑骑士与欧尔姬丝迎来圆满的结局，随后离开。同时，奥莱格兰德空域中，一名被称为真王的男子，正为包括法塔格兰德空域在内，各空域的治安感到担忧。
1,,<span class='scene-font-katari'>蒼く広がる大空へ溶け込むように</span><br><span class='scene-font-katari'>姬塔達は、</span><br><span class='scene-font-katari'>新たなる旅路へ漕ぎ出して行く。</span>,<span class='scene-font-katari'>姬塔一行踏上了新的旅途，格兰赛法的影子渐渐溶解在湛蓝广阔的天空。</span>
2,,<span class='scene-font-katari'>そして、古都の片隅には、</span><br><span class='scene-font-katari'>そんな姬塔達の騎空艇を見送る</span><br><span class='scene-font-katari'>二つの小さな影があった。</span>,<span class='scene-font-katari'>此时，地上有两道人影在古都的一角目送姬塔一行的骑空艇离开。</span>
3,,いやぁ～……<br>めでたしめでたしだねぇ！<br>ねぇ？　スツルム殿？,哎呀~真是可喜可贺啊！你说呢？斯特姆阁下？
4,,ふん……<br>あたし達の仕事は雇い主を守ることだ。<br>望みを叶えることじゃない。,哼……我们的工作是保护雇主，不是来实现愿望的。
5,,ただ、まぁ……<br>この結果なら、あたし達の雇い主も、<br>もう無茶はしないでくれるだろうな。,不过……有了这个结果，我们的雇主应该不会再乱来了吧。
6,,もー！　スツルム殿ったら！<br>こういう時くらい、<br>もっと素直に――,真是的！斯特姆阁下！这种时候就坦率一点——
7,,痛ってぇ！？　スツルム殿！？<br>せっかく全部丸く収まったのに、<br>ここで怪我人が出そうなんですけど！？,好痛！？ 斯特姆阁下！？事情好不容易圆满结束了，可别在这时再增加伤患了！？
8,,安心しろ……峰うちだ。,你放心吧……这是刀背。
9,,思いっきり先端で刺しといて、<br>峰うちって何かなぁ！？,你明明用刀尖刺了一通，哪是什么刀背啊！？
10,,<span class='scene-font-katari'>姬塔達のタワー脱出以後、</span><br><span class='scene-font-katari'>影ながら事の顛末を見守っていた</span><br><span class='scene-font-katari'>ドランクとスツルム。</span>,<span class='scene-font-katari'在>姬塔等人逃出高塔后，德朗克和斯特姆就一直从远处密切注视着众人。</span>
11,,<span class='scene-font-katari'>人知れず</span><span class='scene-font-place'>ラビ島メフォラシュ</span><span class='scene-font-katari'>にまで</span><br><span class='scene-font-katari'>付いて来ていたものの、あくまで</span><br><span class='scene-font-katari'>全てを影から見守っていたのだった。</span>,<span class='scene-font-katari'>两人甚至不为人知地跟到了</span><span class='scene-font-place'>Ravi岛美佛拉修</span><span class='scene-font-katari'>，但始终只是在暗处观察。</span>
12,,それで……ドランク。<br>あたし達は、これからどうする？,于是呢……德朗克。我们之后怎么办？
13,,そうだねぇ～……<br>色々考えてはいるんだけどぉ……,是啊~……我也想过很多方案……
14,,とりあえず……<br>きっともうあの人には、<br>僕達は必要ないよね。,总之……她已经不需要我们了吧。
15,,そう……だろうな。,是啊……想想也是。
16,,それに、あの人がこれから、<br>オルキス王女とオーキスちゃんと一緒に<br>新しい生活を始めるとして……,而且，从今以后她要和欧尔姬丝公主还有欧姬丝一起开始新的生活……
17,,オルキス王女サマは、<br>れっきとした、<br>由緒正しい王族だからねぇ……,欧尔姬丝公主可是血统纯正的王族啊……
18,,本人達は気にしなくても、<br>僕達みたいな胡散臭い連中が<br>近くに居たら都合が悪いだろうし……,虽然她本人可能不会在意，但我们这种来路不明的家伙总不可能跟在她身边……
19,,そうそう！<br>それに僕達、もうもらったお金分は、<br>十分働いたよねぇ？,而且嘛！我们完成的工作，也值得我们收下那些钱了吧？
20,,そう……か？,是……吗？
21,,そうだよ、絶対！　そーだって！<br>なんだかんだ、<br>結構激務だったわけだし？,是啊，肯定是！你想啊，毕竟都是些繁重的工作？
22,,まぁ、それは……否定しないが。,这个嘛……我不否认……
23,,そうそう！<br>だからしばらくはお仕事もお休みしてさ、<br>ゆーっくりのんびり過ごそうよ、ね？,是吧是吧！所以我们暂时放下工作，去哪儿悠闲度日吧？
24,,<span class='scene-font-katari'>スツルムは</span><br><span class='scene-font-katari'>しばらく悩んだ様子を見せるものの、</span><br><span class='scene-font-katari'>不意に表情を柔らかくする。</span>,<span class='scene-font-katari'>斯特姆严肃地权衡了一会儿，最后还是让表情缓和下来。</span>
25,,ふん……<br>まぁ、たまにはそういうのも悪くないな。<br>しばらくは依頼を受けるのもよそう。,哼……偶尔放松一下也不坏。那么我们暂时就不接工作了。
26,,エルステ帝国は事実上の崩壊……<br>これでこの空域も、<br>少しは静かになるだろうしな。,埃尔斯特帝国已经垮台……这样一来这个空域也能平静一段时间了吧。
27,,んん～……<br>それはどうかなぁ……,嗯~……这个，也说不准啊……
28,,なに……？,什么……？
29,,<span class='scene-font-katari'>ドランクは睨むように空の彼方を見る。</span><br><span class='scene-font-katari'>どこまでも続く青空には、</span><br><span class='scene-font-katari'>いまだ幾つもの火種が残っていた。</span>,<span class='scene-font-katari'>德朗克盯着远方的天空。无边无际的苍穹中，还残留着多处火种。</span>
34,,――エルステは、<br>かような結末を迎えたか。,——这就是埃尔斯特的结局么。
35,,こちら、<br>黒の騎士への処罰は如何致しますか？,请问，要如何处置黑骑士？
36,,いらん……必要ない。<br>過程はどうあれ、<br>奴はあの女の暴走を止めたのだ。,无需处置……不管过程如何，她成功阻止了那个女人的暴走。
37,,もしアーカーシャが<br>あの女の思惑通り起動しておれば、<br>被害は想像を絶するものだった……,如果阿卡夏如那女人所愿起动，那么后果将不堪设想……
38,,ファータ・グランデのみに留まらず、<br>このアウライ・グランデ……<br>ひいては他空域にも及んでいたであろう。,受害的不仅是法塔格兰德空域，这个奥莱空域也会被波及……其他空域也一样。
39,,奴はそれを止めたのだ。<br>英雄と称えこそすれ、<br>罰を与える理由など何処にあろうか。,她阻止了这一切的发生。她是英雄，为何要处置她呢。
40,,お言葉ですが……<br>宰相フリーシアの計画には、<br>そもそもの穴がありました。,恕我直言……芙莉西雅宰相的计划本身就有漏洞。
41,,加えて、万が一、<br>陛下の御身にも危害が及ぶとなれば……,加之，如果这真的会危及陛下……
42,,私なり、碧のなりが、<br>宰相を始末していたことでしょう。<br>奴を称える理由などございません。,我和碧蓝骑士也早就出动处决那宰相了吧。没有理由去称赞黑骑士。
43,,…………,
44,,それは仮定の話だ。<br>事実、事を成したのは、<br>黒の騎士であろう。,这是你的假设。事实上，立功的正是黑骑士。
45,,仮定で物事を進め、<br>事実を蔑ろにするなど、<br>あってはなるまい。,万万不可蔑视事实，通过假设去推断事物。
46,,……失礼致しました。<br>どうか、ご容赦ください。,……恕我失礼。请您原谅。
47,,だがまぁ、しばらくの間は<br>ファータ・グランデの治安は不安定に<br>なるであろうな。,不过，近期法塔格兰德空域的治安会变得极不稳定吧。
48,,卿には重い任ばかり押し付けて<br>申しわけないが……<br>今しばらく尽力してくれるか。,我尽是交给你繁重的任务，非常过意不去……但这次也还得交给你尽力去完成。
49,,…………,
50,,<span class='scene-font-katari'>君主であろう男の言葉を受け</span><br><span class='scene-font-katari'>碧い鎧の男は深々と首を垂れる。</span>,<span class='scene-font-katari'>碧蓝色铠甲的男子听完君主的话，深深地低头表示从命。</span>
51,,そして、例のはぐれ……<br>ロキはまた姿をくらましたか。,还有那家伙……洛基又不知道去了哪里。
52,,は……そちらについては、<br>各空域に警戒態勢を取るよう、<br>伝達済みとなります。,是……关于这件事，我会让各空域都加强警戒。
53,,ふむ……<br>ではもう一つ、各空域に、<br>注意せよと伝えてもらえるか。,嗯……那就顺便告诉他们再注意一件事。
54,,小さな赤き竜と、<br>蒼の少女を連れる騎空団……,当心幼小的红龙和蓝发少女所在的骑空团……
55,,あの男の血をひく子供に、<br>注意するように、とな……,当心，那个男人的孩子……
56,,……承知致しました。,……明白。
61,,それで、その後黒の騎士は<br>行方知らずのままか。,从那之后，黑骑士一直不知去向么。
