id,en,jp,trans
0-chapter_name,,第23章　決意と疑惑,第23章  决意与疑惑
0-synopsis,,村の住人達に温かく迎えられるフェリ。一行が事情を説明し情報を集めると、星晶獣セレストが現れる少し前に流行り病があったこと、ちょうどその頃に旅の医者が村に居たが、いまは見かけない、ということを知らされる。,村民们热情地迎接了菲莉。一行人向村民们说明情况，得知塞莱斯特出现前不久，流行病在这里肆虐，那时有位周游四方的医生来到这座岛上，现在却不见了踪影。
0,,<span class='scene-font-katari'>村に着いた姬塔一行は、</span><br><span class='scene-font-katari'>村人達にフェリが固めた決意を伝えた。</span>,<span class='scene-font-katari'>姬塔一行来到村里，向村民们传达了菲莉的决心。</span>
1,,そうかそうか……<br>いや、しかし立派なもんだ！<br>よく決断したな！　フェリちゃん！,是吗是吗……唉，你下定决心了吗，那可真了不起啊，菲莉！
2,,この生活ももう終わるんですね……<br>振り返れば長かったような、<br>短かったような……,这样的生活也终于要结束了么……回想起来真是既漫长又短暂啊……
3,,フェリちゃん……<br>ずーっと館にひとりきりで、<br>寂しくなかった？,小菲莉……你一直独自住在那栋宅子里，有没有觉得寂寞呀？
4,,え、と……その……<br>魔物達もいたから、その……,嗯……那个……有魔兽们在陪我的……
5,,そう？　でもこれからは、<br>困ったことがあったら<br>遠慮なく言って頂戴ね？,是嘛？ 不过，往后要是遇到了困难，可别介意告诉我们哦？
6,,は、はい……！！,好、好的！
7,,うん。<br>いいお返事ね、フェリちゃん。,嗯。很好的回答哦，菲莉。
8,,ふふふ……フェリちゃん、<br>緊張してるけど、嬉しそうです！,呵呵呵……菲莉在紧张呢，不过看起来很高兴的样子！
9,,そうだな……<br>とりあえずここは、<br>一件落着といったところか。,是啊 ……这样一来总算解决了一件事。
10,,<span class='scene-font-katari'>姬塔一行は事情を説明し、</span><br><span class='scene-font-katari'>星晶獣セレストが現れた時に、</span><br><span class='scene-font-katari'>何か異変がなかったか情報を募った。</span>,<span class='scene-font-katari'>姬塔一行向村民们说明情况，询问村民在星晶兽塞莱斯特出现前后岛上有没有什么异样。</span>
11,,変わったことねぇ……<br>特になかったように思うが……,异样吗……好像没有呢……
12,,そうねぇ……そういえば、<br>あの星晶獣が現れた頃だったかしら？<br>村に病気が流行し始めたのって……,我想想……说起来，好像就是星晶兽出现的时候吧？村里出现了一种流行病……
13,,いや、流行り病は、<br>星晶獣が現れる少し前から、<br>猛威を振るってましたね……,不，在星晶兽出现之前，流行病就已经在肆虐了……
14,,ちょうどその頃、<br>旅のお医者様がいらっしゃったけど、<br>結局、お医者様にも手に負えず……,刚好在那时，有位周游四方的医生来到岛上，但医生也没能治好流行病……
15,,うーん……<br>流行り病とお医者様かぁ……<br>どっちも関係なさそうだけど……,嗯……流行病和医生吗……好像都和星晶兽没什么关系呢……
16,,そのお医者様は、<br>いまはどちらにいらっしゃるのかしら？,那位医生现在在哪里呢？
17,,ん……？<br>そういやあの人、どこ行ったんだ？<br>村じゃ見かけねぇけど……,嗯……？这么说来，他去哪里了呢？没在村里看到过他呢……
18,,自分の騎空艇で、<br>島を離れたんじゃないかしら？<br>旅の途中だったみたいだし……,也许乘着自己的骑空艇离开了吧？他好像还在旅途中呢……
19,,ゾンビであれ、幽霊であれ、<br>姿を見ないってことは<br>もう島には居ないんでしょうね。,不管变成了僵尸还是幽灵，既然看不到他的话，他应该已经不在岛上了吧。
20,,島から姿を消した、ねぇ……,岛上看不到他、么……
21,,おっと、魔物だ！<br>やるぞ！　姬塔！,唉，魔兽来了！要战斗了！
22,,ようやくフェリが<br>村の人と打ち解けたってのに<br>邪魔させてたまるかってんだ！,菲莉好不容易融入了村子，怎么能让你们来捣乱呢！
info,,1,scene_cp23_q2_s20
