id,en,jp,trans
0-chapter_name,,第36章　悔恨の行く先,第26章  悔恨的前路
0-synopsis,,リーシャを倒せば宰相フリーシアとオルキスの行き先に関する情報が得られるという。オルキス奪還の糸口を見出した黒騎士は、リーシャの待つグランサイファーを目指す。カタリナ達は、リーシャが以前とは違った雰囲気を纏っていた事から、今の彼女が一筋縄ではいかない相手と懸念するのであった。,只要打倒莉夏，她就会透露宰相芙莉西雅与欧尔姬丝的行踪。黑骑士找到了夺回欧尔姬丝的线索，欣然前往莉夏所等候的格兰赛法。卡塔莉娜等人注意到莉夏给人的感觉与之前完全不同，认为对付现在的她会更加棘手。
0,,なんだか妙なことになっちまったが、<br>ともかくこれで、<br>次に行くべき島は見えてきたな、,虽然事情的发展变得奇怪起来，但我们总算知道接下来应该去哪座岛了。
1,,でも、<br>あの人に勝たなきゃいけないのよね。,不过，还得赢过她才行呢。
2,,そうでなきゃ、<br>教えてくれたところで、<br>逃がしてくれるとは思えないもの……,否则就算她肯告诉我们情报，也不会放我们走的吧……
3,,どうということはない。<br>今度こそ、骨身に敗北の味を染み込ませ、<br>二度と刃向わぬよう教育してやる……！,不会那么麻烦。这次就让我教教她什么叫做败北，叫她不敢再次与我们作对……！
4,,果たしてそう簡単に行くかな……,事情会这么顺利吗……
5,,なに……？,什么……？
6,,リーシャさん……<br>なんだかアマルティアで会ったときとは、<br>少し違ってる気がしました。,总觉得莉夏……和在阿玛提亚见到的感觉不一样了。
7,,なんていうか……<br>迷ってるんだけど、<br>吹っ切れてるような……,怎么说呢……虽然还在迷茫，但也想明白了的感觉……
8,,あの子、覚悟を決めたのね。<br>正面から壁にぶつかっていく覚悟を。,那孩子已经下定决心了。下定决心与眼前的壁垒碰撞。
9,,そういう子って、強いわよ。<br>きっと全てをアタシ達にぶつけてくるわ。,这样的孩子是很强大的。一定会拼尽全力与我们战斗。
10,,ふん……<br>私とて覚悟など、とうの昔に固めている。,哼……要论决心，我也早就有了。
11,,あの小娘に教えてやるさ……<br>背負っているものの<br>違いというものをな！,我会告诉那小姑娘的……我们背负的东西有多么不同！
info,,1,scene_cp36_q3_s10
