id,en,jp,trans
0-chapter_name,,第29章　騒乱の出迎え,第29章 骚动的迎接
0-synopsis,,アマルティア島へと向かう道中、黒騎士が捕まったという事態に混乱する姬塔一行。しかし、そんな中でオイゲンはひとり思い詰めたような表情をしていたが、その心情を明かすことはなかった。,前往阿玛提亚岛的途中，姬塔一行对黑骑士被逮捕一事感到混乱。其中欧根更是满面愁容，但并不愿意坦明其中的缘由。
0,,なぁなぁなぁ！<br>黒騎士が捕まったってのは、<br>いったいどーいうことだよ！？,话说啊！她们说黑骑士被逮捕了，这究竟是怎么回事啊！？
1,,お、俺にわかるかよ！,我、我怎么知道！
2,,そもそも黒騎士の野郎は<br>エルステ帝国と<br>グルだったんじゃねぇのか？,而且，黑骑士和埃尔斯特帝国难道不是一伙的吗？
3,,裏切られた……のよね、きっと。<br>だけど、あの人達は何者なの？<br>秩序の騎空団とかって……,肯定……是被背叛了。不过，她们是谁？自称什么秩序骑空团的……
4,,秩序の騎空団というのは、<br>その名の通り全空の秩序……<br>治安の維持を目的とする騎空団だ。,秩序骑空团，顾名思义……它旨在维护全空的秩序和治安。
5,,七曜の騎士のひとり、<br>碧の騎士に率いられていて、<br>その影響力は全空域に及ぶ。,它由七曜骑士之一的碧蓝骑士率领，影响力覆盖所有空域。
6,,国や群島からの依頼を受けて、<br>容疑者を捕縛したり、<br>事件を解決したりする組織なんだが……,是个接受国家或群岛的委托，逮捕嫌疑人，解决事件的组织。
7,,けど、なんでエルステ帝国が、<br>黒騎士を捕まえてくれなんて言うんだ？,可是，为什么埃尔斯特帝国要委托他们逮捕黑骑士呢？
8,,それは……！<br>わからないな……,这……！就不知道了……
9,,…………,…………
10,,ん……？<br>どうしたんだ、オイゲン？,嗯……？怎么了，欧根？
11,,ん？　あ……なんだ？<br>もう<span class='scene-font-place'>アマルティア</span>に着いたのか？,嗯？ 啊……怎么了？已经到<span class='scene-font-place'>阿玛提亚</span>了吗？
12,,いや、まだだ……<br>それより、<br>さっき明らかに何か悩んでたろ？,不，还没呢……你刚才在冥思苦想些什么呢？
13,,あー？<br>バッカ、おめぇ……<br>大したことじゃあねーよ。,啊？ 你这笨蛋……没什么大不了的事。
14,,それより、ほれ！<br>この辺りにも魔物は居やがるんだ、<br>気ぃ抜くなよ！　姬塔！,比起这个，你看看！这附近也有魔兽，别大意了！
15,,…………,…………
info,,1,scene_cp29_q1_s20
