id,en,jp,trans
0-chapter_name,,第32章　真実への船出,第32章  驶向真相
0-synopsis,,姬塔らが帝国兵と戦っている間に、黒騎士はポンメルンを下していた。帝国軍を撃退した一行は、グランサイファーへと向かうのであった。,姬塔等人还在与帝国兵交战，黑骑士就已经制伏了伯梅伦。击退帝国兵的众人继续向格兰赛法前进。
1,,くっ……！,唔……！
3,,よし！　こちらは片付いたぞ！<br>黒騎士は……,好！我们解决完了！黑骑士呢……
4,,ふん……遅すぎる。<br>ずいぶん待たされたぞ。,哼……真慢。我等了很久了。
5,,なっ……お前、<br>あの魔晶を使ったポンメルンを……,什么……你竟然这么快就打败了用魔晶变身的伯梅伦……
6,,あんなもの私の敵ではない。<br>２、３斬りつけたら、<br>尻尾を巻いて逃げて行ったわ。,他根本不是我的对手。斩个两三下早就夹着尾巴逃走了。
7,,く、黒騎士って……<br>偉そうにしてるだけじゃなくて、<br>すっごく強かったのね……,黑、黑骑士……原来不是喜欢摆架子，是真的那么强啊……
8,,奴が弱すぎただけだ。<br>この島で最も恐るべきは、<br>あんな魔晶に頼った連中ではない。,他太弱了而已。这个岛上最值得提防的，可不是那个只知道依赖魔晶的家伙。
9,,行くぞ。<br>この島の本当の真打が登場する前に、<br>とっとと騎空艇に乗り込むんだ。,走了。赶在真正的高手出场前乘上骑空艇。
info,,1,scene_cp32_q4_s10
