id,en,jp,trans
0-chapter_name,,第59章　終焉の片鱗,第59章  终焉的片鳞
0-synopsis,,続々と集結する援軍の助けを得て姬塔達はついにガンダルヴァを退ける。思わぬ再会に喜び合う一行であったが、宰相フリーシアの計画を止めるべくいまは一刻も早くタワーへ向かうべきだと黒騎士に促されると、モニカ達は皆、姬塔達を援護しタワーへの道を確保するよう立ち回る。,在众多援军的帮助下，姬塔一行击退了健达缚。众人还未来得及庆祝再会，黑骑士便提醒道一行的任务是前往高塔阻止宰相芙莉西雅的计划。于是莫妮卡等人率领援军护送姬塔等人前往高塔。
0,,<span class='scene-font-katari'>ガンダルヴァを退けた</span><br><span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>改めて集まった面々を振り返る。</span>,<span class='scene-font-katari'>击退健达缚后，姬塔一行重新来到援军们身边。</span>
1,,しかし、この短時間で、<br>よくこれだけ集まったな……,不过，真没想到这么短的时间里能聚集这么多人……
3,,いやぁ～<br>僕達もさぁ、ホント慌てたよね～！,哎~我们也紧张的很~
4,,決戦までに秩序の騎空団の連中を<br>ひっぱり出して来い……<br>なんて言われちゃってさぁ～！,黑骑士叫我们在决战之前把秩序骑空团的人拉来呢~！
5,,気付いたら頼まれた以上の人手を<br>連れてくることになったけど……<br>問題……ないよな？,回过神来发现带来的人远比命令中的要多……应该……没问题吧？
6,,無論だ……<br>この帝都を相手にする以上、<br>戦える人員はいくらでも必要だからな。,当然了……既然要与整个首都的兵力对峙，战斗人员自然是越多越好。
7,,しかし……<br>まさかこんな形で、<br>貴公と共闘することになるとはな……,不过……没想到会以这种形式再与各位并肩作战……
8,,それもわざわざ、<br>この私を指定して<br>協力を求めたと聞いているぞ？,我还听说，你还特地指明要让我来帮忙？
9,,貴公のことは、<br>いけ好かない奴だと思っていたが、<br>頼られてみると、不思議と悪い気は……,我对你虽然没什么好印象，不过你这次的请求倒并没有让我觉得……
10,,小さい奴のほうが何かと<br>移動が速いかと思ってな……,我只是觉得体型小的家伙一定移动得很快……
11,,最悪、ドランクにでも<br>小脇に抱えて運ばせればいい、<br>と考えたまでだ。,要是真来不及，就叫德朗克夹着你赶来就好。
12,,なっ……！？,什么……！？
13,,ま、まぁまぁ……,呃，好了好了……
14,,師匠っ！<br>応援に来てくれたのは<br>嬉しいんだけど……,师父！你能赶过来帮我们真是太好了，可是……
15,,大丈夫なの？<br>バルツの軍まで動かしちゃって……,没关系吗？就这样把瓦尔兹的军队调过来……
16,,なに、心配はいらん……<br>そういう駆け引きは、<br>わしに任せておきなさい。,不用担心……交涉都交给我来就好。
17,,それに可愛い弟子の危機とあっては、<br>師匠として出来る限りの応援を<br>したくなってしまうものじゃ。,而且，我可爱的弟子处境那么危险，我这个师父肯定要做些力所能及的事情。
18,,シェロカルテ殿……<br>まさかこんな戦場のど真ん中で、<br>お会いする日が来るとはな……,榭洛科特……没想到我们竟然还能再战场上见面……
19,,ふっふっふ～<br>必要とされればよろず屋は、<br>どこにだって現れますよ～,呵呵呵~不管身在何处，只要有需要，万事屋就会出现哦~
20,,ふふ……そうか、<br>それは何とも頼もしいな。,呵呵……是么。你真是非常可靠啊。
21,,<span class='scene-font-katari'>一行が加勢に駆けつけた者達と</span><br><span class='scene-font-katari'>言葉を交わしていると</span><br><span class='scene-font-katari'>モニカが状況を取りまとめる。</span>,<span class='scene-font-katari'>姬塔一行正与赶来的援兵们交谈甚欢。此时莫妮卡发话道。</span>
22,,さて……<br>再会を喜ぶのはそこそこにして……<br>我々には時間が無いのだったな？,那么……各位庆祝再会就到此为止吧……留给我们的时间不多了。
23,,その通りだ。<br>我々は１秒でも早く<br>タワーにたどり着かねばならん。,没错。我们必须尽快赶到高塔。
24,,そして、すぐにでもあの女……<br>フリーシアの計画を止めぬことには、<br>この空の全ての存続が危ぶまれる。,然后尽早阻止那女人……芙莉西雅的计划。否则整个天空世界都可能毁灭。
25,,歴史そのものに介入する<br>星晶獣とはな……,没想到还会有介入历史的星晶兽……
26,,まったく……<br>星晶獣とは、<br>本当に恐ろしいものばかりじゃな……,真是的……星晶兽里尽是恐怖的存在……
27,,タワーまでたどり着くことが出来れば、<br>あの宰相の計画は止められるのだな？,只要到了高塔，你们就能阻止宰相的计划吧？
28,,はい……その計画の要である装置、<br>リアクターはタワーに在ると、<br>アダム大将は仰っていました。,是的……亚当上将告诉我们，计划的关键反应器装置就在高塔里。
29,,そうか……ならば話は簡単だ！,是吗……那事情就简单了！
30,,我々は貴公らを全力でサポートし、<br>何としてでも<br>タワーまでの道を死守しよう。,我们会尽全力护送各位，死守通往高塔的道路。
31,,何しろここは帝都だからな……<br>山ほど帝国兵が待ち構えていると思うが、<br>それらの排除は我々に任せてくれ。,这里毕竟是帝国首都……可能会有成群的帝国军把守在前面。打败他们的任务就交给我们吧。
32,,そいつぁ頼もしいなぁ、おい！<br>オレ達も帝国兵にゃ<br>ほとほと手を焼いてたとこだ。,那真是太可靠了！我们正愁不知拿他们怎么办。
33,,ああ……<br>あいつらと戦いながら進むから、<br>どうにも遠回りになっちまってよ……,嗯……一面和他们战斗一边前进的话，就必须走很多远路……
34,,ならばここから先、<br>貴公らが進む道は一本道だ！<br>我々が先導する！　皆、遅れるなよ！,那么从现在起各位只需要直奔目的地！我们来打头阵！大家都跟上！
info,,1,scene_cp59_q4_s30
