id,en,jp,trans
0-chapter_name,,第48章　小さな覚悟,第48章 小小的觉悟
0-synopsis,,村人達を避難させ、再びフュリアスと相対する一行。そんな折、ビィは自らに「マリス」を止める力があるのなら、その力で魔晶も止めることが出来るかもしれない、と提案する。しかし、それにはビィ自身が恐れる記憶の解放が伴うが、ビィはロゼッタを信じ、自らの故郷のために立ち上がる決意を固める。,帮助村民避难后，众人再次与弗里亚斯对峙。此时阿碧提出，既然自己拥有对抗「恶意」的力量，也许这力量也能对付魔晶。它虽然害怕解开封印会同时解放自己失去的记忆，但它也相信萝赛塔。为了拯救自己的故乡，阿碧下定了决心。
0,,<span class='scene-font-katari'>フュリアスとの戦いの最中、</span><br><span class='scene-font-katari'>器用に攻撃の嵐を掻い潜りながら、</span><br><span class='scene-font-katari'>ドランクが大手を振って駆けてくる。</span>,<span class='scene-font-katari'>众人正与弗里亚斯激战，不停躲过他迅猛的攻击，突然看到德朗克挥着手跑来。</span>
1,,おーい！<br>こっち、頼まれてたの終わったよ～ん！,喂！我们这边已经完成了！
2,,村の奴らは外縁の山に避難させた。<br>もうこの辺りには残ってない。,我们安排村民们去岛屿外围的山中避难。村子附近已经没人了。
3,,そうか……<br>しかし、やはり島から<br>避難させることは出来ないか……,是么……但还是没办法让他们去岛外避难么……
4,,無理……<br>あれだけの人数を賄える艇が無い。,不可能的……我们没有船能乘那么多人。
5,,となれば……<br>やはりあの将軍を、<br>何とかしなければなりませんね……,那么……果然只有解决掉那个将军了……
6,,ちっ……！<br>魔晶さえなきゃあ、<br>あんな奴、なんてことはねぇんだが……,切……！要是他不用魔晶，又怎么是我们的对手……
7,,な、なぁ……<br>それなんだけどよ……,那个……关于这点……
8,,<span class='scene-font-katari'>沈黙を貫いていたビィは、</span><br><span class='scene-font-katari'>おずおずとその手を挙げる。</span>,<span class='scene-font-katari'>沉默已久的阿碧突然缓缓举起手。</span>
9,,オ、オイラ……<br>やっぱりあの封印を、<br>解こうと思うんだ……,咱……还是去把封印解开吧……
10,,なっ……！？<br>い、いや、しかし何故いま……？,什么……！？可是，为什么突然说起这个……？
11,,あの小っちぇ将軍の力も、<br>ユグドラシル・マリスと同じで、<br>魔晶の力なんだろ？,那个小将军的力量和尤格多拉希尔・恶意一样，都源自魔晶吧？
12,,もしロゼッタが言ってたように、<br>オイラに「マリス」を<br>止める力があるなら……,如果像萝赛塔说的那样，咱有阻止「恶意」的力量……
13,,それって、<br>魔晶を止められる力がある<br>ってことなんじゃねーのか？,那也能理解为，咱有抑制魔晶的力量吧？
14,,た、確かに……<br>ロゼッタは「マリス」を<br>魔晶によるものだと説明していたが……,的确……萝赛塔说「恶意」是魔晶制造出来的……
15,,だが、ビィ君……<br>同時にロゼッタが言っていたことは、<br>君も気にしていただろう？,但是阿碧……萝赛塔也说过其他的话……你不是也很在意吗？
16,,封印を解いて記憶を取り戻すことで、<br>ビィ君が<br>ビィ君でなくなってしまうなら……,如果解开封印之后阿碧不再是现在的阿碧了……
17,,へへっ……それなんだけどよ。<br>オイラ、考えたんだ！,嘿嘿……关于这个，咱仔细想过了！
18,,きっとロゼッタはオイラに、<br>そんなことをしてくれ、って言わねぇ。,如果咱真的会改变，萝赛塔肯定不会让咱做那种事情的。
19,,ロゼッタも姐さんと同じ気持ちなら<br>あんなこと<br>言わなかったに決まってらぁ！,如果萝赛塔和阿姐是一样的心情，她肯定不会要求咱去解开封印的！
20,,だからきっと大丈夫だって……<br>オイラはロゼッタを信じる。,所以肯定没事的……咱相信萝赛塔。
21,,それにここは、<br>オイラと姬塔の<br>故郷なんだぜ！,而且，这里可是咱和姬塔的故乡！
22,,故郷の危機に立ち上がらねーんじゃ、<br>騎空士の名が泣くってもんだぜ！,眼睁睁看着这里遭殃，怎么对得起骑空士的名号呢！
23,,ビィ君……,阿碧……
24,,ふふっ……<br>トカゲちゃんのくせに<br>カッコイイんだから……,呵呵……你这只小蜥蜴怎么这么帅气啊……
25,,ん？<br>いまなんか言ったか？,嗯？你刚才说什么了吗？
26,,んーん？　何にも？<br>それより、ほら！<br>そう決めたんなら、急がないとね！,没有哦？我什么都没说。比起这个！既然你都决定了，那么我们赶紧吧！
27,,うしっ！<br>んじゃ、チビ将軍を引きつけながら、<br>あの祠まで戻るぞ！,好！那我们把矮子将军引到祠堂去！
info,,1,scene_cp48_q4_s10
