id,en,jp,trans
0-chapter_name,,第55章　隠されしもの,第55章  秘密
0-synopsis,,姬塔達は、エルステ帝国の息の根を止めてほしいという大将アダムの真意を問う。アダムはエルステがまだ王国と呼ばれていた幸福な時代を振り返り、今の帝国が魔晶のせいで怪物に変わりつつあることを嘆く。姬塔達はそれぞれの思惑からアダムの願いを聞き入れ、帝都へ侵入することを決意する。,姬塔等人询问亚当上将为何希望他们杀死埃尔斯特。亚当回忆着埃尔斯特王国时期的幸福时光，称现在的帝国已因魔晶化为了怪物。姬塔等人怀抱各自的决心，最后决定听取亚当的请求，继续前往首都。
0,,<span class='scene-font-katari'>エルステ帝国軍大将アダムより、</span><br><span class='scene-font-katari'>エルステの息の根を止めてほしい、</span><br><span class='scene-font-katari'>と告げられる姬塔一行。</span>,<span class='scene-font-katari'>埃尔斯特帝国上将亚当希望姬塔等人能够彻底杀死埃尔斯特。</span>
1,,<span class='scene-font-katari'>しかし、その突然の申し出に、</span><br><span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>状況が飲み込めないでいた。</span>,<span class='scene-font-katari'>这突然的请求让姬塔一行不知所措。</span>
2,,おいおいおいおい……<br>またずいぶんと、とんでもないお願いを<br>してくれるじゃねぇか……,喂喂喂喂……你这请求也太不得了了吧……
3,,まったく状況が掴めないな……<br>貴様、何が目的だ？,完全看不懂……你到底有什么目的？
4,,エルステの息の根を止めるって……<br>あの自分で皇帝とか言ってた<br>ロキって奴を倒せばいいってこと？,杀死埃尔斯特……意思是打倒那个自称皇帝的洛基就行了吗？
5,,ねぇねぇ、前から思ってたんだけど、<br>イオちゃんって、<br>ときどき考えることが物騒……,其实我以前就想说了，伊欧的想法有时挺危险的呢……
6,,あいたっ！？,好痛！？
7,,これだけわけのわからない状況なのに、<br>話を脱線させようとするな。,别在这么混乱的状况下还岔开话题。
8,,でも、一つ事実として……<br>いま彼は、アタシ達の窮地を救ったわ。<br>その思惑は別としてね。,不过……他救了我们，这是事实。不管他有什么目的。
9,,そりゃ確かにそうだけどよぅ……<br>あいつにも何か別の目的があるのは、<br>間違いねぇみてーだぜ？,你说的也对……不过，他似乎的确有别的目的呀。
10,,教えてください……,请告诉我们……
11,,貴方がお願いしに来たのは……<br>私が<span class='scene-font-place'>アガスティア</span>から感じる<br>嫌な感じと関係はありますか……？,你的请求……和<span class='scene-font-place'>阿加丝提亚</span>传来的不详的气息有关吗……？
12,,混乱はもっともです……<br>私は貴方達に、<br>全てをお話ししましょう。,也难怪你们会感到混乱……我将一切都告诉你们吧。
13,,<span class='scene-font-katari'>アダムは息を整え、</span><br><span class='scene-font-katari'>自らの窮状を説明し始める。</span>,<span class='scene-font-katari'>亚当调整呼吸后，开始说明自身所处的窘况。</span>
14,,私は、エルステが帝国になるより以前、<br>エルステ王国の時代より、<br>エルステに仕えてきたものです。,早在王国时期，我就一直在侍奉埃尔斯特。
15,,かつてエルステ王国は、<br>優れた技術を持つ、<br>素晴らしい国でした……,曾经的埃尔斯特王国拥有先进的技术，是一个非常美好的国家……
16,,ラビ島は豊かとは言い難い土地でしたが、<br>ゴーレム産業で国は潤い、<br>人々は穏やかに暮らしていました。,Ravi岛的土地不算肥沃，但人民靠戈仑制造业过着安宁的生活。
17,,私は夢を見ませんが、<br>いまでも瞼に浮かぶようです。<br>守るべき民達の幸せそうな笑顔が……,我虽然不会做梦，但闭上眼总能想起那时人们脸上幸福的笑容。那才是我应该守护的……
18,,そんな昔話に興味は無いな。<br>そんなもの、<br>星の民が襲来するよりも以前の話だろう。,别说那么久远的事情了。那已经是星之民来袭之前的事了吧。
19,,はい。<br>星の民の襲来により、<br>エルステは没落の一途をたどりました。,没错。星之民来袭之后，埃尔斯特就日渐衰落。
20,,この頃より、<br>エルステを取り巻く状況は変わりますが、<br>根幹にあるものは変わりませんでした。,但所处的形势虽有变化，埃尔斯特自身的根基还是和以前一样。
21,,しかし……<br>この数年、エルステは魔晶によって、<br>一つの怪物に姿を変えつつあります。,然而……这几年，魔晶正在将埃尔斯特变成一个怪物。
22,,そしてその怪物はそう遠くない未来、<br>自分自身を喰らい始め、<br>世界を巻き込んで終わりを齎すでしょう。,这只怪物会在不远的将来吞噬自己，将整个世界卷入毁灭的危机之中。
23,,私には自らの存在理由ゆえに、<br>それを止める義務がある。,我出于自身的存在理由，有义务阻止这一切发生。
24,,しかし……<br>大きくなり過ぎたそれは、<br>もはや私には止められない……,但是……现在事态已经无法由我一个人阻止了……
25,,だからアタシ達に<br>エルステを倒してほしい……と<br>そういうわけね？,所以你才想让我们打败埃尔斯特……是这么回事吧？
26,,エルステがおかしなことになってんのは、<br>薄々わかっちゃあいたが……,埃尔斯特变得怪异起来，这我也有些察觉……
27,,こうもハッキリ……<br>それもエルステのお偉いさん自身から、<br>潰してくれと言われるたぁな……,但没想到……埃尔斯特的高层竟然会亲自拜托我们击溃它……
28,,アダム……<br>貴様の考えていることはわかったが……,亚当……我明白你的意思了……
29,,何故それを我々が成さねばならん？<br>悪いが私はいま、<br>自分のことだけで手一杯でな。,但为何非要我们来做？我现在，为了处理自己的事情都忙得不可开交。
30,,ましてや、姬塔達にしても、<br>わざわざエルステのために<br>動いてやる理由などないだろう？,更别说姬塔他们。他们本来也没有特地为了埃尔斯特而行动的理由。
31,,いやまぁ……確かに、<br>エルステが無くなればそれで、<br>追われることもなくなるわけだしな……,不过……如果埃尔斯特垮台的话，咱们也就不用担心被追捕了……
32,,ではもし……<br>いまのエルステと相対することで、<br>貴方の望むものが手に入るとすれば……,那么……如果你愿意与现在埃尔斯特对峙，就能实现愿望的话……
33,,オルキス王女殿下を<br>復活させる方法があるとすれば<br>……如何ですか？,我知道复活欧尔姬丝公主殿下的方法……如何呢？
34,,そ、それって……<br>黒騎士さんがずっと探していた……？,这、这是……黑骑士一直在寻找的……？
35,,ふん……<br>そう言えば私を釣ることが出来ると、<br>フリーシアから入れ知恵でもされたか？,哼……是芙莉西雅告诉你只要这么说就能让我上钩的？
36,,信じるには値しない、と？,你不信任我，吗？
37,,信じるに足るものを見せろ。<br>話はそれからだ。,拿出足以让我信服的证据。剩下的之后再谈。
38,,では、私に付いて来てください。<br>私には貴方に<br>お見せできるものがあります。,那么请跟我来。我有些东西要请你过目。
39,,あら、<br>どこに連れて行ってくれるのかしら？,哎呀，你是想带我们去哪里呀？
