id,en,jp,trans
0-chapter_name,,第22章　少女の願い,第22章　少女的愿望
0-synopsis,,放っておいてほしいと言う少女のために、一行とドランクたちは星晶獣に立ち向かう事を決意する。しかし少女は、再び<span>姬塔</span>たちの元から逃げ出してしまうのだった。,虽然少女让大家不要管她，<span>姬塔</span>一行和德朗克二人还是决定挑战星晶兽。然而少女再次逃离了众人。
0,,"ぜぇ……はぁ……<br>
お、お前ら、いい加減にしろよ！<br>
私は全て話したはずだぞ！",呼……哈……你、你们，适可而止！我已经告诉你们一切了！
1,,"セレストの財宝については、<br>
本当に知らない！",至于塞莱斯特的宝藏，我是真的不知道！
2,,"この島から出たいのなら、<br>
セレストにそう伝えておく！<br>
だからもう私を放っておいてくれ！",你们要是想离开，我就帮你们传达给塞莱斯特！所以别再管我了！
3,,"出来ません！　そんなの！<br>
だって貴女は私達に<br>
話してくれたじゃないですか！",我做不到那种事！你都已经告诉我们了！
4,,"妹さんのこと……家族のこと……<br>
なのに放っておくなんて、<br>
私にはもう出来ません！",你妹妹的事……你家人的事……我们怎么能放下你不管呢！
5,,"ま、乗りかかった船ってやつだねぇ～<br>
このまま帰るっていうのも、<br>
後味悪いし～",嗨，我们都上贼船了啊～就这么打道回府也过意不去啊～
6,,"馬鹿馬鹿しい……<br>
あたしはこんな面倒なガキに、<br>
これ以上付き合いきれないぞ……",真是愚蠢……我可不想再陪这个烦人的小鬼浪费时间了……
7,,"って言うくせに、<br>
ここを離れようとしないんだから、<br>
ホント素直じゃな……痛ってぇ！？",嘴上这么说，还不是没打算离开这儿嘛。真是不坦率……好痛！？
8,,"面倒な奴らだ……！<br>
後悔しても知らないぞ……！！",你们真是烦人……等会儿后悔了可不要怪我……！！
9,,"くっ……<br>
また魔物をけしかけてきやがった！<br>
姬塔！　あの子を追うぞ！",唔……她又放魔兽来攻击我们了！姬塔！去追她！
info,,1,scene_cp22_q3_s10
