id,en,jp,trans
0-chapter_name,,第3章　帝国の真意,第三章  帝国的企图
0-synopsis,,ラカムを加えた<span>姬塔</span>一行は、街の住人を連れて脱出艇へと向かう。その道中、ラカムはこの突然の嵐に疑問を持つ。,拉卡姆加入<span>姬塔</span>一行，带着人们前往逃生艇。途中，拉卡姆对这场突然的暴风雨表示怀疑。
0,,それにしても、変な嵐だな……,话说回来，这场暴风雨真是奇怪啊……
1,,"変とは……？<br>
ラカム、この嵐に何か<br>
思うところがあるのか？",奇怪是指……？拉卡姆，你认为这场暴风雨有什么可疑的地方吗？
2,,"思うところも何も、<br>
そもそもこの<span class='scene-font-place'>ポート・ブリーズ</span>で<br>
嵐になること自体、珍しいんだよ。",哪只是可疑，<span class='scene-font-place'>微风港</span>本来就极少有暴风雨。
3,,"そういや、なんか言ってたよな！<br>
この島には、<br>
風の守り神がいるんだっけか？",这么说来，你不是提过吗！这个岛上有风神守护什么的？
4,,"ああ、そうさ……<br>
この島に吹く風は全て、<br>
ティアマトっつー守り神様の息吹なんだ。",啊，是啊……岛上吹拂的风，全都是守护神提亚玛特的气息。
5,,"守り神……おそらくは星晶獣か。<br>
そのティアマトとやらに、<br>
何かあったのかもしれないな。",守护神……八成是星晶兽吧。也许是名叫提亚玛特的星晶兽出了什么事。
6,,"何百年も前からの言い伝えだぜ？<br>
ティアマトなんて<br>
本当にいるかどうか……",这都是几百年前的传说了。连提亚玛特是不是真的存在都……
7,,"います……いますよ、絶対に。<br>
ティアマトは、この島に……<br>
姬塔にも……わかりますか？",存在……存在的，绝对。提亚玛特，就在这座岛上……姬塔你也……能感觉到吧？
8,,"お、おい、嬢ちゃん？<br>
どうしたんだよ、急に。",喂、喂、小妹妹？你突然怎么了。
9,,"聞こえるんです……<br>
それに感じる……<br>
吹き荒ぶ風の、強大な星の力を……",我能听到……能感觉到……狂风中，强大的星之力量……
info,,1,scene_cp3_q2_s20
备注,,,ver-1: @煌月夜 2018/4/4
