id,en,jp,trans
0-chapter_name,,第33章　奇妙な共闘,第33章  奇妙的共战
0-synopsis,,老婆は黒騎士の本名を親しげに呼び、１０年ぶりの再会だと喜ぶ。彼女はオルキスとも知り合いのようで、彼女はエルステ王国の王女様だと語る。黒騎士もそれを肯定し、オルキス王女は自分の親友だったことを明かすのだった。,老妪亲昵地呼唤黑骑士的本名，很高兴时隔十年再见到黑骑士。她似乎也认识欧尔姬丝，称欧尔姬丝为埃尔斯特王国的公主殿下。黑骑士肯定这一点，向众人坦白，欧尔姬丝公主曾是她的挚友。
1,,グギャ……,呜呜……
3,,ああ……やっぱり！<br>貴方は……！,啊……果然是这样！你是……！
4,,やべぇ……！<br>完全にバレちまったみてぇだぞ！,糟了……！完全暴露了！
5,,仕方ねぇ……<br>すぐにここから逃げ……,没办法了……那就逃走吧……
6,,アポロちゃん！<br>アポロニアちゃんじゃないのかい？<br>ねぇ、そうだろう？,阿波罗！这不是阿波罗尼亚嘛？是吧，没错吧？
7,,…………,……
8,,へ……？<br>おばーちゃん、<br>この人を知ってるの？,嗯……？老婆婆，你认识她吗？
9,,ああ……<br>ずいぶん久しぶりだがねぇ……,是啊……好久不见了……
10,,こんなに立派になって……<br>一目見ただけじゃあ、<br>誰だかわからなかったよ……,你长这么大了……我一眼还没认出来呢……
11,,…………,…………
12,,そうだねぇ……<br>１０年ぶりくらいかい？,我想想……都有十年了吧？
13,,ああ、そうか……<br>ちょうどあの頃だったね。<br>オルキス様のことは本当に残念で……,啊，对了……就是在那时候。欧尔姬丝殿下的事情，真是太遗憾了……
14,,っ！？<br>オ、オルキスちゃんのことを<br>知ってるんですか！？,唔！？您、您也认识欧尔姬丝吗！？
15,,へ？<br>そりゃあ……<br>知っているも何も……,嗯？那……当然认识了……
16,,オルキス様は、<br>このエルステの王女様じゃないか。,欧尔姬丝殿下，不是埃尔斯特的公主殿下嘛。
17,,え……？,咦……？
18,,な……！？<br>ど、どういうことだ！？<br>説明しろ！　黒騎士！,什么……！？怎、怎么回事啊！？快解释一下！黑骑士！
19,,このご婦人の言っていることに、<br>何一つ間違いはない。,这位女士说的全都是事实。
20,,オルキスは、<br>エルステ帝国の前身である、<br>エルステ王国の王女であり……,欧尔姬丝，是埃尔斯特帝国前身埃尔斯特王国的公主……
21,,私の……<br>たった一人の親友だったんだ。,也是……我唯一的挚友。
22,,<span class='scene-font-katari'>告げられた真実に、</span><br><span class='scene-font-katari'>姬塔一行は言葉を失う。</span>,<span class='scene-font-katari'>姬塔一行得知这一真相，惊讶地哑口无言。</span>
23,,<span class='scene-font-katari'>しかし、古の都には、</span><br><span class='scene-font-katari'>姬塔達の知りえぬ、</span><br><span class='scene-font-katari'>さらなる真実が眠っているのだった。</span>,<span class='scene-font-katari'>然而，这座古老的都城还沉眠着众人未知晓的真相。</span>
info,,1,scene_cp33_q4_s30
