id,en,jp,trans
0-chapter_name,,第53章　再起への標,第53章  重振旗鼓
0-synopsis,,姬塔達の乗るグランサイファーは、戦艦からの砲撃が届かないギリギリのところまで<span class=‘scene-font-place’>アガスティア島</span>へ接近する。するとルリアとオルキスは<span class=‘scene-font-place’>アガスティア島</span>から暴走直前の星晶獣にも似た異様な力を感じると告げる。,姬塔等人乘着格兰赛法靠近<span class='scene-font-place'>阿加丝提亚岛</span>，来到勉强算在战舰射程之外的地方。露莉亚和欧尔姬丝从岛上感受到类似于星晶兽暴走前的异样。
0,,ふむ……<br>まぁ、この辺りがギリギリだな。,唔……这附近就是极限了吧。
1,,<span class='scene-font-katari'>ラカムは帝国戦艦との距離を</span><br><span class='scene-font-katari'>慎重に測りながら、</span><br><span class='scene-font-katari'>グランサイファーを操る。</span>,<span class='scene-font-katari'>拉卡姆慎重地估算着格兰赛法与帝国战舰的距离。</span>
2,,これ以上近づくと、<br>向こうもこっちに気付くだろうぜ。,再靠近的话很可能被发现。
3,,ああ……<br>だが、ここまで来られれば十分だ。,嗯……这么近已经足够了。
4,,<span class='scene-font-katari'>グランサイファーのすぐ近くには、</span><br><span class='scene-font-place'>アガスティア</span><span class='scene-font-katari'>の離島があり、</span><br><span class='scene-font-katari'>黒騎士はそこに降りる準備を始める。</span>,<span class='scene-font-katari'>格兰赛法一旁就有一座孤岛。黑骑士已经开始准备降落。</span>
5,,世話になったな。<br>ここから先は私の問題だ。<br>お前達にはもう……,受你们照顾了。往后是我一个人的事，已经和你们无关……
6,,なぁ、アポロ……考え直さねぇか？<br>オレ達と一緒に、<br>何か他の手を考えるってのは……,我说，阿波罗……你不重新考虑一下吗？还是和我们一起想想其他办法……
7,,これは私が私のために行うことだ。<br>お前達には世話になったが、<br>これ以上巻き込むつもりはない。,这次我为我自己而行动。一路上多谢你们了。我不能再把你们卷进来。
8,,それに、何か、とはなんだ？<br>まだ他の策が無いのなら、<br>お前達とはここで……,而且，你说的其他办法又是什么办法？要是还没想到，我就在这里和你们告别……
9,,待ってください……,请等一下……
10,,ルリア……<br>気持ちはわからなくもないが、<br>この先は本当に危険で……,露莉亚……我明白你的心情，但再往前真的很危险……
11,,えっと、そ、そうじゃなくて……<br>あの島……<br>なんだか変な感じがするんです……,那个，不是这样的……那座岛上……有奇怪的气息……
12,,うん……これ、知ってる……<br>星晶獣に似てる……けど、<br>すごく、不安定で……暴れ出しそう。,嗯……我明白这种感觉……类似星晶兽的气息……但是，很不稳定……快要失控了。
13,,おいおい……<br>そりゃいったいどういうことだ？,喂喂……这到底是怎么回事啊？
14,,ってこたぁつまり……<br><span class='scene-font-place'>アガスティア</span>の星晶獣が、<br>いまにも暴走しそうってことか？,也就是说……<span class='scene-font-place'>阿加丝提亚</span>岛上的星晶兽快要暴走了吗？
15,,いえ、なんというか……<br>星晶獣とは、<br>なんかちょっと違う感じがするんです。,不，怎么说呢……和星晶兽，又有些不同。
16,,でも、その危うい感じは、<br>暴走直前の星晶獣に似ている、<br>というか……,但是那种危险的状态，很像即将暴走的星晶兽……
17,,正体不明の危機が<br><span class='scene-font-place'>アガスティア</span>に迫っているかもしれない、<br>ということか……,也许有未知的危机在迫近<span class='scene-font-place'>阿加丝提亚</span>……
18,,危機ったって……<br>外からじゃあ、<br>んな風には見えねぇけどな……,你说危机……从外面看可看不出来啊……
19,,つまりは……<br>行ってみないとわからない、<br>ということでしょうか……,那也就是说……不去岛上看看的话，就不知道吗……
20,,おいおい、待てって……<br>これ以上、島に近づいたら、<br>帝国の戦艦にハチの巣にされちまうぞ？,喂喂，等一下……我们要是再靠近，可会被帝国的战舰打成蜂窝的。
21,,けど、あまり悠長にしている時間も<br>無いようね……,可是，看样子时间也不多了……
22,,何に惹かれてるのかわからないけど……<br>この辺り、やけに魔物が多いわ。,也不知道被什么吸引了……这附近的魔兽数量非常多。
23,,ちっ……<br>キナ臭くなってきやがったなぁ、<br>おい……,切……事情又变得可疑起来了……
24,,ひとまずは魔物を<br>蹴散らしてから考えよう……<br>さぁ、構えろ！　姬塔！,先把魔兽赶走再考虑吧……准备好，姬塔！
info,,1,scene_cp53_q4_s20
