id,en,jp,trans
0-chapter_name,,第29章　騒乱の出迎え,第29章 骚动的迎接
0-synopsis,,秩序の騎空団の本部のひとつがあるアマルティア島へと到着した姬塔一行。イオは先に到着していたザカ大公との再会を喜ぶ。しかし、そんな折、警備の者達が魔物を軒並み討伐しているはずのアマルティア島で魔物が現れる。,姬塔一行来到秩序骑空团总部之一所在的阿玛提亚岛。伊欧与早些抵达的扎卡大公重逢，十分高兴。然而此时，有警备员到处讨伐魔兽的阿玛提亚岛竟然出现了大量魔兽。
0,,ふぃー……<br>ここがアマルティア島かぁ……,呼……这里就是阿玛提亚岛吗……
1,,あっ！<br>ねぇねぇ、イオちゃん！<br>あれって……！,啊！你看你看，伊欧！那是……！
2,,えっ？,咦？
5,,ししょーっ！,师父！
6,,おお、イオ！<br>少し見ない間に、<br>大きくなったものじゃな……,哦，伊欧！才多久不见，感觉你长高了不少啊……
7,,大公……！！<br>ど、どうして貴方がここに……,大公……！！为、为什么你会在这里……
8,,いやなに……<br>わしもそこの秩序の騎空団に<br>呼び出されてな……,不是因为别的……我也是被秩序骑空团叫来的……
9,,ねぇ、ラカム……<br>この方は……？,我说，拉卡姆……这位是……？
10,,えっ？<br>ああ、あの時、ロゼッタはまだ<br>うちの騎空団に居なかったもんな……,嗯？啊，那时候萝赛塔还不在我们骑空团啊……
11,,<span class='scene-font-place'>バルツ公国</span>の大公さんで……<br>俺達が<span class='scene-font-place'>バルツ</span>に行った時に<br>ちぃーっとな。,他是<span class='scene-font-place'>瓦尔兹公国</span>的大公……我们在<span class='scene-font-place'>瓦尔兹</span>的时候，因为某些事认识的。
12,,師匠！　あたしね！<br>ずいぶん魔法も上達したの！,师父！我的魔法精进了不少哦！
13,,おお！<br>そうかそうか……,哦！是吗是吗……
14,,大公閣下……<br>あまり出歩いたりはなさらぬよう、<br>あれほど……,大公阁下……我们说过很多次，请你不要随意外出……
15,,ふん……<br>しかし、この島は<br>絶対安全なのじゃろう？,嗯……不过，这个岛是绝对安全的吧？
16,,島に現れる魔物も、<br>警備の騎空士が、<br>軒並み討伐していると聞いたが？,我听说岛上一有魔兽出现，就会有负责警备的骑空士去讨伐，不是吗？
17,,それは……<br>その通りですが……,这……是这样没错……
18,,いや待て、リーシャ……<br>何か妙な気配が……,不，等等，莉夏……有种可疑的气息……
19,,え？,咦？
20,,グオオォォッ！！,咕哦哦哦哦！
21,,なっ！？<br>そんな馬鹿な！<br>警備の者達はいったいなにを……,什么！？不可能！警备人员都在干什么……
22,,わからん……<br>が、いまここに<br>魔物が現れたのは事実だ。,不知道……但现在有魔兽出没，这是事实。
23,,姬塔……<br>島に着いて早々、申し訳ないが、<br>少々力を貸してもらうぞ！,姬塔……诸位才刚到岛上就要麻烦你们，实在很抱歉，还请你们协助！
info,,1,scene_cp29_q2_s10
