id,en,jp,trans
0-chapter_name,,第15章　忘却の遺跡,第15章  忘却的遗迹
0-synopsis,,<span>姬塔</span>一行は遺跡を探索するも、めぼしいものを見つけることは出来なかった。指針を失った<span>姬塔</span>一行は唯一の手がかりであるオルキスを連れ、黒騎士の行方を追う。,<span>姬塔</span>一行探索了遗迹，但并没有发现什么好东西。众人再次没有了头绪，只好带着唯一的线索欧尔姬丝出发寻找黑骑士。
1,,"ぜぇはぁ……<br>
き、気合入れて、<br>
お宝探ししてみたものの……",哈、哈……咱、咱已经鼓足干劲找了个遍了……
2,,"なんにも……はぁ、はぁ……<br>
ないじゃないのよぅ……",可是……哈、哈……什么都没有嘛……
4,,"ははは……<br>
まったく、はしゃぎ過ぎだぞ？",哈哈哈……你们两个也太拼命了。
5,,"ルリア……<br>
ルリアは、なにか見つけた？",露莉亚……你有、发现什么吗？
6,,"んー……<br>
私もなんにも……",嗯……我没有呢……
7,,"実を言うと、<br>
オルキスちゃんの言う懐かしい匂い<br>
っていうのもわかんなくて……",说实话，我不知道欧尔姬丝说的怀念的味道究竟是什么感觉……
8,,"ということは、<br>
ルリアとオルキスに共通する能力は<br>
特に関係なく……",也就是说，这味道和你们的共同能力并没有什么特殊的关联……
9,,"オルキス自身の故郷や出自から、<br>
懐かしいと感じたのかもしれないな。",可能是和欧尔姬丝的出身或故乡有关，所以她会觉得怀念吧。
10,,"そういや、オルキス嬢ちゃんは、<br>
どこの出身なんだ？　<span class='scene-font-place'>ルーマシー</span>か？",说起来，欧尔姬丝小妹妹是哪里人啊？ 是<span class='scene-font-place'>露玛茜</span>出身吗？
11,,"わからない……<br>
気が付いたら、アポロのところにいた。",我不知道……从记事起，就在阿波罗身边了。
12,,"だけど……ここじゃない。<br>
なんとなくだけど……そんな気がする。",不过……不是这里。虽然不知道为什么……但我这么觉得。
13,,"そういうことなら、<br>
気の済むまで、<br>
ブラついてみるとすっか……",那么我们再在这里晃悠晃悠吧，直到你满意为止。
14,,"魔物の相手をしながら、<br>
森をうろうろしてりゃぁ、<br>
そのうち黒騎士とも会えるだろうさ。",打打魔兽，逛逛森林，倒时候总会遇到黑骑士的。
info,,1,scene_cp15_q2_s20
备注,,,ver-1: @煌月夜 2018/4/17
