id,en,jp,trans
0-chapter_name,,第14章　薔薇散る剣閃,第14章  剑闪花落
0-synopsis,,オルキスとうちとけたルリアをカタリナは静かに暖かく見守り、改めて自らが剣となってルリアを守り続けることを誓う。,看着露莉亚和欧尔姬丝打成一片，卡塔莉娜在旁感到欣慰，发誓要化为利剑继续守护露莉亚。
0,,"ルリアはずいぶんオルキスと<br>
打ち解けたようだな……",露莉亚和欧尔姬丝已经打成一片了啊……
1,,"感慨深そうな目してんなぁ……<br>
娘に友達ができた親の気分か？",你倒是一脸感慨啊……有种作为父母看到女儿交到朋友的欣慰吧？
2,,……姉な。,……作为姐姐。
3,,ああ、そうですか……,啊，是这样啊……
4,,"けど、ルリアはずっと、<br>
同じ年頃の友達が欲しいって言ってたし<br>
一安心だな、姬塔。",不过，露莉亚一直都说想要个年龄相仿的朋友。这下咱们也放心了，是吧姬塔。
5,,"さて……んじゃあ、オレたちゃ、<br>
あの子らがのびのび出来るよう、<br>
魔物を始末しちまうとすっか……",那么……为了她们能够悠闲地聊天，我们来把魔兽都解决掉吧。
6,,"ああ……<br>
ルリアの安寧は私が守る……！<br>
この剣にかけてな！",嗯……露莉亚的安宁由我来守护……！赌上我的骑士之剑！
info,,1,scene_cp14_q2_s20
备注,,,ver-1: @煌月夜 2018/4/16
