id,en,jp,trans
0-chapter_name,,第16章　神樹の湖畔,第16章  神树湖畔
0-synopsis,,黒騎士は自らの手を汚すことなく<span>姬塔</span>一行を始末しようと試みる。そんな中ルリアは黒騎士がオルキスに与えた指示に言いようのない不安を覚える。,黑骑士打算不亲自动手就解决掉<span>姬塔</span>等人。而露莉亚对黑骑士向欧尔姬丝下达的指示感到无以言表的不安。
0,,観念なさい！　追い詰めたわよ！,死心吧！你已经无处可逃了！
1,,"小娘……そういう台詞は、<br>
強者が弱者に対して使うものだ。<br>
己の立場を見誤らないことだな。",小姑娘……这是强者对弱者说的话。你别给我搞错自己的立场。
2,,"黒騎士さん……<br>
いったい、オルキスちゃんに、<br>
何をさせようとしてるんですか……？",黑骑士……你究竟想让欧尔姬丝做什么……？
3,,"案ずるな、それはすぐにわかる。<br>
手持無沙汰だと言うのなら、<br>
これの相手でもしているといい。",别担心，你们马上就知道了。要是现在闲得慌，就来对付它们吧。
5,,<span class='scene-font-4'>グオオォォッ！！</span>,<span class='scene-font-4'>咕哦哦哦哦！！</span>
7,,"くっ、奴め、また魔物を……！<br>
姬塔！<br>
油断するなよ！",唔、那家伙又叫来魔兽……！姬塔！不要大意！
info,,1,scene_cp16_q3_s20
备注,,,ver-1: @煌月夜 2018/4/18
