id,en,jp,trans
0-chapter_name,,第6章　想いは陽炎の如く,第六章  思念如幻炎
0-synopsis,,イオに導かれ空を進む<span>姬塔</span>一行。目指す先、廃棄鉱山の島を利用したエルステ帝国の秘密工場は、怪しげな雰囲気に包まれていた。,<span>姬塔</span>一行在伊欧的带领下起航。目的地是遍布废弃矿山的岛屿。那里，埃尔斯特帝国的秘密工厂，被可疑的氛围所笼罩。
1,,"イオちゃんが聞いた島ってのは、<br>
この針路から見ると……あれだな。",伊欧听来的那个岛屿，看路线……应该是那座岛吧。
2,,"帝国の秘密工場らしいよ。<br>
師匠が帝国にさらわれたなら<br>
そこに居る可能性、高いよね！",好像是帝国的秘密工厂。如果师父是被帝国掳走的，那么在那里的可能性很高！
3,,"なるほど、掘り尽くされた<br>
廃鉱の島か。トンネルだらけだ。<br>
秘密基地にはもってこいだな。",原来如此，这是个被挖完铁矿的废弃岛屿么。到处都是隧道啊。作为秘密基地是再理想不过了。
4,,"しかし、あの誘拐犯との<br>
状況認識のズレはなんだったんだ……？<br>
いまは手がかりを追うしかないが……",可是，为什么我们和那个绑架犯得到的情报不一致……？虽然现在也只有追查线索了……
5,,おっと、島の前になんかいるぜ？,哎，岛屿前面好像有什么东西啊？
6,,まずは魔物退治だな！,首先击退魔兽吧！
info,,1,scene_cp6_q1_s20
备注,,,ver-1: @煌月夜 2018/4/6
