id,en,jp,trans
0-chapter_name,,第38章　悪意の謀略,第38章 恶意的谋略
0-synopsis,,最悪の場合、世界そのものが消滅しかねないフリーシアの危険な計画に戦慄する姬塔一行。いままで旅をしてきたこの世界を守るため、そしてオルキスを取り戻すため、一行はフリーシアを止める決意を新たにする。,芙莉西雅的计划在最坏的情况下可能会消灭世界本身，这让姬塔一行战栗不已。为了守护至今为止周游的世界，为了夺回欧尔姬丝，众人再次巩固自己的决心阻止芙莉西雅。
0,,け、けどよぅ……！<br>歴史から星の民の存在が消えたとして、<br>いったい何が起こるってんだ？,可、可是啊……！如果把星之民从历史中抹消的话，会发生什么啊？
1,,一言で言って……<br>何が起こるか誰もわからない。,说白了……到底会发生什么，谁也不知道。
2,,オルキスの父君の話では、<br>アーカーシャは使われることなく、<br>封印されていたはずだ。,听欧尔姬丝的父亲说，阿卡夏被封印起来，从未使用过。
3,,最悪の場合、<br>いまのこの世界そのものが、<br>消滅することも有り得る……,最坏的情况下，被抹消的可能是这个世界……
4,,馬鹿な……<br>たった一体の星晶獣で、<br>世界を滅ぼすだと……！？,什么……一只星晶兽毁灭世界……！？
5,,仮に星の民の存在の抹消が、<br>上手くいったとして……<br>それでも世界は大きく変わるだろうな。,就算顺利抹消了星之民……世界也会发生剧变吧。
6,,フリーシアの狙い通り、<br>星晶獣にその座を奪われたゴーレムは、<br>再び空の最大戦力として返り咲き……,按芙莉西雅的计划，被星晶兽夺去宝座的戈仑再次成为空中最强战力……
7,,<span class='scene-font-place'>ポート・ブリーズ</span>も、<br><span class='scene-font-place'>バルツ</span>も、<span class='scene-font-place'>アウギュステ</span>も……,至于<span class='scene-font-place'>微风港</span>，<span class='scene-font-place'>瓦尔兹</span>，<span class='scene-font-place'>奥古斯特</span>这些岛屿……
8,,あらゆる島々の根底が覆り、<br>いまとは別の姿になることだろう。,岛的根基被颠覆，这些岛也会变成完全不同的样子吧。
9,,私達の旅した、あの島が……？,我们周游的那些岛屿……？
10,,ましてやルリア……<br>お前の存在もどうなるか……,还有露莉亚……你又会怎么样……
11,,そして、<br>星の民を父親に持つオルキスも、<br>存在自体が消えてしまいかねない……,父亲是星之民的欧尔姬丝，也一样会消失吧……
12,,いまだに信じられねぇ部分もあるが……<br>つまり、あの宰相サンを止めれば、<br>万事解決ってわけだな！,虽然听着还难以置信……但总之只要阻止宰相就没问题了吧！
13,,そうよね！<br>よくわかんないけど、<br>結局やることは変わんないわ！,是啊！虽然不太懂，不过我们要做的事情还是一样！
14,,腹は決まったぜ！<br>さっさとオルキスちゃんを取り返して、<br>そのヤバそうな計画も潰してやらぁ！,那决定了！赶紧去抢回欧尔姬丝，阻止宰相的邪恶计划！
info,,1,scene_cp38_q4_s10
