id,en,jp,trans
0-chapter_name,,第53章　再起への標,第53章  重振旗鼓
0-synopsis,,黒騎士アポロニアは、宰相フリーシアによって隠蔽された真実を探るべく、エルステ帝国の首都がある<span class=‘scene-font-place’>アガスティア</span>へと向かうことを決める。敵の懐に飛び込む無謀を一行は止めるが、アポロニアはそれを聞かず、一行も途中までの道を共にすることになる。一行は移動を始めるが、この時、アポロニアは密かに魔晶の欠片を懐へ入れるのだった。,黑骑士阿波罗尼亚为探寻宰相芙莉西娅隐瞒的真相，决定前往埃尔斯特帝国首都<span class='scene-font-place'>阿加丝提亚</span>。众人劝说她放弃闯入敌方大本营的无谋之举，但并未成功。于是众人决定至少陪同她前往目的地。准备出发时，阿波罗尼亚悄悄拾起魔晶的碎片带走。
0,,<span class='scene-font-katari'>ユグドラシル・マリスを退け、</span><br><span class='scene-font-katari'>姬塔一行はそのコアを、</span><br><span class='scene-font-katari'>魔晶の力から解放する。</span>,<span class='scene-font-katari'>姬塔一行击退伊格德拉希尔·恶意，将其核心从魔晶的支配下解放。</span>
1,,<span class='scene-font-katari'>コアから切り離された</span><br><span class='scene-font-katari'>黒い結晶が散らばる中、</span><br><span class='scene-font-katari'>ドランクは自らが掴んだ情報を明かす。</span>,<span class='scene-font-katari'>与核心分离的黑色结晶洒落在森林中。此时，德朗克正向众人讲述他得到的情报。</span>
2,,あの宰相サンったら、<br>まだまだ隠し事が<br>あるみたいなんだよね！,宰相阁下啊，还有很多事情瞒着我们呢！
3,,ふん……隠し事、か。<br>貴様の働きに、<br>期待していないわけではないが……,哼……瞒着我们，么。虽然我对你的工作成果还抱有期待……
4,,そもそもあの女が、<br>我々に隠していることなど、<br>挙げ連ねればキリが無いだろう？,但那女人瞒着我们的事情数都数不清。
5,,あー、まぁ……<br>それを言っちゃうとねぇ……,啊，唉……这么说也对……
6,,いままであの女には、<br>散々踊らされてきたからな……,我被那女人算计了这么久……
7,,これでまた二の舞を踏んだとあっては、<br>もはや笑い話にもならん……,要是再上当，可连笑话都算不上了……
8,,確かにまぁ……<br>あの宰相サンは、<br>底が見えねぇ相手だけどよ……,的确……那宰相是个深不可测的对手……
9,,それで？<br>それじゃあ、<br>この先はどうするつもりなんだ？,那从今往后你有什么打算？
10,,私は前提としていた情報が、<br>そもそも奴から<br>聞かされていたものだったからな……,我视作前提的情报，都是她告诉我的……
11,,まずは自らの目と耳で、<br>改めて情報を洗い直す。,所以，我首先要先亲自收集情报才行。
12,,私には、希望も絶望も、<br>全てを等しく、<br>知っていく必要があるのだ……,不管是希望还是绝望，我必须先全部了解清楚……
13,,そのために、私はこれから、<br><span class='scene-font-place'>アガスティア</span>の帝都へと向かうつもりだ。,为此，接下来我打算前往首都<span class='scene-font-place'>阿加丝提亚</span>。
14,,ア、<span class='scene-font-place'>アガスティア</span>の帝都だと！？<br>貴殿は自分の置かれている状況を、<br>理解しているのか！？,首都<span class='scene-font-place'>阿加丝提亚</span>！？你明白自己现在身处的状况吗！？
15,,秩序の騎空団を動かしたように、<br>帝国はもはや完全に、<br>貴殿を敵と見なしている。,就像之前委托秩序骑空团抓捕你一样，帝国已经把你视为敌人了。
16,,そんな状況で、<br>敵の懐に飛び込もうなどと……,而你竟然想闯入敌人的大本营……
17,,状況など問題にならん。<br>それに待ったところで、<br>好転するものでもないだろう？,这不是问题。就算干等着，情况也不会变好。
18,,そ……それは、そうだが……<br>しかしだな……,这……的确是这样……可是啊……
19,,およそ十年前……<br>オルキスが心を失った直後のことだ。,大概十年前……就在欧尔姬丝变成人偶之后。
