id,en,jp,trans
0-chapter_name,,第44章　誓約の誇り,第44章  誓约的骄傲
0-synopsis,,フリーシアはガンダルヴァの独断的な振る舞いを咎めるが、ガンダルヴァは皇帝陛下直々の勅令を仰せつかっていると言い張る。しかし今のエルステ帝国には皇帝など存在しない。その秘密を知るフリーシアはガンダルヴァのこの発言に戦慄を覚える。全てを裏で操っていた自分ですらうかがい知れない暗き陰謀の影にフリーシアは焦燥するのだった。,芙莉西雅指责健达缚的独断专行，但健达缚称这是皇帝陛下的勅令。然而现在的埃尔斯特帝国根本就没有皇帝。知晓这一秘密的芙莉西雅因健达缚的发言感到战栗。操纵一切的她竟然还有不知道的阴谋，这使芙莉西雅感到焦躁。
0,,<span class='scene-font-katari'>リーシャの決意から一夜が明け、</span><br><span class='scene-font-katari'>占拠された第四庁舎にも、</span><br><span class='scene-font-katari'>柔らかな日差しが降り注いでいた。</span>,<span class='scene-font-katari'>莉夏下定决心后，一夜过去。被占领的第四办公楼亦迎来柔和的晨光。</span>
1,,さぁって……<br>今日こそ<br>楽しい一日になりゃあいいが……,哎……如果今天能是有趣的一天就好了……
2,,ふん……<br>戦果の割には、<br>ずいぶんと愉快そうですね。,哼……你没拿下什么战果，倒是非常愉快的样子呢。
3,,あん？<br>いっつも不機嫌そうなアンタよか、<br>いくらかマシだと思うぜ？,啊？那也比总板着脸的你要好点吧？
4,,口を慎みなさい、<br>ガンダルヴァ中将。,放尊重点，健达缚中将。
5,,いまエルステ帝国の<br>全権を握っているのは、この私です。,现在掌握埃尔斯特帝国全权的，是我。
6,,…………,…………
7,,まったく……<br>今回ばかりは私自身も、<br>反省の必要があるかもしれませんね。,看来……这次我也需要反省一下自己。
8,,独断専行して軍を動かした挙句、<br>第四騎空艇団船団長のリーシャを、<br>未だに捕まえられないとは……,你独断专行动用军队，却至今还未抓住第四骑空艇团船团长莉夏……
9,,聞けば昨日は<br>リーシャを目前にしながら、<br>みすみす取り逃がしたそうですね？,而且我听说，你昨天还眼睁睁放跑了她？
10,,ガンダルヴァ中将……<br>貴方にはあの小娘を<br>捕える気があるのですか？,健达缚中将……你真的有抓住那小姑娘的打算么？
11,,やる気はあるぜ？<br>だが、色々と邪魔が入ってなぁ……,干劲我是有啊。不过有人捣乱……
12,,力不足だと言うのなら、<br>これを渡しておきましょう。,如果你把这归于自己能力不足，那就收下这个吧。
13,,<span class='scene-font-katari'>そう言ってフリーシアは懐から</span><br><span class='scene-font-katari'>禍々しい光を放つ結晶を取り出す。</span>,<span class='scene-font-katari'>说着，芙莉西雅取出散发着妖异光芒的魔晶。</span>
14,,魔晶……か？,魔晶……么？
15,,ええ……<br>貴方がこれを使えば、<br>今日にでも島ごとまとめて……,没错……你要是使用了这个，今天就能收服整座岛屿……
17,,ッ！？,唔！？
18,,<span class='scene-font-katari'>常人には知覚できない速度の抜刀は、</span><br><span class='scene-font-katari'>一瞬にして</span><br><span class='scene-font-katari'>フリーシアの持つ魔晶を叩き斬った。</span>,<span class='scene-font-katari'>健达缚以常人根本无法捕捉的高速拔剑，一瞬间斩断了芙莉西雅手中的魔晶。</span>
19,,そういうのは嫌いなんだよ……<br>二度とオレ様の前に出すんじゃねぇ。,我讨厌这种东西……别再拿到我面前来了。
20,,な……,什么……
21,,それに焦らなくても、決着は今日だ。<br>匂うからな……<br>目覚めた化物の良い匂いがなぁ……,而且，你不用着急，今天就能做个了断。我闻得出来的……怪物觉醒的香气……
22,,せっかくの勝負に<br>いらねぇことすんじゃねぇ……<br>次やったら潰すぞ？,不要做多余的事干涉我的决斗……下次再妨碍我我就砍了你。
23,,くっ……,呃……
24,,ついでにオレ様のアマルティア侵攻は、<br>独断専行なんかじゃねぇよ。<br>ちゃーんと許可はもらってる。,而且，进攻阿玛提亚可不是我的独断专行。我可是得到了许可的。
25,,許可……？<br>何を馬鹿な！<br>誰から許可を得たと言うのです？,许可……？你说什么梦话？！谁给你的许可？
26,,そりゃ当然……<br>オレ様達がお守り申し上げる、<br>皇帝陛下に決まってるじゃねぇか。,那当然是……我们尊贵的皇帝陛下啊。
27,,な……<br>皇帝……だと！？,什么……你说……皇帝！？
28,,ああ……<br>黒騎士も無事追放できたし、<br>もう秩序の騎空団に利用価値はない……,是啊……既然已经成功驱逐了黑骑士，秩序骑空团对我们来说已经没有利用价值了……
29,,ってな。<br>だから拠点を乗っ取っちまえ、って、<br>陛下直々に勅令を下さったぜ？,所以啊，陛下直接命令我来占领他们的据点。
30,,馬鹿な！<br>そんなことはありえません！,你说什么！这不可能！
31,,ありえないって……<br>んじゃお前も直接、<br>陛下から話を聞いて来いよ。,你说不可能……那你直接去问陛下啊。
32,,そうすりゃ、<br>いくらフリーシア宰相閣下でも、<br>納得していただけんだろ。,问过之后，芙莉西雅宰相阁下也肯定会接受的。
33,,<span class='scene-font-kokoro'>（違う……</span><br><span class='scene-font-kokoro'>そういうことじゃない……）</span>,<span class='scene-font-kokoro'>（不对……不是这个问题……）</span>
34,,<span class='scene-font-kokoro'>（皇帝陛下が直々に勅令を下す……</span><br><span class='scene-font-kokoro'>それ自体が、ありえない……）</span>,<span class='scene-font-kokoro'>（皇帝陛下直接下令……这本身就是不可能的……）</span>
35,,<span class='scene-font-kokoro'>（私は居るように振る舞っていただけで</span><br><span class='scene-font-kokoro'>いまエルステ帝国に</span><br><span class='scene-font-kokoro'>皇帝は存在しない……）</span>,<span class='scene-font-kokoro'>（一直以来我只是装作皇帝存在而已，埃尔斯特帝国根本就没有皇帝……）</span>
36,,<span class='scene-font-kokoro'>（そもそも帝国の基礎になった、</span><br><span class='scene-font-kokoro'>エルステ王国には、</span><br><span class='scene-font-kokoro'>直系以外に王族は居ない……）</span>,<span class='scene-font-kokoro'>（再说帝国的基础埃尔斯特王国，本身就没有直系以外的王族……）</span>
37,,<span class='scene-font-kokoro'>（そして</span><br><span class='scene-font-kokoro'>最後の子孫であるオルキスは、</span><br><span class='scene-font-kokoro'>あの状態……）</span>,<span class='scene-font-kokoro'>（王族最后的子嗣欧尔姬丝又是那种状态……）</span>
38,,<span class='scene-font-kokoro'>（いったい誰が……！？</span><br><span class='scene-font-kokoro'>私がアガスティアを離れている間に、</span><br><span class='scene-font-kokoro'>何が起きたというのです……！？）</span>,<span class='scene-font-kokoro'>（到底是谁 ……！？我离开阿加丝提亚的这段时间里究竟发生了什么……！？）</span>
39,,どうした？<br>アマルティア侵攻が、<br>そんなにショックだったか？,怎么了？陛下命令我们进攻阿玛提亚，对你来说这么震惊吗？
40,,私はアガスティアに戻ります。,我要回阿加丝提亚了。
41,,ガンダルヴァ中将、貴方は一秒でも早く<br>あの小娘を捕えることです。<br>よろしいですね？,健达缚中将，你尽快捕获那个小姑娘。明白了吗？
42,,<span class='scene-font-katari'>そう言い残すと、</span><br><span class='scene-font-katari'>フリーシアはすぐさま踵を返し、</span><br><span class='scene-font-katari'>第四庁舎を後にした。</span>,<span class='scene-font-katari'>说完，芙莉西雅便转身离开第四办公楼。</span>
43,,やれやれ……<br>忙しない女だ……,哎呀呀……真是个大忙人……
info,,1,scene_cp44_q1_s10
