id,en,jp,trans
0-chapter_name,,第52章　悪意の終結,第52章  恶意的终结
0-synopsis,,ユグドラシル・マリスの目覚めに伴い、島全体が禍々しい雰囲気に包まれる。ロゼッタは、このままユグドラシルが魔晶の力によって崩壊すれば、島そのものも崩れ去ってしまうことを明かす。一行は悲劇を食い止めるべく、殺気立つ魔物達の跋扈する森を進む。,随着尤格多拉希尔·恶意的觉醒，整座岛弥漫着令人毛骨悚然的氛围。萝赛塔告诉众人，如果尤格多拉希尔因魔晶的力量而崩溃，这座岛也会崩塌。一行人为了阻止悲剧发生，在魔兽横行的森林中前进。
1,,<span class='scene-font-katari'>ユグドラシル・マリスの目覚めが近づき、</span><br><span class='scene-font-katari'>島全体が戦慄に包まれる。</span>,<span class='scene-font-katari'>随着尤格多拉希尔·恶意的觉醒，整座岛都开始战栗。</span>
2,,<span class='scene-font-katari'>狂気めいた力が</span><br><span class='scene-font-katari'>森を満たしていくのを感じながら、</span><br><span class='scene-font-katari'>一行はユグドラシルのコアへと駆ける。</span>,<span class='scene-font-katari'>一行人朝尤格多拉希尔的核心奔去，同时感到森林被某种疯狂的力量浸染。</span>
3,,な、なんなの……？<br>このぞわぞわする嫌な感じ……,怎、怎么了……？有种让人发毛的感觉……
4,,前よりももっと強い……<br>ただただ悲しい感情だけが<br>伝わってきます……,比之前更加强烈……充满了悲伤……
5,,私にも……わかる。<br>すごく……痛くて、苦しくて……<br>悲しくて……辛くて……,我也……能感觉到。很痛苦……很难过……很悲伤的样子……
6,,ごめん、なさい……<br>私が……<br>私が目覚めさせなければ……,对不起……要是我……要是我没有叫醒它的话……
7,,いまのアタシ達には謝る以上に、<br>あの子のために<br>してあげられることがあるわ。,除了道歉以外，我们还有其他能为那孩子做的事。
8,,だから、アタシ達は、<br>いまアタシ達に出来ることをしましょう。<br>ね？　オルキスちゃん。,所以现在，我们去做我们力所能及的事情吧。好吗？欧尔姬丝。
9,,うん……,嗯……
10,,森全体が嫌な気配に包まれているな……<br>居るだけで感化されてしまいそうだ。,森林里有种很不妙的气氛啊……感觉快要被它感染了。
11,,それだけじゃありません……<br>森の魔物達も先ほどまでより、<br>明らかに殺気立ってるみたいです……,不仅如此……森林里的魔兽也明显变得杀气腾腾的……
12,,そりゃ、<br>こんな剥き出しの感情を、<br>ぶつけられりゃあな……,一定是被这种露骨的感情刺激到了……
13,,特別な力はねぇが、<br>オレにもわかるぜ……<br>こんなに居心地の悪ぃ空気は初めてだ。,不用什么特殊能力也能感觉到……我从来没遇到过这么让人毛骨悚然的氛围。
14,,居心地が悪いだけじゃないわ……<br>このままだと、<br>この島はじきに崩壊を始める……,不只是气氛诡异而已……这样下去岛屿本身也会崩塌……
15,,言ったでしょう？<br>アタシ達は島と契約することで、<br>真の力を発揮するようになる、って……,我说过了吧？我们与岛屿契约才能发挥真正的力量……
16,,つまり、その守り神たる星晶獣と、<br>契約を結ばれた島は一心同体なの。,也就是说，作为岛屿守护神的星晶兽，和与其缔结契约的岛屿一心同体。
17,,アタシは仮契約のような形で、<br>この島に根を下ろしていたけど、<br>あの子は違うわ……,我只是通过暂时的契约在岛上扎根而已，但那孩子不一样……
18,,正真正銘ルーマシーの守り神……<br>あの子と島は互いに影響し合い、<br>あの子が崩壊すれば島も崩れ去る……,她是Lumacie真正的守护神……和这座岛互相影响。如果那孩子崩溃了，岛也会崩塌……
19,,んなことになったら、<br>オイラ達もただじゃすまねーよな……,要是岛都崩塌了，咱们可就惨了……
20,,そう……<br>だから絶対に、<br>あの子に崩壊なんてさせない……,没错……所以我们绝对不能让那孩子崩溃……
21,,行きましょう……姬塔さん。<br>アタシ達の手で、<br>最悪の結末を変えるために。,走吧……姬塔。由我们亲自去改变最坏的结局。
info,,1,scene_cp52_q1_s10
