id,en,jp,trans
0-chapter_name,,第36章　悔恨の行く先,第26章  悔恨的前路
0-synopsis,,激しい戦いを繰り広げ、リーシャを倒した黒騎士。全力のぶつかり合いの果てに敗北したリーシャは、迷いの晴れたような笑顔を浮かべていた。約束通り、リーシャは宰相フリーシアの行く先を告げた。メネア皇国領ルーマシー群島、豊かな木々が生い茂る地である。,一番激战后，黑骑士击败了莉夏。在全力对战后败北的莉夏结束了迷茫，露出笑容。莉夏按约定告诉众人，宰相芙莉西雅在梅尼亚皇国领地Lumacie群岛，那是一处草木苍郁之地。
0,,はぁ……はぁ……<br>くっ……,哈……哈……唔……
1,,…………,…………
2,,完敗……ですね。,是我……输了。
3,,でも……ふふっ、なんでかな……<br>私、いま、<br>すっごくスッキリしてる……,不过……呵呵，我总觉得……非常释然……
4,,ふふ……<br>リーシャさんって、<br>笑うととっても可愛いんですね！,呵呵……莉夏笑起来特别可爱呢！
5,,ええっ！？<br>えと、その……あ、ありがとう。,咦！？那、那个……谢、谢谢夸奖。
6,,そんな風にハッキリ言われると、<br>女の子でもちょっと恥ずかしいな。,就算都是女孩子，你这么直白地说，我还是有些害羞呢。
7,,っと……そうそう、<br>フリーシア宰相の行方でしたね。,嗯……对了，关于芙莉西雅宰相的下落。
8,,ああ……<br>奴はいま人形を連れてどこに居る？,没错……她带着人偶去了哪里？
9,,人形……？<br>ああ、そういえばオルキスさんのことを<br>そう呼んでいましたね。,人偶……？哦，说起来你是这样称呼欧尔姬丝的呀。
10,,オルキスさんの所在については、<br>確かな情報はありませんが……,关于欧尔姬丝的位置，我没有确切的情报……
11,,フリーシア宰相については<br>メネア皇国領の<span class='scene-font-place'>ルーマシー群島</span>にて、<br>その姿が目撃されています。,不过，有目击者看到芙莉西雅宰相出现在梅尼亚皇国领地的<span class='scene-font-place'>露玛茜群岛</span>，
12,,<span class='scene-font-place'>ルーマシー群島</span>……だと？,<span class='scene-font-place'>露玛茜群岛</span>……吗？
14,,<span class='scene-font-katari'>フリーシアが現れたという</span><br><span class='scene-font-katari'>その島の名に姬塔一行は、</span><br><span class='scene-font-katari'>驚きの表情を浮かべる。</span>,<span class='scene-font-katari'>听闻芙莉西雅现在所在的岛屿，姬塔一行感到非常震惊。</span>
15,,<span class='scene-font-katari'>事態は混乱の一途をたどりながらも、</span><br><span class='scene-font-katari'>一つの決着に向け、</span><br><span class='scene-font-katari'>確かに動き出しているのだった。</span>,<span class='scene-font-katari'>事态愈发混乱，但确实在朝着终点发展。</span>
info,,1,scene_cp36_q4_s30
