id,en,jp,trans
0-chapter_name,,第37章　森に眠る歴史,第37章  林中沉眠的历史
0-synopsis,,空の世界への侵略者である星の民とエルステ王国が、友好的な関係を結んでいた事に驚きを隠せない一行。覇空戦争の後も空に残った星の民がいると聞き、星の島への手がかりを期待するが、黒騎士いわく、数十年前にはすでにほとんどの星の民が居なくなってしまっていたのだという。,听闻埃尔斯特王国与侵略天空世界的星之民缔结友好关系，众人都感到惊讶无比。另一方面，霸空战争后有星之民留在天空世界这一信息，让众人期待前往星之岛的线索。但黑骑士告知众人早在数十年前，星之民就几乎不在了。
0,,エルステは以前から、<br>星の民とは友好的な関係を<br>結んでいたのだ。,埃尔斯特一直与星之民保持着友好关系。
1,,まぁ、無論、<br>星の民はこの世界の侵略者だからな、<br>秘密裏にではあるが……,不过，星之民对这个世界来说毕竟是侵略者，所以这也是对外保密的……
2,,オルキスのご両親が、<br>ある意味、<br>その友好関係の象徴というわけか……,欧尔姬丝的双亲在某种意义上，就是两方友好关系的象征吧……
3,,しかし、<br>空に残った星の民というのは……,可是，你说有星之民留在天空世界……
4,,覇空戦争の後、全ての星の民が、<br>空の果てへと帰っていった、<br>というわけではないらしくてな。,貌似霸空战争之后，并非所有的星之民都回到了天空的彼方。
5,,じゃ、じゃあ！<br>いまもどこかに……<br>この空のどこかに星の民が……？,那也就是说！现在天空世界的某处……也有星之民存在……？
6,,いや、それはない。<br>私が知る限り、オルキスの父君が、<br>空に残る最後の星の民だったらしい。,不，这倒不可能。据我所知，欧尔姬丝的父亲就是留在天空世界的最后一位星之民。
7,,空に残った星の民達は、<br>数十年前にはすでに、<br>オルキスの父君だけとなり……,当年留在这里的星之民，大约在数十年前就只剩下欧尔姬丝的父亲……
8,,この<span class='scene-font-place'>ルーマシー</span>の居留地を捨て、<br>エルステの<span class='scene-font-place'>メフォラシュ</span>に<br>移り住んでいたからな。,于是他离开<span class='scene-font-place'>露玛茜</span>的住所，来到埃尔斯特的<span class='scene-font-place'>美佛拉修</span>生活。
9,,そこでその人は、<br>オルキスのお母さんと、<br>恋に落ちた、ってことなのね！,然后他在那里与欧尔姬丝的母亲坠入爱河！
10,,そうだな。<br>なかなかその関係を認めてもらうのも、<br>苦労したそうだが……,没错。虽然让众人认同这段关系还费了好大的工夫……
11,,む……いや、待て。<br>そういえば確か、まだ他にも<br>星の民の生き残りがいたな……,嗯……不对，等等。说起来，应该还有其他幸存的星之民……
12,,本当か！？<br>もしそいつに会えりゃ、<br>一気に空の果てまで……,真的吗！？也许他能带我们一口气去到天空的彼方呢……
13,,いや……<br>そいつがいま、<br>どこに居るのかは私も知らん。,不……我也不知道他现在在哪里。
14,,オルキスの父君には、<br>弟が一人いたらしくてな……,欧尔姬丝的父亲还有个弟弟……
15,,しかし、その弟は、<br>オルキスのご両親の仲に反発し、<br>姿を消してしまったらしい。,但是他的弟弟反对欧尔姬丝的双亲结合，最后离开了他们。
16,,そんな人がいたんですね……<br>いまは何をしているんでしょうか？,还发生过这种事……那个人现在会在哪里呢？
17,,さぁな……<br>一切話は聞かないが……,谁知道……再也没听说过他的消息……
18,,ともかく、無駄話はここまでだ。<br>じきに<span class='scene-font-place'>ルーマシー</span>に着く頃合いだろう。<br>油断するなよ、姬塔。,总之废话就说到这里。马上就到<span class='scene-font-place'>露玛茜</span>了吧，不要大意，姬塔。
info,,1,scene_cp37_q2_s20
