id,en,jp,trans
0-chapter_name,,第44章　誓約の誇り,第44章  誓约的骄傲
0-synopsis,,いよいよ作戦決行の朝。覚悟を決めたリーシャに姬塔達は全てをゆだねる。口々に語られる姬塔達の励ましの言葉にリーシャは背中を押される。帝国兵を前にして、もう二度と逃げないことを、まるで自分に言い聞かせるかのように大きな声で宣言するのであった。,终于到了执行作战的清晨。姬塔等人将一切托付给下定决心的莉夏。众人的话语鼓舞着莉夏前行，她向帝国兵宣告不再躲藏，而这话亦是对她自己说的。
0,,<span class='scene-font-katari'>リーシャが決意を新たにした翌朝。</span><br><span class='scene-font-katari'>一行は瓦礫と化した街に身を隠しながら</span><br><span class='scene-font-katari'>第四庁舎を目指していた。</span>,<span class='scene-font-katari'>莉夏下定决心后的翌日清晨。一行人以街上的废墟为掩护，朝第四办公楼前进。</span>
1,,では……作戦通りに。<br>武運を祈ります。,那么……就按作战行动。祝各位武运昌隆。
2,,はっ……<br>リーシャ船長も、<br>どうかご武運を……,是……也祝莉夏船长一切顺利……
3,,リーシャ殿……<br>本当にこの作戦でいいんだな？,莉夏……你确定要执行这个作战吗？
4,,はい……<br>きっとこれが、いまの私達に出来る<br>最善の作戦ですから。,是的……这是现在的我们能做到的最理想的作战。
5,,なんつーか大胆な作戦だよな……<br>なのに理に適ってるっつーか……,感觉非常大胆……但好像又合情合理……
6,,いいじゃねぇか！<br>オレぁ良い作戦だと思うぜ！<br>少なくともオレは嫌いじゃねぇ！,不是挺好的嘛！我觉得这个作战很不错！至少我不讨厌！
7,,あ、ありがとうございます……！,谢、谢谢……！
8,,あたしもそう思うわ！<br>それになんてったって、<br>すっごくわかりやすいもの！,我也觉得！因为非常简单易懂嘛！
9,,ふふ……なんだかすごく<br>リーシャさんらしいな、って……<br>そう思います。,呵呵……我觉得非常有莉夏的风格呢……
10,,ここまで来たんだ！<br>後はもう、精一杯やるだけだよな！,都走到这一步了！咱们也只有豁出去干了！
11,,リーシャ……頑張れ。<br>応援してる。,莉夏……我会为你，加油的。
12,,ありがとう、みんな……<br>私を信じて……託してくれて。,谢谢大家……能信任我……能将一切托付给我。
13,,君には能力がある……<br>だから私達は君に作戦を託したんだ。<br>胸を張っていこうじゃないか。,你有这个能力……所以我们把制定作战的事情托付给你了。自信地前进吧。
14,,はい……ッ！,好的……！
18,,よし……<br>この辺りはもういいから、<br>次の区画の巡回に……,好了……这附近没有异常，继续去下一区域巡逻……
19,,…………,…………
20,,なっ！？<br>き、貴様は……！,什么！？你、你是……！
21,,私は秩序の騎空団第四騎空艇団、<br>船団長リーシャです！,我是秩序骑空团第四骑空艇团，船团长莉夏！
22,,もう逃げも隠れもしません！<br>私は……リーシャはここに居ます！！,我不会再躲了！我莉夏就在这里！！
23,,な、なんだこいつ……？,这家伙怎么回事……？
24,,ともかく中将閣下へ連絡だ！<br>おい！　お前は仲間を集めて来い！<br>ここで取り逃がすわけにはいかないぞ！,总之先联络中将阁下！喂！你们快过来！不要让她逃了！
25,,<span class='scene-font-katari'>リーシャの出現に、</span><br><span class='scene-font-katari'>帝国兵達は</span><br><span class='scene-font-katari'>にわかに慌ただしく動き始める。</span>,<span class='scene-font-katari'>帝国兵因莉夏突然出现而慌张地行动起来。</span>
26,,さぁ……<br>やりましょう、姬塔。<br>ここからが、本当の正念場です！,好了……上吧，姬塔。这就是决战了！
info,,1,scene_cp44_q2_s10
