id,en,jp,trans
0-chapter_name,,第42章　砕かれし秩序,第42章 被粉碎的秩序
0-synopsis,,追い詰められたリーシャを危うい所で救った姬塔達。一行が街に現れた事に、リーシャは驚きを隠せないのであった。そして互いが事情を尋ねようとした所へ、駆けつけた帝国の援軍が襲いかかる。,姬塔等人在危急时刻救下了莉夏。莉夏亦没想到众人会出现在这里，感到十分震惊。当众人正要互相说明情况时，帝国的援军向众人袭来。
1,,もう逃げ場はないぞ……<br>観念して頂こうか、リーシャ船団長……,你已经无处可逃了……投降吧，莉夏船团长……
2,,命まで取るつもりはない、と<br>中将閣下も仰せだ。<br>大人しく投降したらどうだ？,中将阁下命令我们不要取你性命。劝你还是老实投降！
3,,はぁ……はぁ……<br>何を馬鹿な……！,哈……哈……说什么梦话……！
4,,ふん……そうですか。<br>それでは仕方がありませんね。,哼……是么。那没办法了。
5,,我々は生け捕りを命じられてはいるが、<br>怪我をさせるな、とは<br>言われていないからな！,阁下命令我们生擒，可没要求让你毫发无损！
7,,がふっ！？,噶唔！？
8,,い、いまのは……！？,刚、刚才那是……！？
9,,まだ残党が居たのか！？<br>くそっ！<br>どこだ！？　出て来い！？,还有残党么！？可恶！在哪里！？给我出来！？
10,,言われなくても<br>そのつもりですよ、っと……,不用你说，我们可没打算藏起来……
11,,オレ達が用があるのは、<br>そっちの船長さんでな……<br>ちっとばかりどいててもらえるか？,我们找这位船长有事……能请你们让开么？
12,,あなた達は……！！,你们是……！！
13,,久しいな、リーシャ殿……<br>まさかこんな再会になるとは<br>思いもよらなかったが……,好久不见，莉夏……我们也没想到会以这种形式再会……
14,,ねぇ！<br>この島、<br>いったいどーなっちゃったの？,那个，岛上到底发生了什么？
15,,あと、あたし達、<br>教えてほしいことがあるんだけど……,还有，我们有事想问你……
16,,ちっ……<br>しぶとい騎空士どもめ……！,切……这群骑空士真难缠……！
17,,おーい！　こっちだ！<br>来てくれ！<br>挟み撃ちにするぞ！,喂！他们在这里！快过来！我们夹击他们！
18,,どうやら、諸々の事情を聞くのは、<br>後にするしかねぇみたいだな。,看来得过会儿再听你说明情况了。
19,,ですね……<br>まずはこの場を切り抜けましょう！<br>姬塔！,是呢……先突破眼前的难关吧！姬塔！
info,,1,scene_cp42_q3_s20
