id,en,jp,trans
0-chapter_name,,第21章　霧に潜むもの,第21章　雾中迷影
0-synopsis,,<span>姬塔</span>たちを迎え入れたのは、ゾンビと化した村の住人だった。どうやら、百年前に現れた星晶獣が原因らしいと、ゾンビ姿の住人は明るく告げるのだった。,迎接<span>姬塔</span>一行的是僵尸化的村民们。这些僵尸村民们热情地告诉众人，原因似乎是百年前出现在这里的星晶兽。
0,,"おお！　いらっしゃい！<br>
旅の人だね？<br>
いやぁ、珍しいなぁ！",哦哦！ 欢迎欢迎！你们是旅行者吗？还真稀奇呢！
1,,"さぁさぁ！<br>
そんなところに立ってないで！<br>
こちらへどうぞ！",来来！别干站着了！来这里休息吧！
2,,"ま、まさか……<br>
ロゼッタの言っていたことが<br>
当たるとはな……",怎、怎么会……没想到萝赛塔真的说对了……
3,,"カ、カタリナ！　なに言ってるの？<br>
みんな顔色が悪いのは、<br>
風邪が流行ってるからなんですよね！？",卡、卡塔莉娜！ 你在说什么呢？大家脸色都不好，只是因为流感吧！？
4,,"流行り病なら以前はありましたけど……<br>
いまは病気知らずですよ！<br>
何しろ死んでますからね！",流行病的话，以前倒是有过……不过现在可没人生病了！毕竟都死了嘛！
5,,あぅ……じゃあ、じゃあ……えと……,呜……那、那……这么说……
6,,"ルリア、諦めよう……<br>
目の前の現実を受け入れるんだ。",露莉亚，放弃吧……尽快接受现实。
7,,"が、頑張ってルリア！<br>
しばらくすれば、きっと慣れるわよ！",加、加油啊露莉亚！过一会儿肯定就能习惯了！
8,,"ふふ……慣れたところで、<br>
この状況が異常なのは、<br>
変わらないわ……",呵呵……就算习惯了，这个情况还是很不正常呢……
9,,"この島でいったい何が起きてるのか……<br>
誰か詳しく教えていただけるかしら？",能不能告诉我们……这个岛上究竟发生了什么呢？
10,,"いやなに単純な話さ！<br>
百年も前だったかなぁ……",说起来也很简单！好像是一百年前吧……
11,,"突然、見たこともない星晶獣が、<br>
ふらぁっと霧の中から現れて、<br>
島に居座るようになってね。",突然有一只从没见过的星晶兽突然从雾中出现，然后就一直盘踞在这座岛上了。
12,,"それ以来、島では<br>
生き物が死ぬってことがなくなり、<br>
みんな何らかの形で残っちまってるのさ。",自那以后，岛上的生物再也不会死亡，都以各种形式留存至今了。
13,,"でもまぁ、ゾンビや幽霊ってのも、<br>
そう悪いことばかりじゃないから、<br>
みんな楽しくやってるわ！",不过，变成僵尸幽灵其实也不是什么坏事，大家都很快活呢！
14,,"なんと前向きな……<br>
人として見習いたくなる生き様だな！",何等积极的态度啊……我都想以这种活法为榜样了！
15,,"いや、これ、<br>
生き様って言っていいのか……？",不，这能算是活法吗……？
16,,"でもこれで、<br>
あたし達がやるべきことは<br>
ハッキリしたわね！",不过，这下我们要做的事情就很清楚了！
17,,"島から出られないのも、<br>
きっとその星晶獣が原因よ！",我们出不了岛肯定也是因为那只星晶兽！
18,,"さっさと魔物を蹴散らして、<br>
そいつに会いに行ってみましょ！",赶紧解决掉魔兽去找那家伙吧！
info,,1,scene_cp21_q3_s20
