id,en,jp,trans
0-chapter_name,,第10章　征野の邂逅,第十章  战地邂逅
0-synopsis,,道中、捕虜になっているファラの安全を確かめるカタリナに、オイゲンはどうして帝国を裏切ったのかを問う。その問いにカタリナはただ一言、後悔はない、とだけ答えるのだった。,途中，卡塔莉娜向欧根确认俘虏法拉的安全，而欧根则询问她背叛帝国的原因。卡塔莉娜只是简短地答道，她不后悔。
2,,"オイゲン、少し話がある、<br>
捕虜になっている、<br>
ファラのことなんだが……",欧根，我有话和你说。关于抓到的俘虏，法拉的事情……
3,,"ああ、<br>
あの子ならもう解放したぜ？<br>
聞きたいことは聞けたしな。",啊，那孩子的话已经放走了。毕竟都知道帝国军藏在哪儿了。
4,,"んなことより、美人さん。<br>
元帝国の士官なんだってな？<br>
なんだって裏切ったんだ？",话说啊，这位美女。原来你是前帝国军官啊。为什么背叛帝国了？
5,,…………,…………
6,,事情があった……,有些缘由……
7,,"それ以上のことは、<br>
いまは言えないが<br>
……裏切ったことに後悔はないよ。",除此之外，我现在还不能说……不过对于背叛一事，我不后悔。
8,,"そうかい。<br>
迷いはねぇんだな。<br>
どうりで腕が立つわけだ。",是嘛。看来你很坚定。怪不得身手也好。
9,,"ふふっ……<br>
お褒めいただき光栄だが<br>
貴方も相当な腕前だろう？",呵呵……你这么夸我，我深感荣幸。你的身手也不错吧？
10,,"くはは。<br>
人を見る目だけはねぇみてぇだな。",哈哈哈。你还是少点看人的眼光啊。
11,,"オレぁまだ迷って、逃げてんだ……<br>
アンタ達にゃあ、遠く及ばねぇよ。",我还在迷茫，还在逃避……可远远比不上你们……
12,,オイゲン……？,欧根……？
13,,"さぁ、湿っぽい話は終いだ。<br>
姬塔も暗い顔してんじゃねぇ！<br>
危なくなっても助けてやんねぇぞ？",好了，消沉的事就说到这里。姬塔你也别哭丧着脸！害自己陷入危机了我也不会来救你哦？
info,,1,scene_cp10_q2_s20
备注,,,ver-1: @煌月夜 2018/4/13
