id,en,jp,trans
0-chapter_name,,第58章　それぞれの思惑,第58章  各自的决意
0-synopsis,,隠し港から<span class='scene-font-place'>帝都アガスティア</span>へ潜入する姬塔一行。しかし、そこにはすでに宰相フリーシアが待ち構えており、一行は敵に囲まれてしまう。フリーシアはこのまま引き下がるよう姬塔達に勧告するが、フリーシアの計画で世界が危機に陥ると知っている一行はこれに反発。アダムは自ら囮を引き受け、一行に早くリアクターのあるタワーを目指すよう促す。,姬塔一行通过秘密港口潜入了<span class='scene-font-place'>帝国首都阿加丝提亚</span>。然而宰相早就有所准备，带兵包围了众人。芙莉西雅劝众人就此打道回府，但众人知晓她的计划威胁到整个世界，自然不会答应。亚当再次留下拖住敌人，催促众人赶快前往高塔破坏反应器。
0,,<span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>帝国から離反したアダムの指示を受け、</span><br><span class='scene-font-katari'>最下層より</span><span class='scene-font-place'>アガスティア</span><span class='scene-font-katari'>に再び侵入する。</span>,<span class='scene-font-katari'>姬塔一行在亚当的带领下通过</span><span class='scene-font-place'>阿加丝提亚</span><span class='scene-font-katari'>最下层的秘密港口进入首都。</span>
3,,<span class='scene-font-katari'>しかし、隠し港に騎空艇を泊め、</span><br><span class='scene-font-katari'>艇を降りた一行を待ち構えていたのは、</span><br><span class='scene-font-katari'>思いもよらない光景だった。</span>,<span class='scene-font-katari'>然而，待姬塔一行靠港下船后，却见到一番意想不到的光景。</span>
4,,さぁ……<br>全員武器を捨て、<br>両手を頭の後ろで組みなさい。,好了……全都给我扔掉武器，双手抱头。
5,,…………,
6,,やれやれ……<br>こうなることを、<br>全く危惧しなかったわけではないが……,哼……虽然我也担心过这种状况……
7,,フリーシア宰相……<br>どうして貴女がここを……,芙莉西雅宰相……为什么你会在这里……
8,,アダム大将……<br>貴方が裏切ったことが最大の理由です。,亚当上将……你的背叛就是最大的理由。
9,,帝都について多くの情報を持つ貴方が<br>そちらに居る以上、<br>必ずその情報を有利に使うはず……,你既然掌握大量有关首都的情报，自然会有效地利用它们……
