id,en,jp,trans
0-chapter_name,,第7章　地の底に眠るは…,第7章  沉眠地底之物
0-synopsis,,幾度となく<span>姬塔</span>一行の行く手を阻む機械の魔物。その残骸を任されたシェロは、残骸を調査することで<span>姬塔</span>一行に新たな手がかりを指し示した。,机械魔兽一次次阻挡<span>姬塔</span>一行的去路。众人将魔兽残骸交给榭洛，而榭洛对残骸的调查给予了<span>姬塔</span>一行新的线索。
0,,"<span class='scene-font-katari'>ルリアの言葉に希望を見出したイオは</span><br>
<span class='scene-font-katari'>すっかりいつもの気丈さを</span><br>
<span class='scene-font-katari'>取り戻していた。</span>",<span class='scene-font-katari'>露莉亚的话给了伊欧希望，让她很快坚强起来。</span>
1,,"ん？　なによ、ラカム。<br>
人前で泣き崩れてた美少女が<br>
そんなに珍しいっての？",嗯？ 怎么，拉卡姆，没见过在人前悲泣的美少女吗？
2,,"お！　だいぶ落ち着いたみてぇだな。<br>
威勢が戻ってら。<br>
で、どうすんだ？",哦！ 看来你已经冷静下来了。气势也回来了。于是，你打算怎么办？
3,,"……一度の呼びかけで<br>
届かなかったのなら<br>
何度でも呼びかけるだけよ。",……呼唤一次没反应的话，那就多喊几次啊。
4,,"ですです！<br>
イオちゃんが呼びかけた時<br>
あの機械、一瞬止まってましたもん！",是啊是啊！伊欧呼唤大公的时候，那个机械停了一下呢！
6,,"はいは～い。<br>
そんな皆さんに朗報で～す。<br>
あの機械の魔物ですけどね～",大家听我说～我给大家带好消息来了～关于机械魔兽的事～
7,,"残骸を調べたところ、<br>
どうやら超高熱にも耐えられるように<br>
作られてたみたいですよ～","我检查了一下残骸，看来制造者有意让机械魔兽承受超高温度呐～"
8,,"おお！　本当かっ！？<br>
なにかのヒントになりそうだぜ！<br>
なぁ？　姬塔！",哦！真的吗！？这是个提示呢！你说呢，姬塔！
9,,"材質にピントを合わせて調べたのが、<br>
功を奏したみたいですね～！",仔细看了一下材质才发现的！
10,,……ヒントだけに……ぶふっ！！,……才有这个提示……呵呵！！
11,,"高温に耐える機械か。<br>
となれば、高温に耐える用途か<br>
必要性があるってことだよな。",耐高温的机械么。这说明它有耐高温的用途或者必要性吧。
12,,"この島で超高温と言えば溶岩ね！<br>
砂漠を超えた先に、<br>
溶岩の湖があったはずよ。",这个岛上，说到超高温就是熔岩吧！穿过沙漠就有个熔岩湖。
13,,"案内するわ！<br>
早速出発するわよ！",我来带路！赶紧出发吧！
info,,1,scene_cp7_q1_s10
备注,,,ver-1: @煌月夜 2018/4/7
