id,en,jp,trans
0-chapter_name,,第27章　星晶獣ノア,第27章 星晶兽诺亚
0-synopsis,,ノアは姬塔達に、自らが星晶獣でありグランサイファーの製作者でもあることを明かす。その事実に驚く一行の前に、フリーシア達が再度姿を現した。,诺亚告诉姬塔等人他是星晶兽，亦是格兰赛法的制作者。一行人还沉浸在惊讶之中，芙莉西雅却出现在他们面前。
0,,<span class='scene-font-katari'>自らは星晶獣であり、</span><br><span class='scene-font-katari'>騎空艇グランサイファーの</span><br><span class='scene-font-katari'>製作者であると告げた謎の少年、ノア。</span>,<span class='scene-font-katari'>神秘少年诺亚告诉众人，他是星晶兽，亦是骑空艇格兰赛法的制作者。</span>
1,,<span class='scene-font-katari'>その事実に姬塔一行は、</span><br><span class='scene-font-katari'>ただ呆然とする他ないのだった。</span>,<span class='scene-font-katari'>姬塔一行听完呆然伫立在原地。</span>
2,,せ、星晶獣で……<br>グランサイファーの製作者だと！？,星、星晶兽……还是格兰赛法的制作者！？
3,,ああ……僕が星晶獣であることと、<br>グランサイファーの製作者であることは<br>ラカムにも初めて教えるんだったね。,啊……我是星晶兽以及格兰赛法的制作者这件事，对拉卡姆也是第一次说起呢。
4,,当時の君は幼かったからなぁ……<br>難しいことは、<br>全て隠していたんだ、ごめんね。,当年你还很小……所以难懂的事情我都没告诉你，抱歉哦。
5,,ちょ、ちょっと待って！<br>色々気になることが多すぎて……<br>な、何から聞いたらいいの？,等、等一下！想问的事情实在太多了……到、到底从哪里开始问起呢？
6,,何からでもどうぞ。<br>僕に答えられることなら、<br>喜んで答えるよ。,想问什么都可以。只要是我能够能够回答的问题，我都会一一解答。
7,,ポンメルン！<br>どこに居るのですか！<br>この状況の説明を……,伯梅伦！你在哪里！请你解释一下这个情况……
8,,んげっ！<br>あいつら、戦艦に居ないと思ったら<br>どっかから帰ってきやがった！,呃！还在想他们正好不在战舰上呢，原来都已经回来了！
9,,どうやら長居は<br>得策じゃないみたいだけど……<br>どうしようか？,看来此地不宜久留……怎么办？
10,,と、とにかくここを離れるぞ！<br>またとっ捕まっちゃあ面倒だ！,总、总之先离开这里！要是再被抓到就麻烦了！
info,,1,scene_cp27_q1_s10
