id,en,jp,trans
0-chapter_name,,第24章　不死の星晶獣,第24章  不死星晶兽
0-synopsis,,セレストを倒し村人達が消えていく中、何故かフェリだけが消えることなく残る。そのことに、自分にはまだやることがあるのだろう、とフェリは微笑む。そして別行動をとっていたドランクはスツルムに、この島を訪れた真の目的を明かすのだった。,塞莱斯特被打败后，村民陆续消失，但只有菲莉不知为何留了下来。对此菲莉微笑道，也许是因为她还有没做完的事。和众人分头行动的德朗克则对斯特姆坦白了前来这座岛屿的真正目的。
0,,これで……全てが終わったのか……,这样……一切就都结束了吗……
1,,星晶獣セレストの力……<br>確かに受け取りました。,星晶兽塞莱斯特的力量……我已经吸收了。
2,,おっ！<br>霧が薄くなって、<br>光が差してきたな！,哦，雾开始散了，能看到阳光咯！
3,,<span class='scene-font-katari'>それを合図とするかのように、</span><br><span class='scene-font-katari'>村人達は、ひとりまたひとりと、</span><br><span class='scene-font-katari'>その姿を砂に変えていく。</span>,<span class='scene-font-katari'>村民们仿佛以此为信号似的，一个接一个化为了尘土。</span>
4,,<span class='scene-font-katari'>消えていく村人達は、</span><br><span class='scene-font-katari'>皆一様に明るく晴れやかな</span><br><span class='scene-font-katari'>笑顔を浮かべていた。</span>,<span class='scene-font-katari'>即将消失的村民则一齐露出了爽朗的笑容。</span>
5,,じゃあ……私もそろそろだろ。,那……我也该说再见了吧。
6,,うん……じゃあね、フェリちゃん。,嗯……再见了，菲莉。
7,,短い間だったけど、<br>お前達には本当に世話になった……<br>悪いが私は先に向こうへ往っている……,虽然时间很短暂，但你们真的帮了我很多……我要先去另一个世界了……
8,,何十年……何百年か後に再会したら、<br>その時には、<br>お前達の冒険の話を聞かせてくれ。,几十年后……或许是几百年后，我们再见面的时候，要把你们冒险的故事讲给我听哦。
9,,はい……,好的……
10,,うぅ……<br>む、向こうでも元気でいろよな！,呜……你、你在那边也要好好的哦！
11,,<span class='scene-font-katari'>フェリは姬塔達に別れを告げ、</span><br><span class='scene-font-katari'>ゆっくりと目を閉じ時を待つ。</span>,<span class='scene-font-katari'>菲莉向姬塔等人告别后，缓缓地阖上眼等待自己消失。</span>
12,,<span class='scene-font-katari'>しかし、いくら待とうとも、</span><br><span class='scene-font-katari'>フェリの身体が霞の中に</span><br><span class='scene-font-katari'>消えていくことはなかった。</span>,<span class='scene-font-katari'>然而许久之后，菲莉的身体并没有化为风尘消逝。</span>
13,,おいおい、どうなってんだよ！？<br>さっきの感動の別れが、<br>台無しじゃねーか！？,喂喂，怎么回事？刚才的感人别离就这么白白浪费了吗！？
