id,en,jp,trans
0-chapter_name,,第47章　封印の森,第47章  封印的森林
0-synopsis,,ビィの力の封印に関する手がかりを得るべく、一行は神聖な森を進む。森の持つ厳粛な雰囲気から、祀られている存在が森に影響を与えているのでは、とリーシャは予想する。,众人为寻找有关封印的线索，在神圣的森林中前进。森林庄严的氛围让莉夏想到，也许被供奉在这里的存在影响了整座森林。
0,,<span class='scene-font-katari'>ビィの力の封印に関する</span><br><span class='scene-font-katari'>手がかりを見つけるべく</span><br><span class='scene-font-katari'>一行は神秘が祀られる森を進む。</span>,<span class='scene-font-katari'>众人为寻找有关阿碧封印的线索来到了供奉着神秘的森林。</span>
1,,しっかし、えらく厳めしい森だなぁ……<br>歩いてるだけで、気が引き締まるぜ。,这片森林还真是有种庄严的压迫感……走在这里就有点紧张。
2,,そう？<br>あたしは嫌いじゃないけど？<br>なんだか清々しい感じがするし。,是吗？我倒不讨厌哦？感觉很纯净。
3,,もしかすると、<br>森に祀られている存在の<br>影響なのかもしれません。,也许是被供奉在森林里的存在影响了这里吧。
4,,強い力を持つ存在は、<br>周囲に影響を与えるとも聞きますし。,经常听说力量强大的存在会给周围的环境带来影响。
5,,グオオォォ……,咕哦哦哦哦……
6,,ま、こんだけ厳めしい森でも、<br>魔物は出るわけなんだがな。,哎，看来这座庄严的森林里也有魔兽出没啊。
7,,へっ……<br>懐かしいじゃねーか。,嘿……感觉好怀念啊。
8,,姬塔はよく修行でこの森に<br>入り浸ってたもんな！,以前姬塔总是在这片森林里训练！
9,,この森の魔物はみんな、<br>姬塔の師匠みてーなもんだぜ！,森林里的魔兽都像是姬塔的师父一样！
info,,1,scene_cp47_q1_s20
