id,en,jp,trans
0-chapter_name,,第45章　小さな竜と少女,第45章 幼龙与少女
0-synopsis,,アマルティア島を進む姬塔達は聞き覚えのある声を耳にする。その声の主はドランクとスツルムだった。彼らの登場に嫌な予感しかしない一行だったが、助けを求めるドランクを放ってはおけなかった。,姬塔等在阿玛提亚岛上前进，突然听到了熟悉的声音。原来是德朗克和斯特姆。众人因他们的出现感到惊讶，但还是没有抛下寻求救助的德朗克。
0,,おーい！！,喂！！
1,,ん？<br>ねぇ、いま何か声が聞こえなかった？,嗯？刚才是不是有什么声音？
2,,そうだな……<br>どっかで聞いた声だったような……,是啊……而且这声音好像在哪里听过……
3,,こっちこっちー！<br>ねぇ、ちょっとー！<br>へるぷみー！,这边这边！喂！你们能不能帮帮我！
4,,あっ！　あそこ！<br>エルーン族の方が……,啊！那边！有个兽耳族的人……
5,,やれやれ……<br>なんか面倒な予感しか<br>しねぇんだよなぁ、おい……,哎呀……总觉得事情会变得麻烦起来……
8,,やぁやぁやぁ！<br>お久しぶりだねぇ！<br>元気にしてたかな？,你们好啊！好久不见了！你们过得怎么样？
9,,…………,…………
10,,お前達は……！<br>というか、<br>いったいここで何を……？,你们是……！呃，你们在这里做什么……？
11,,とりあえず、<br>ロクでもないことなのは<br>間違いなさそーね……,总之不是什么好事吧……
12,,えぇー？<br>僕ってそんなに信用ないワケ？,咦？我这么不值得信任吗？
13,,無いな。,没错。
14,,だろうな。,我也觉得。
15,,え？　やだちょっと、スツルム殿？<br>スツルム殿まで、<br>なに言ってんのさ、もぉ～！,咦？等等，斯特姆阁下！为什么连你也这么说啊！
16,,はぁ……,哈……
17,,え、えっと……<br>それでドランクさん達は、<br>ここで何を……？,那、那个……你们究竟在这里……？
18,,挟まった。,被夹住了。
19,,え？,咦？
20,,いやぁー、それがね？<br>君達に会いに、<br>この島まで来たのはいいんだけど……,这个嘛……我们是来这个岛上找你们的……
21,,この馬鹿が余計なことをしようとして、<br>瓦礫に足が挟まって、<br>動けなくなった。,这家伙净做些多余的事情，结果脚被夹在瓦砾里，动也动不了。
22,,た、大変じゃないですか！<br>すぐに助けないと！,怎、怎么会这样！赶紧救他出来吧！
23,,こいつ、この街の状況で、<br>盗みを働こうとしていたぞ。,这家伙，趁着城里乱，还想要偷盗来着。
24,,…………,…………
25,,グオオォォッ！！,咕哦哦哦哦哦！！
26,,放っておくか？,要不就不管他了？
27,,ちょっとぉ！？<br>スツルム殿！？,等等啊！！斯特姆阁下！？
28,,ど、どのような者であろうと、<br>見捨てるわけにはいきません！<br>応戦しましょう！　姬塔！,不、不管此人为人如何，我们都不能抛下他不管！应战吧！
info,,1,scene_cp45_q2_s20
