id,en,jp,trans
0-chapter_name,,第47章　封印の森,第47章  封印的森林
0-synopsis,,森の深部へとたどり着き、ついに祠を目の当たりにする姬塔一行。しかし、力を解放することで封印された記憶を思い出してしまうことを恐れ、ビィは封印を解くことを躊躇う。そこへ、スツルムとドランクは、無情にもビィの首元へ刃を当てる。,众人终于在森林深处找到了祠堂。但阿碧害怕重获力量后会记起被封印的记忆，犹豫不决。此时斯特姆和德朗克无情地拿剑抵住阿碧的脖颈。
0,,<span class='scene-font-katari'>森の深部にたどり着いた一行は、</span><br><span class='scene-font-katari'>ついに祠を目の当たりにする。</span>,<span class='scene-font-katari'>众人终于在森林深处找到了祠堂。</span>
1,,<span class='scene-font-katari'>物言わぬ祠は</span><br><span class='scene-font-katari'>ただ一行を威圧するかのように、</span><br><span class='scene-font-katari'>静かに佇んでいた。</span>,<span class='scene-font-katari'>祠堂散发出无言的压迫感，静静伫立在众人眼前。</span>
5,,祠から力を感じます……<br>星の力とは明らかに違う、<br>相容れない力が……,祠堂中有股力量……和星之力明显不同、水火不容的力量……
6,,どうやらこの祠が、<br>ビィくん本来の力を封印していると見て、<br>間違いなさそうですね。,看来这座祠堂的确封印着阿碧真正的力量。
7,,さ、トカゲちゃん！<br>一思いにさ、<br>ドドーン、と開けちゃってよ！,好了，小蜥蜴！赶紧开门进去吧！
8,,…………,…………
9,,どうした？　ビィ。<br>何か気になることでも……,怎么了？阿碧。有什么在意的地方吗……
10,,あ、そういや祠とかってのは、<br>開けちゃマズイもんなんだっけか？<br>となると……,啊，说起来祠堂之类的地方，擅自闯入是不是会遭天谴啊？这么一想……
11,,なぁ……オイラ、怖いんだ。,那啥……咱也很害怕。
12,,ロゼッタの奴、言ってたじゃねぇか……<br>「思い出したくもないでしょうけど」<br>って。,萝赛塔不是说了吗……「也许你并不想回忆起那些事情」。
13,,もし封印を解いたら……<br>その思い出したくないオイラの記憶も<br>戻っちまうんじゃねーのか？,如果解开封印的话……那些不好的回忆也会回来吧？
14,,オイラは確かに、<br>姬塔の親父さんに、<br>拾われるよりも前の記憶がねぇ……,咱的确，没有被姬塔的父亲捡到之前的记忆……
15,,けど、姬塔と一緒に居て、<br>毎日楽しかったし、<br>旅に出てからだって……,可是咱和姬塔在一起每天都很快乐，开始旅行之后也是……
16,,オイラ……<br>いまのオイラが<br>オイラじゃなくなっちまうなら……,要是……咱不再是现在的自己了………
17,,昔の記憶なんてほしくねぇ……<br>出来るなら、<br>封印しといたままにしときてーんだ……,还不如没有以前的记忆呢……咱还是想让封印维持现状……
18,,ビィ君……,阿碧……
19,,ふふ……<br>もぉ……仕方がないなぁ！<br>トカゲちゃんは！,呵呵……真是拿你没办法啊！小蜥蜴！
20,,まったく……<br>結局、こうなるのか。,真是的……结果还是这样。
21,,<span class='scene-font-katari'>そう言うとスツルムは、</span><br><span class='scene-font-katari'>不意に抜き放った剣を、</span><br><span class='scene-font-katari'>ビィの首元に向ける。</span>,<span class='scene-font-katari'>斯特姆说着，突然拔剑指向阿碧的脖颈。</span>
22,,下手に動くなよ……<br>危害を加えたいわけじゃない。,别乱动……我不想伤害你。
23,,ひぅ……！？,咿……！
24,,<span class='scene-font-katari'>首元に当てられた刃が返す光に</span><br><span class='scene-font-katari'>ビィは恐怖の声を上げるのだった。</span>,<span class='scene-font-katari'>阿碧看着颈部的刀刃反着寒光，不禁发出恐惧的叫声。</span>
info,,1,scene_cp47_q3_s20
