id,en,jp,trans
0-chapter_name,,花は散り,花落
0-synopsis,,ある日、姬塔一行はレナの希望で、とある島に艇を向かわせる。しかしレナ自身も島に何があるかは知らず、無性に行きたくなったのだという。島に着いたレナは周囲の景色に故郷を思い出す。一行が不気味な雰囲気に警戒しつつ島を探索していると、男性の悲鳴を聞く。一行が助けに向かう中、レナは男性の声を聞き一瞬顔色を変えるが、すぐに気を取り直し魔物の群れに立ち向かう。,某日，姬塔一行前往蕾娜想去的某个岛屿。然而蕾娜也不了解这座岛，只是突然有了这个念头。岛上的景色让蕾娜想起了故乡，但整座岛都有一种诡异的氛围。众人提高警戒探索岛屿的过程中突然听到一个男人的尖叫。听闻男人的声音，蕾娜一瞬间变了脸色，但马上随众人一起为搭救男人与成群的魔兽作战。
2,,<span class='scene-font-katari'>レナが姬塔達と</span><br><span class='scene-font-katari'>行動を共にするようになって、</span><br><span class='scene-font-katari'>いくばくかの時間が経ち──</span>,<span class='scene-font-katari'>蕾娜加入姬塔一行后有了一段时间。</span>
3,,<span class='scene-font-katari'>ある日のこと、</span><br><span class='scene-font-katari'>とある場所へと向かっている中、</span><br><span class='scene-font-katari'>レナはひとり甲板に佇んでいた。</span>,<span class='scene-font-katari'>这一天的航行中，蕾娜独自伫立在甲板上。</span>
4,,うぅん……,唔……
5,,<span class='scene-font-katari'>何やら難しい顔をしているレナ。</span><br><span class='scene-font-katari'>そして彼女は杖を振りかざす。</span>,<span class='scene-font-katari'>她似乎在烦恼些什么，最后挥下了魔杖。</span>
6,,えいっ♪,嘿♪
20,,<span class='scene-font-katari'>甲板を埋め尽くすほどの魔生花が咲き、</span><br><span class='scene-font-katari'>風に乗って空の底へと</span><br><span class='scene-font-katari'>舞い散っていった。</span>,<span class='scene-font-katari'>足以淹没甲板的魔生花绽开，瞬间随风飘散。</span>
21,,わぁ……！　綺麗です！<br>いっぱい咲きましたね、レナさん。,哇……！好漂亮！<br>蕾娜又变出好多花呢！
22,,ふふ……喜んでもらえて<br>私も嬉しいわぁ。,呵呵……你喜欢就好，这样我也很高兴。
23,,しっかし、杖の一振りで<br>ずいぶんたくさんの<br>花が咲くようになったなぁ。,不过，和以前相比，现在挥一下魔杖就会出现很多很多花呢。
24,,ふふ。姬塔さん達と<br>旅を続ける中で、私の魔力も<br>強くなっていったのねえ。,呵呵，看来和你们一起旅行也强化了我的魔力。
25,,<span class='scene-font-katari'>笑みを浮かべるレナだが、</span><br><span class='scene-font-katari'>その様子はどこかおかしい。</span><br><span class='scene-font-katari'>姬塔が事情を問うと……</span>,<span class='scene-font-katari'>看着蕾娜微笑的样子，姬塔总觉得有些不对劲，于是询问蕾娜有何心事……</span>
26,,なんだか最近、体の調子が変なのよぉ。<br>どれだけ魔生花を咲かせても、<br>体が樹になっていくのが止まらなくて。,最近我的身体状况有些奇怪呢。<br>不管怎么创造魔生花，身体还是不断地变成树木。
27,,ええっ！？,咦！？
28,,昨日からお腹のあたりに木の皮が張って<br>ごりごりなの。嫌ねぇ……,昨天我的肚子也长出树皮了，还发出吱呀吱呀的声响，好讨厌呢……
29,,ふふ、もういよいよダメかしら。<br>困ったわあ。,呵呵，看来差不多没救了呢。<br>真是头疼。
30,,え、縁起でもねえ事言うなって……,别、别说这种不吉利的话啊……
31,,ふふ、冗談よぉ♪,呵呵，我开玩笑啦♪
32,,<span class='scene-font-katari'>そんな、普段と変わらぬやりとりを</span><br><span class='scene-font-katari'>する一行。そんな中、レナがふと</span><br><span class='scene-font-katari'>遠い空へと目をとめた。</span>,<span class='scene-font-katari'>众人进行着一如往日的对话。这时，蕾娜突然向天边望去。</span>
33,,……あら。島が見えてきたわぁ。,……哎呀，能看见岛了。
34,,花の姉ちゃんが行きたがってた場所って<br>もしかしてあそこか？,卖花姐姐想去的地方是不是就是那里啊？
35,,きっとそう。急にごめんなさいね。<br>目的地を変えてしまうような<br>事を言って……,肯定是的。抱歉这么着急。<br>害你们变更了目的地……
36,,レナさんのお願いですし、<br>みんな気にしてないですよ！,毕竟蕾娜想去嘛，大家都不介意的！
37,,あら……ワガママを<br>そんな風に聞いてもらえるなんて<br>私、幸せ者ねえ。うふふ。,哎呀……大家都愿意奉陪我的任性，我真的很幸福呢。呵呵。
38,,それで、あの島に何があるんですか？,话说，那座岛上到底有什么？
39,,それが私にもわからないのよぉ。<br>なぜだか無性に行きたくなって……<br>不思議な事もあるものねえ。,我也不知道呢。没有任何理由，就是非常想去……<br>世上也有这样神奇的事情啊……
40,,<span class='scene-font-katari'>そう話しているうちに島は近づく。</span><br><span class='scene-font-katari'>砂煙の舞う島の全景を知る事はできず、</span><br><span class='scene-font-katari'>一度近くの岸に艇を降ろす事になった。</span>,<span class='scene-font-katari'>谈话间，岛屿越来越近。然而岛屿周围遍布沙尘，一行人无法在空中观察到岛的全貌，最后决定停靠在附近的口岸。</span>
45,,ここは……,这里……
46,,草の一本も生えてねえな……<br>こんな場所に何があるってんだろうな？,草木不生啊……<br>不知道这里到底有什么哎？
47,,…………,
48,,レナさん、大丈夫ですか？<br>なんだか元気がありませんけど……,蕾娜，你没事吧？<br>总觉得你没什么精神呢……
49,,ふふ。私の生まれ育った島も<br>こんな景色だったから、<br>懐かしかったの。,呵呵。我的故乡也是这么荒芜，总觉得有些怀念。
50,,<span class='scene-font-katari'>そう言うと、レナは手のひらに</span><br><span class='scene-font-katari'>一輪の花を咲かせた。</span>,<span class='scene-font-katari'>蕾娜说着在手心变出一朵花。</span>
51,,そのお花、いつもの魔生花とは<br>ちょっと違いますね。,这朵花，好像和平时的魔生花不太一样呢。
52,,ええ。魔生花の呪いじゃなくて、<br>私が自分の力で咲かせた魔法のお花……,嗯。这不是魔生花的诅咒，而是用我自己的魔法变出来的花。
53,,こんな場所で育ったから、<br>私はずーっとお花に囲まれる事を夢見て<br>やがてこの力を得たの……,正因为在这种环境下长大，所以我才会一直梦想能够被花海淹没，才得到了这份力量……
54,,……こうして、初めてお花が咲いた時、<br>嬉しかったな……,……这里的景色，让我想起了第一次变出花时的喜悦……
55,,<span class='scene-font-katari'>当時を思い出してか、</span><br><span class='scene-font-katari'>レナは普段とは違う目で</span><br><span class='scene-font-katari'>手に咲いた花を見つめている。</span>,<span class='scene-font-katari'>也许是因为想起了那时的心情，蕾娜看花的眼神也与平时有所不同。</span>
56,,なんだか、素朴で可愛いお花ですね……,总感觉这朵花朴素但也很可爱呢……
57,,あらぁ、気に入ってくれた？<br>ふふ、それならこれはルリアちゃんに<br>プレゼントするわぁ。,哎呀，你喜欢吗？<br>呵呵，那就送给露莉亚吧。
58,,<span class='scene-font-katari'>レナは微笑み、ルリアの髪に花を挿す。</span>,<span class='scene-font-katari'>蕾娜笑着将花插在露莉亚的头发上。</span>
59,,えへへ……ありがとうございます、<br>レナさん。,哎嘿嘿……谢谢你，蕾娜。
60,,ふふ……とっても可愛らしいわ。<br>とても幸せな気分になれるわねえ……,呵呵……很可爱哦。我看着也觉得很开心呢……
61,,<span class='scene-font-katari'>微笑みを交わすレナとルリア。</span><br><span class='scene-font-katari'>やがて、穏やかな時間を惜しむように</span><br><span class='scene-font-katari'>レナは静かに目を閉じる。</span>,<span class='scene-font-katari'>蕾娜与露莉亚相视而笑。过了一会儿，蕾娜闭上双眼，像在留恋这段祥和的时光。</span>
62,,私の故郷とよく似た景色……<br>ここにある何かに<br>私は呼ばれたのかしら。,和我的故乡相似的景色……<br>也许这里有什么在呼唤我。
63,,<span class='scene-font-katari'>砂ばかりの島には人の気配もない。</span><br><span class='scene-font-katari'>果たして何が待ち受けているのか、</span><br><span class='scene-font-katari'>一行はひとまず島を散策する事にした。</span>,<span class='scene-font-katari'>遍地沙土的岛屿上渺无人烟。一行人决定继续前进，期待有所发现。</span>
68,,……この島、<br>なんだかおかしな雰囲気が<br>あります。,……这座岛的氛围有些奇怪呢。
69,,ああ。なんもねえ場所だけど、<br>確かにオイラも妙な気配を感じるぜ……,嗯。虽然这里什么都没，但是咱也感觉到一种奇怪的气息。
74,,<span class='scene-font-katari'>島全体に満ちるなんとも不気味な気配に</span><br><span class='scene-font-katari'>警戒しつつ、一行は足を進ませる。</span><br><span class='scene-font-katari'>すると……</span>,<span class='scene-font-katari'>一行人因笼罩整座岛屿的诡异气氛而提高警惕，谨慎地前进着。</span>
75,,<span class='scene-font-4'>うわああああっ！？</span>,<span class='scene-font-4'>呜啊啊啊啊啊！？</span>
76,,…………！,
