id,en,jp,trans
0-chapter_name,,海辺の恋愛話,海边的恋爱谈话
0-synopsis,,先程イルザのナンパを試みた男に誘われてバーベキューに参加したイルザ達は、互いに惹かれ合う様子の男女を見つける。恋の予感がしつつも進展しない状況に痺れを切らしたイルザとコルワは、姬塔達を巻き込んで男女の仲を深める手助けに奔走する。しかしガラの悪い男が現れて男女に乱暴を働き始め、イルザ達は男女を助けに入る。,受之前尝试向伊尔莎搭讪的男子的邀请，一行人参加了烧烤派对，并在派对上发现了互相在意对方的一对男女。对这有预感会发生恋情却迟迟没有进展的状态感到不耐烦的伊尔莎和可露瓦，拖姬塔等人一起为加深男女两人的关系而奔走着。但是这时出现了一个品行糟糕的人开始对男女施暴，伊尔莎等人立刻上前帮忙。
1,,<span class='scene-font-katari'>ビーチバレーの試合が一段落し、</span><br><span class='scene-font-katari'>姬塔達は道具を片づけている。</span>,<span class='scene-font-katari'>沙滩排球比赛告一段落，姬塔等人正在收拾道具。</span>
2,,あ～楽しかった！！<br>浜辺と言えばビーチバレーよね！,啊，太开心了！！说到海滩肯定要提沙滩排球啊！
3,,ああ、こんな風に<br>声を上げてはしゃいだのも<br>久しぶりだ。,是啊，我已经好久没像这样大声欢闹了。
5,,おっ、試合終わったんだ！<br>誰が勝ったの？,哦，比赛结束了！谁赢了？
6,,<span class='scene-font-kokoro'>（やはりか……</span><br><span class='scene-font-kokoro'>この男、性懲りもなく……）</span>,<span class='scene-font-kokoro'>（果然啊……这男人，一点都没记性……）</span>
7,,チームを何度か組み直したから、<br>誰が勝ったというわけではない。,我们换了好几次队伍成员，所以没有谁赢了的说法。
8,,私達に何か用か？,你找我们有什么事吗？
9,,お姉さん達に<br>スイカを差し入れしようと思ったんだ！<br>ほら！,我想送西瓜给各位姐姐！看！
10,,<span class='scene-font-katari'>男は持っていた盆を差し出す。</span>,<span class='scene-font-katari'>男子递出手上拿着的托盘。</span>
11,,赤くて美味そうだな！<br>もらっていいのか？,看起来又红又好吃！可以收下吗？
12,,さっき向こうで守畏禍割りしてて<br>余っちゃったんだ。<br>遠慮せず食べてよ！,刚刚我在那边玩打西瓜，剩下这么多。不用客气尽管吃！
13,,わーい！<br>ありがとうございますー！,哇~！谢谢！
15,,もぐもぐ……,嚼……
16,,うわぁ～<br>甘くて美味しいスイカですね！,哇〜这西瓜真是甜美可口！
17,,だろ～？<br>持ってきて大正解だった！,是吧〜？拿过来给你们太对了！
18,,向こうでバーベキューやってるんだけど<br>食べに来ない？<br>そろそろお腹も空く頃だろ？,那边现在正在举办烧烤派对，你们要一起来吗？差不多快饿了吧？
19,,バーベキューか！<br>そいつはいいなぁ！,烧烤吗？！这点子不错！
20,,あら、悪くないお誘いね。<br>楽しそうじゃない。,啊呀，这邀请不错啊。看起来好像很好玩。
21,,<span class='scene-font-katari'>ビィ達が興味をそそられる一方、</span><br><span class='scene-font-katari'>姬塔は心配した様子で</span><br><span class='scene-font-katari'>イルザの顔を見る。</span>,<span class='scene-font-katari'>看着碧他们被引起了兴趣，姬塔有些担心地看向伊尔莎的表情。</span>
22,,君達が行きたいのなら<br>断る理由はない。,如果你们想去的话，我没有理由拒绝。
23,,誘いに乗るとしよう。<br>バーベキューの場所に<br>案内してくれるか？,那就接受邀请吧。你能带我们去烧烤场吗？
24,,よっしゃー！<br>こっちだよ！,太棒了！往这边！
30,,<span class='scene-font-katari'>ナンパ男に連れられ、</span><br><span class='scene-font-katari'>姬塔達は浜辺の</span><br><span class='scene-font-katari'>バーベキュー場を訪れる。</span>,<span class='scene-font-katari'>跟着搭讪男，姬塔等人来到了海边的烧烤场。</span>
31,,<span class='scene-font-katari'>網の上には</span><span class='scene-font-place'>アウギュステ</span><span class='scene-font-katari'>で獲れた</span><br><span class='scene-font-katari'>新鮮な海産物が並べられている。</span><br><span class='scene-font-katari'>香ばしい香りが食欲を刺激する。</span>,<span class='scene-font-katari'>烧烤网上并排放着从奥格斯提捕获的新鲜海产品，散发的香味刺激着大家的食欲。</span>
32,,うんめぇ～<br>焼き加減もちょうどいいぜ！,好吃啊~~~这烧的也是恰到好处！
33,,これは驚いた。<br>新鮮な魚介類は味も香りも濃厚だな。,真让人惊讶。新鲜的鳞介类味道和香味都很浓郁啊。
34,,気に入ってくれた？<br>俺の貝もお姉さんにあげるよ！,你喜欢它吗？我的贝也给姐姐！
35,,<span class='scene-font-kokoro'>（一度袖にされているというのに</span><br><span class='scene-font-kokoro'>諦めないその根性は</span><br><span class='scene-font-kokoro'>認めてやらん事もないが……）</span>,<span class='scene-font-kokoro'>（被冷待过一次还不放弃，这种毅力还是值得认可的，不过……）</span>
36,,結構だ。<br>自分が食べる物は自分で選びたい。,不用了。自己吃的东西我想自己选。
37,,ねね、この後のお姉さんの予定は？<br>ノープランなら<br>俺が色々案内してあげよっか！,呐呐，这之后姐姐你有什么计划？如果没有计划的话，我带你去到处逛逛吧！
38,,友人を置いて抜けていいのか？<br>バーベキューを取り仕切っているのは<br>君達なのだろう？,你就这么扔下朋友合适吗？主持这烧烤派对的是你们吧？
39,,あいつらなら平気だよ！<br>俺の友達を心配してくれるなんて<br>お姉さんマジで優しいね！,他们没关系的！姐姐你真是温柔，还会担心我的朋友！
40,,お喋りな男より、<br>客人のために食材を焼き続ける男の方が<br>好感が持てると思っただけだ。,比起喋喋不休的男人，我对在那边不断为客人烧烤食材的男人更有好感。
41,,<span class='scene-font-katari'>イルザは顎をツンと突き上げ、</span><br><span class='scene-font-katari'>ナンパ男の前から颯爽と離れる。</span>,<span class='scene-font-katari'>伊尔莎抬起下巴（鄙视了眼前的人），转身走开。</span>
47,,<span class='scene-font-katari'>バーベキュー会場を回っていると、</span><br><span class='scene-font-katari'>イルザは何やら小声でまくし立てる</span><br><span class='scene-font-katari'>コルワの姿を見つける。</span>,<span class='scene-font-katari'>逛烧烤场时，伊尔莎看到了正在小声指手画脚的可露瓦。</span>
48,,もっとぐいっと行きなさいよ、<br>海なのよバーベキューなのよ<br>イケるわよ積極的にゴーでしょう！,再使劲点上啊！这是大海是烧烤派对能成功的积极地GO啊！
49,,はぁ……このままじゃあ<br>始まる物語も始まらないわ！,唉……这样下去能开始的故事也无法开始啊！
51,,どうかしたのか？<br>物語がどうとか聞こえたが……,怎么了？我听到你说故事什么的……
52,,あ、イルザ！,啊，伊尔莎！
53,,あそこ見て！<br>ほら、ちょっと大人しそうな感じの<br>男の子、いるでしょう？,你看那边！能看到一个有点老实的男孩子吧？
54,,……？,……？
55,,<span class='scene-font-katari'>コルワに促されるまま</span><br><span class='scene-font-katari'>イルザはある青年に目を向ける。</span>,<span class='scene-font-katari'>在可露瓦的催促下，伊尔莎看向那个青年。</span>
56,,…………,…………
57,,<span class='scene-font-katari'>青年は食べかけの肉を皿に乗せたまま</span><br><span class='scene-font-katari'>ひとりの女性を呆然と見つめている。</span>,<span class='scene-font-katari'>青年将吃到一半的肉放在餐碟上，盯着一位女性发呆。</span>
58,,……あの、なにか……？,……那个，有什么事吗……？
59,,あ……すみません。,啊……对不起。
60,,…………,…………
61,,<span class='scene-font-katari'>青年の視線を感じた女性は</span><br><span class='scene-font-katari'>恥ずかしそうにはにかみ</span><br><span class='scene-font-katari'>肩をすくめる。</span>,<span class='scene-font-katari'>意识到青年的视线女子有点害羞，扭捏地耸了耸肩。</span>
62,,なるほど……<br>彼女に好意を寄せているというわけか。,原来如此……他对她有好感啊。
63,,そうなのよ！<br>なのにさっきからずっと<br>見つめているだけ。,是啊！但是从刚才开始就只是盯着人家看。
64,,表情を見る限り、<br>女性の方も話をしたそうだ。<br>奴にはそれがわからんのか……,看那女子的表情，她似乎也想找他谈话，那青年看不出吗……
65,,<span class='scene-font-katari'>脈ありと判断される状況で</span><br><span class='scene-font-katari'>進展する気配のない男女の様子に</span><br><span class='scene-font-katari'>イルザは思わず腕を組んで唸る。</span>,<span class='scene-font-katari'>看着这对明明有发展希望却毫无进展的男女，伊尔莎也不由自主地抱起胳膊沉吟起来。</span>
66,,え、食材足りなくなってきたって？<br>買い足しにいかなきゃなぁ……,咦，食材不够了？得出去买点回来……
67,,……聞こえたか？,……你听到了吗？
68,,ええ、使えるわね！,听到了，可以利用呢！
69,,<span class='scene-font-katari'>遠くで話す男の声を聞き、</span><br><span class='scene-font-katari'>イルザとコルワは</span><br><span class='scene-font-katari'>何か閃いた様子で強く頷き合う。</span>,<span class='scene-font-katari'>听到远处男人说的话，伊尔莎和可露瓦像一起收到了什么灵感，互相用力地点了点头。</span>
70,,ん？<br>どうしたんだ、ふたりとも？,嗯？你们两个，发生了什么事吗？
71,,姬塔達、<br>ちょうどいいところに来たわ！,姬塔你们来的正好！
72,,私はあのナンパ野郎と話をつけてくる。<br>コルワは手筈通りに進めてくれ。,我去找那个搭讪男谈谈。可露瓦就按照计划步骤做吧。
73,,了解！,了解！
74,,さぁ、行くわよ<br>姬塔達！,来，我们上吧，姬塔们！
75,,んな！？<br>なんだってんだ？,什么！？到底是什么事？
76,,<span class='scene-font-katari'>事情がわからないまま、</span><br><span class='scene-font-katari'>姬塔達は</span><br><span class='scene-font-katari'>コルワに連れられていく。</span>,<span class='scene-font-katari'>在不知情的情况下，姬塔等人被可露瓦带走了。</span>
82,,…………,…………
83,,え、えっと……<br>それでね……,那，那个……然后……
