id,en,jp,trans
0-chapter_name,,第3話 壊れた竜姫と異界の扉,第三集崩坏的龙姬与异界之门
0-synopsis,,教室にて、ハンナは姬塔達に人の入ったモノリスを壊して回ることを提案する。グレアは、自分がアンの代わりに学園を守ろうと、竜の力でコア・モノリスを壊しに行くという。ハンナはそんなグレアを心配し、一行にグレアと共にコア・モノリスを壊しに行ってほしいと頼む。一行とグレアは、もう一つのコア・モノリスがある時計塔を目指すのだった。,在教室，汉娜提出让一行人破坏吞噬了人的独石柱的提案。而古蕾雅则说，要代替安来守护学院，要使用龙之力破坏独石柱。汉娜担心这种状态的古蕾雅，所以拜托姬塔她们和古蕾雅一起破坏独石柱。于是一行人朝着另一个核·独石柱的所在地--钟楼进发了。
1,,<span class='scene-font-katari'>グレアを連れ、</span><br><span class='scene-font-katari'>教室へと戻る姬塔達。</span>,带着古蕾雅一起回到教室的姬塔一行人。
2,,ハンナ。<br>みんなが戻ってきたみたいだよ。,汉娜，大家回来了。
3,,みなさん！<br>グレアさんも無事みたいで<br>よかったですわ！,大家伙儿，古蕾雅也没事，太好了！
4,,ごめんなさい、生徒会長。<br>勝手に出て行ったりして……,抱歉，学生会长，我任性地走出去了……
5,,そんなの気にしなくてもいいですわ！<br>それにグレアさんは何も<br>悪くないですから。,别在意，而且古蕾雅没有做错任何事。
6,,それよりも……<br>もし体調が優れないようでしたら……,比起这个……如果你感觉不舒服……
7,,……大丈夫だよ。<br>心配してくれてありがとう。,.....我没事，多谢你的关心。
8,,なら、良いのですが……,那就好....
9,,あ、ウィリアムさん！<br>目が覚めたんですね！,啊，威廉姆，你醒了！
10,,うん。<br>それとハンナから話は<br>聞かせてもらったよ。,是啊。我从汉娜那里听说了整个事情。
11,,君達が僕を助けてくれたんだってね。<br>本当にありがとう。,救了我们，非常感谢。
12,,いえいえ。<br>大丈夫そうでよかったです！,别在意，看起来没事太好了！
13,,それで生徒会長。<br>今後の動きに関して<br>話がしたいって聞いたけど……,那么，学生会长，听说你想对下一步进行部署……
14,,ええ、そうでしてよ。,嗯，没错。
15,,残っている学院の生徒、先生達で<br>人の入ったモノリスを壊して回ろうと<br>思いますの。,剩下的学院的学生和老师会继续破坏吞噬了人的独石柱。。
16,,そうすれば、生徒や街の人達を<br>助けられる上、あの魔物の発生場所を<br>限定することができますわ。,这样一来，不仅能救助学生、镇上的人，还能限制魔物产生的场所。
17,,まさに一石二鳥ってヤツね☆<br>バンバンザ～イ☆,真可谓一石二鸟啊☆☆
18,,ほほっ、シンプルですが<br>そうするのが最も効率的ではありますね。,哈哈，虽然很单纯，但是这是效率最高的方法。
19,,ねぇ、生徒会長。<br>モノリスの破壊は<br>生徒会長達に任せてもいい？,那个，学生会长。破坏独石柱的工作能交给会长你们吗？
20,,え？,嗯？
21,,私は時計塔にあるコア・モノリスを<br>破壊しに行くよ。,我要去破坏钟楼的核·独石柱。
22,,私が、竜の力を使って破壊する。<br>そうするのが最も効率的。,我要使用龙之力进行破坏，这样效率最高。
23,,グレアさんは、それでもよろしいの？,对于古蕾雅来说，那样就可以了吗？
24,,うん……<br>ルリアさんのおかげで<br>私も決心がついたから……,嗯.....多亏了露莉亚，我决定好了…….
25,,私も大切なものを……ううん、<br>大切な人が傷つく姿は見たくないんだ。,重要的事物……不，我不想让重要的人受伤。
26,,だから、この力を使うよ。<br>アンの代わりに私がこの学院を守る。,所以，我要使用这股力量。代替安，我来守护这所学院。
27,,……わかりましたわ。<br>そういうことなら<br>お願いいたします。,好吧....如果你已经下定决心，那就拜托了。
28,,コア・モノリスを壊せるのは<br>グレアさんだけのようですし。,毕竟能破坏核·独石柱的，只有古蕾雅。
29,,うん。,是啊。
30,,姬塔さん。<br>お願いばかりで<br>心苦しいのですが……,姬塔，总是麻烦你们真是抱歉……
31,,姬塔さん達はグレアさんと<br>共に時計塔に向かっていただいても<br>よろしいでしょうか？,能请你们和古蕾雅一同前往钟楼吗？
32,,コア・モノリスを壊すまで<br>グレアさんを守る。,请保护古蕾雅直到核·独石柱被破坏。
33,,その様な事ができるのは<br>姬塔さん達<br>だけですので……,能做到这种事情的，只有姬塔你们……
34,,おうさっ！,没问题！
35,,<span class='scene-font-katari'>その言葉に姬塔達は</span><br><span class='scene-font-katari'>強く頷く。</span>,姬塔用力地点了点头。
36,,え、でも、いいの？<br>姬塔さんは<br>生徒会長にとって必要な人達じゃ……,欸，但、没关系吗？ 会长很需要姬塔她们吧？……
37,,こちらは最悪、<br>ワタクシ達だけでも<br>どうにかできますわ。,我们这边即使是最坏的状况也能应付得来。
38,,だから、心配無用です！,所以，别担心！
39,,ハンナの言うとおりだ。<br>こっちの事は僕達で<br>何とかして見せる。,汉娜说得对，这边我们会想办法解决的。
40,,もう、病み上がりなんですから。<br>あまり、無茶しないでくださいね。 <br>,真是的，你刚刚恢复，不要太过勉强？
41,,あ、あはは……,啊哈哈....
42,,大丈夫！<br>あの奇襲は想定外だっただけさ。<br>二度も同じ手は食わない！,别担心，我没料到会有那种袭击。(圣斗士)我不会两次都中同一招！
43,,皆さん。<br>……そしてグレアさん。,大家伙儿，古蕾雅。
44,,マナリアの未来……<br>託しますわ。,马纳利亚的未来……就托付给你们了。
45,,どうか、<br>よろしくお願いいたします。,无论如何，拜托了。
46,,<span class='scene-font-katari'>心からの言葉と共にハンナは</span><br><span class='scene-font-katari'>姬塔達に対し</span><br><span class='scene-font-katari'>深々と頭を下げる。</span>,伴随着这番肺腑之言，汉娜对着姬塔她们深深地鞠了一躬。
47,,うん、がんばるよ。<br>必ず守ってみせる！,交给我们吧，我们一定会保护这所学院的！
48,,<span class='scene-font-katari'>ハンナからの言葉を受け、</span><br><span class='scene-font-katari'>姬塔達は、</span><br><span class='scene-font-katari'>改めて決意を固める。</span>,听了汉娜的话，一行人再次坚定了决心。
49,,<span class='scene-font-katari'>こうして一行は、全ての原因とも呼べる</span><br><span class='scene-font-katari'>コア・モノリスを破壊すべく、</span><br><span class='scene-font-katari'>時計塔へと向かうのだった。</span>,于是一行人为了破坏罪魁祸首--核·独石柱，向着钟楼进发了。
info,,1,scene_evt170831_cp3_q3_s10
