id,en,jp,trans
0-chapter_name,,第3話 壊れた竜姫と異界の扉,第三集崩坏的龙姬与异界之门
0-synopsis,,時計塔の中へと突入した姬塔一行は、多数のモノリスと、人の言葉を話す異形の者と遭遇する。異形の者は、モノリスの中の生徒達が、禁忌の闇魔法を用いて自分達をこの地に招いたことを明かし、この地を足掛かりに空の世界を侵略するための争いを起こすと宣言する。一行とグレアは、空の世界と学院を守るため、異形の者に戦いを挑むのだった。,进入钟楼的一行人，遭遇了众多的独石柱与说着人类语言的异形。一行人明白了异形是因为被吞入独石柱的学生用禁忌的暗魔法召唤到此的事实，并且异形们扬言要征服空域。一行人为了守护空域和学院，向异形们发起了挑战。
1,,<span class='scene-font-katari'>時計塔にある</span><br><span class='scene-font-katari'>コア・モノリスを目指して</span><br><span class='scene-font-katari'>走る姬塔達。</span>,向核·独石柱所在地--钟楼奔走的姬塔一行人。
7,,――――,----
9,,<span class='scene-font-4'>邪魔っ！</span>,让开！
22,,――――,----
23,,<span class='scene-font-4'>はぁっ！</span>,哈！
32,,<span class='scene-font-katari'>道中、襲い掛かってくる異形の者達を</span><br><span class='scene-font-katari'>グレアは竜の力を存分に振るい</span><br><span class='scene-font-katari'>倒していく。</span>,在路上袭击而来的异形被古蕾雅用龙之力打倒了。
33,,前も思ったけど、凄い力よね……,虽然之前就这么想了，但还是要感叹这股力量的强大……
34,,ああ。<br>でもスゲェ頼りになるぜ！,是啊，但是很可靠！
35,,やっちまえー！,干掉他们！
36,,ありがとう！,谢谢！
37,,ふふっ、よかったですね。<br>グレアさん。,哈哈，太好了，古蕾雅。
38,,うん……,嗯……
39,,<span class='scene-font-katari'>そんな折、学院の各所から</span><br><span class='scene-font-katari'>生徒達の鬨の声が響いてくる。</span>,这个时候，学生们打斗的声音从学院各处传了过来。
40,,どうやら、生徒会長の姉ちゃん達の方も<br>動き出したみてぇだな。,看来，会长他们也开始行动了。
41,,うん。<br>私達も時計塔に急ごう！,嗯，我们也快点去钟楼吧！
47,,ここが時計塔？,这里就是钟楼吗？
48,,うん。<br>この扉の先に<br>コア・モノリスがあるはず。,是啊。核·独石柱就在这扇门后面。
49,,みんな警戒して……,大家都提高警戒……
50,,<span class='scene-font-katari'>そう言うとグレアは</span><br><span class='scene-font-katari'>ゆっくりと扉を開ける。</span>,一边这么说着，古蕾雅一边慢慢地推开了门。
56,,<span class='scene-font-katari'>時計塔の中には</span><br><span class='scene-font-katari'>コア・モノリスだけでなく、人の入った</span><br><span class='scene-font-katari'>モノリスも多数、存在していた。</span>,钟楼里，不仅是核·独石柱，还有许多吞噬了人的独石柱。
57,,な、なによこれ……<br>凄い数のモノリス……,这、这什么啊……如此众多的独石柱……
64,,フン……辿りついたか。<br>流石は神殺しの民よ……,哼……到了么？不愧是弑神之民……
65,,喋れるの！？,你能说话！ ？
66,,正に獣の如きわ主らと<br>言の葉を交わすのも一興……,与如同野兽一般的你们交谈也是一种愉悦(偷税)……
67,,言葉が通じるなら答えてっ！<br>お前達は何が目的なの！？,能交谈的话就回答我！你们的目的到底是什么！ ？
68,,原初にして根源、汚れなき真なる世界。<br>我らが空に至るは、神の怠慢の<br>後始末にすぎん……,初元之根，无垢的世界。我们来空域不过是为了收拾神的烂摊子……
69,,世界を在るべき姿へ還す……<br>成すべきは天の頂への到達……,让世界回复应有的姿态……到达天空的顶端……
70,,世界を……なに？,将世界……怎么？
71,,マナリアをどうして襲ったの！,为什么袭击马纳历亚！
72,,理由なぞ無し。<br>進みゆく道端の小石を<br>蹴散らしたに過ぎん。,没有理由。不过是踢开一颗前进道路上的绊脚石罢了。
73,,え……,欸……
74,,そこにいる者達が理より外れし<br>外法を駆使し、我らが幽世――<br>赤き地平へと虚ろなる門を開いた。,那里的人开启了禁忌之术，打开了通往幽世--赤之地的虚空之门。
75,,<span class='scene-font-katari'>異形の存在は周囲のモノリス……</span><br><span class='scene-font-katari'>その中に入っているであろう</span><br><span class='scene-font-katari'>生徒達に目を向ける。</span>,应该是困在里面了吧，一行人看向异形周围的独石柱。
76,,…………,…………
77,,…………,…………
78,,…………,…………
79,,…………,…………
80,,この人達が……<br>呼び寄せた……？,这些人……召唤的……？
81,,故に我らは己が希求を果たすために<br>その門を通り、この地へと現出した。<br>ただそれだけの事よ。,故而我们为了完成心愿，越过大门，在此地显现。仅此而已。
82,,そして、我らは更なる軍勢を持って<br>わ主らの悉くを蹂躙せしめ、<br>この地を我らのものとする。,而后我们将通过更强大的军势将你们消灭殆尽，让此地成为我们的囊中之物。
83,,空の世界の全てを得るための争い。<br>その足掛かりとせんがためにな。,以此地为据点，开始称霸空域的战争。
84,,っ！？<br>そんなこと、絶対にさせない！<br>マナリアは……みんなは私が守るっ！,嗯！ ？这种事情、休想得逞！ 马纳历亚……大伙儿、由我来守护！
85,,クカカカ、良き威勢よ！<br>だがそれも今の内だ。,哈哈哈哈哈，气势不错！但也只有现在了。
89,,わ主らが想いと我らが宿願。<br>因果を束ねるのはいずれであるか。<br>ひとつ力比べといこうではないか。,汝等信念与吾等夙愿，谁将被因果束缚。且让我们瞧上一瞧！
info,,1,scene_evt170831_cp3_q4_s20
