id,en,jp,trans
0-chapter_name,,ふたりの歩調,两人的步伐
0-synopsis,,試練を無事に終えて十天衆の地位を守ったニオに、姬塔達も安堵していた。それから数日が経ち、ニオは姬塔に「もう少しだけ残っている耳鳴りを、消す手伝い、してくれる？」と頼む。ニオは、姬塔にとって最高の奏者であるため、九界琴が最初に認めた姬塔の旋律を飲み込みたいと語る。こうして、全空一の魔奏者と、かつてそれを打ち倒せし者の協奏が再び幕を開けるのだった。,在成功完成试验后，仍然让十个普通人保留的Nio也解除了耸立。几天后，Nio问塔“你想让我帮助你消除留下的耳鸣吗？”由于Nio是塔的最佳球员，他说他想要吞下Koto Koto首次承认的塔的旋律。通过这种方式，全空魔术师和那些再次击倒它的人的合作开始了。
0,,<span class='scene-font-katari'>ニオに課せられた試練が無事終わり、</span><br><span class='scene-font-katari'>その力は証明された。</span>,<span class='scene-font-katari'>对妮欧酱十天众资格审查的试炼完美通过了，妮欧成功证明了自己保持十天众资格的能力。</span>
1,,<span class='scene-font-katari'>彼女の十天衆としての</span><br><span class='scene-font-katari'>地位が守られた事に</span><br><span class='scene-font-katari'>姬塔らも安堵する。</span>,<span class='scene-font-katari'>妮欧依旧是十天众的一员，姬塔也松了一口气。</span>
2,,<span class='scene-font-katari'>そして数日が経ち、</span><br><span class='scene-font-katari'>ニオが姬塔に話を切り出した。</span>,<span class='scene-font-katari'>几天后，妮欧前往骑空艇拜访了姬塔，并向姬塔提出了一个请求。</span>
3,,ねえ、姬塔。,吶，姬塔。
4,,<span class='scene-font-katari'>穏やかに先を促す姬塔。</span>,<span class='scene-font-katari'>妮欧轻柔的催促着姬塔。</span>
5,,十天衆との戦いを経て、<br><span class='scene-font-spword'>九界琴</span>は私に馴染んでくれた。<br>耳鳴りも、ずいぶんおさまったわ。,和十天众战斗之后，我和九界琴有了更多深入的了解，耳中的刺耳旋律也基本听不到了。
6,,もう少しだけ残っている耳鳴りを、<br>消す手伝い、してくれる？,你可以帮助我消除剩下的那一点耳鸣吗？
7,,<span class='scene-font-katari'>ニオの目は穏やかだった。</span><br><span class='scene-font-katari'>しかし、その奥に宿っているのは、</span><br><span class='scene-font-katari'>静かに燃える熱い光。</span>,妮欧酱注视着团里的眼睛，那平静的眼眸深处，有着静静的炽热的火焰在燃烧。
8,,もう少しで、私は本当に<span class='scene-font-spword'>九界琴</span>に<br>認めてもらえる。そのためには──,再进一步，我就可以被九界琴完全承认了。
10,,<span class='scene-font-spword'>九界琴</span>が最初に認めたあなた。<br>その旋律を全て、私は飲みこみたい。,而你是第一个被<span class='scene-font-spword'>九界琴</span>承认的人，我也希望我可以完全沉醉在你的旋律之中。
11,,そうすれば私の耳鳴りは全て消えて……<br>前みたいに……ううん、前よりもずっと<br>敏感になれる。,然后我耳中的杂音就可以完全消失，我也可以回到以前状态，甚至是更好的感知力。
12,,私はもっと強くなりたい。<br>私を守ってくれたあなたのために。,我也想变得更加强大，为了一直在保护着我的你。
13,,あなたにとって<br>私は最高の奏者でありつづけたい。,我想成为你最棒的伴奏者。
17,,……だから姬塔、<br>一緒に演奏しよう？,......呐，姬塔，我们来一起演奏吧！
18,,<span class='scene-font-katari'>ニオの熱は、空気を通じて──</span><br><span class='scene-font-katari'>さながら彼女の心の旋律のように</span><br><span class='scene-font-katari'>姬塔の胸に流れ込んでくる。</span>,妮欧酱内心的热情充满了周围的空气，就如同她心中的旋律一样，直接传达到了姬塔的心中。
19,,<span class='scene-font-katari'>きっとこの後待ち受けているのは、</span><br><span class='scene-font-katari'>これまで経験した何よりも素晴らしく、</span><br><span class='scene-font-katari'>而在这之后等待着他们的是过去从未有过的合奏体验和激情旋律
20,,<span class='scene-font-katari'>全空一の魔奏者と、</span><br><span class='scene-font-katari'>かつてそれを打ち倒せし者の協奏が</span><br><span class='scene-font-katari'>再び幕を開けた。</span>,全空唯一的魔奏者，独属于姬塔的演奏再开！
info,,1,scene_ult_chr130_q4_10_s10
