id,en,jp,trans
0-chapter_name,,十天の試練,十天众的试炼
0-synopsis,,ニオの力を試すため、次に現れたのはシスだった。「あなたまで私に協力してくれるなんて思ってなかった」と打ち明けるニオに対し、シスは「……俺はただ、灯もなくひとり惑う時、闇が深さを増す事を知っている。それだけだ」と、多くを語らない。雄叫びをあげながら、シスはニオに向かっていく。,为了考验妮欧，下一个是希斯。妮欧说到“我没想到你会来帮助我”，希斯说：“......我只知道当你独自一人，周围的灯火全部熄灭时，黑暗就会变得邃暗。"这就是为什么我不多说话。在说话的同时，希斯向妮欧开始冲锋。
0,,…………,............
1,,…………,............
2,,……その気迫。<br>力を失えど衰えず、か。<br>創始者ウーノの言葉の通りだな。,......这种压迫。希斯从这种压迫中，感觉到妮欧并没有丧失力量，果然和乌诺所说的一样吗？
3,,あなたまで私に協力してくれるなんて<br>思ってなかった。,我也没想到你过来帮助我
4,,……俺はただ、灯もなくひとり惑う時、<br>闇が深さを増す事を知っている。<br>それだけだ。,......我只知道，当你独自一人，没有光明时，一切就会变得邃暗。仅此而已
6,,この爪が<br>闇に射す一筋の光明となるならば。<br>存分に振るうとしよう。行くぞ。,如果这把爪子成为在黑暗中闪耀的的光芒，振奋你的斗志，那么就让我们开始吧。
7,,<span class='scene-font-4'>キエエエエエエエーッ！</span>,·啊啊啊啊啊！
info,,1,scene_ult_chr130_q4_6_s10
