id,en,jp,trans
0-chapter_name,,魔都の調律,魔都の調律
0-synopsis,,ある日、シェロカルテの元を訪れた姬塔一行。一行はシェロカルテから依頼者不明の依頼があると聞く。シェロカルテはとある町から仕入れた品の中に、『タスケテ』と書かれた紙が入っていたと告げる。さらにシェロカルテは、人の感情を旋律として聞き取ることができる、ニオの力が役に立つだろうと話す。,有一天，一排姬塔参观了榭洛カルテ的原始。有一条线路听说罗洛图表有客户要求不清楚。 Takurokute告诉我们，从某个城镇购买的物品中有纸张写成“Tasquate”。此外，罗卢卡蒂告诉我们，能够将人们的情感视为旋律的Nio的力量将是有用的。
0,,<span class='scene-font-katari'>ある日、シェロカルテの元を訪れた</span><br><span class='scene-font-katari'>姬塔達は、</span><br><span class='scene-font-katari'>奇妙な話を持ちかけられた。</span>,和平常一样，姬塔一行人拜访了谢萝特的小屋，听她谈起了一桩奇怪的故事
1,,依頼者不明の依頼……？<br>なんだそりゃ？,来自不明委托者的请求？是什么呢？
2,,それがですね～<br>昨日仕入れた品物の中に<br>メモが一枚紛れていまして～,如同你看到的一样，昨天和往常一样进货的时候，里面夹杂着一张纸条
3,,そこには『タスケテ』と一言<br>走り書きがですね～,上面就简单着写着一句话“救救我”
4,,うぅ……<br>なんか、怖いですね……,额.......听起来有点恐怖
5,,もしやこれは誰かからの依頼なのではと<br>思ったのですが～,所以我觉得这可能是来自某个人的请求也不说不定呢。
6,,なにぶん差出人もわからないもので～<br>このあたりの諸々を含めて<br>皆さんに調査していただきたくて～,我但是我也不知道这是谁写的，所以希望你可以帮我调查一下可以吗？
7,,ってもよぉ……<br>何も手がかりが無いんじゃ<br>調べようがねえぞ？,可是我认为我们也不知道从何查起啊？
8,,この商品はですね～<br>とある街で作られた物でして～<br>直接仕入れているんです～,这些货物是从一个特殊的小镇制作并直接运输过来的
9,,ですから～<br>この街に行っていただければ<br>何かわかるのではないかと～,所以我想，你们或许可以到那座城镇上找一下线索，说不定可以发现一些东西。
10,,うーん……<br>なんだか手こずりそうだぜ……,额.......听起来似乎并不轻松
11,,ふふふ～<br>こういう時はニオさんの感性が<br>とても役に立ちますよ～,呵呵，或许妮欧酱的对于人情绪旋律的敏感就可以帮上忙了。
12,,…………,............
13,,人の感情を旋律として<br>聴き取る力……ですか？,可以听出来他人情感所交织的旋律，是这样子吧？
14,,はい～<br>聞き取り調査の際にですね～……,完全正确 ，这对你们的调查会十分有帮助。
16,,……私、知らない人と話すの、無理。,......我不能和陌生人说话
17,,ふふふ～<br>そこは姬塔さん達がいれば<br>大丈夫ですよ～,呵呵，和姬塔她们在一起的话，就没关系了啊。
18,,お、おう……<br>そういうのはオイラ達がやるから<br>琴姉ちゃんは後ろにいてくれりゃいいぜ。,是这样子的呢，跟在我们后面就可以了啊，我们会帮你解决这个问题的。
20,,……うん。,......好的。
21,,この依頼が難しい事は<br>重々承知ですから～,我知道这是一个很困难的委托
22,,もし真相が掴めなくても～<br>報酬はお支払いしますよ～,即使你们没有找到真相，我也会支付你们报酬的
23,,ではでは～<br>みなさん、いってらっしゃーい！,最后，祝各位一路顺风
info,,1,scene_chr130_q1_s10
