id,en,jp,trans
0-chapter_name,,エリカ?大神編,艾丽卡·大神篇
0-synopsis,,帝都?東京にて、葵叉丹を一時的に退けた大神、エリカ、そして姬塔一行。華撃団の仲間が戻ってくるのを待ちつつ、葵叉丹の再びの襲撃に備えるという大神、エリカ。姬塔一行はふたりに協力することを告げ、帝都?東京にて戦いを続けるのだった。,在帝都东京，大神、艾丽卡与姬塔一行人暂时击退了葵叉丹。大神和艾丽卡一边等待华击团的同伴回来，一边准备着防御葵叉丹的再次袭击。姬塔表明了会继续协助两人的决定，在帝都东京的战斗还将继续。
0,,はぁ、はぁ……！<br>エリカくん！　敵は……,哈啊、哈啊……！<br>艾丽卡君！敌人如何……
1,,妖力が遠のいていくみたいです。<br>勝利ですね、大神さん！,好像妖力开始离去。<br>我们获得胜利了，大神先生！
2,,いや……まだだ。<br>すぐに叉丹は再度の襲撃をかけてくる。,不……还没结束。<br>叉丹很快会再次袭来。
3,,各国から華撃団のみんなが<br>戻ってくるのが先か、<br>叉丹が戻って来るのか先か……,究竟是从分散在各国的华击团的诸位先回来，<br>还是叉丹先……
4,,わからないが、<br>とにかくエリカくんの光武Ｆ２の<br>整備を急ごう。,虽然不知道结果，<br>总之要赶紧整备艾丽卡君的光武F2。
5,,さっきの爆弾とか<br>また仕掛け直さねえとな……<br>オイラ達も手伝おうぜ！,也得要重新设置刚才那些炸弹呢……<br>我们也来帮忙！
6,,すまない……<br>君達には頼りっぱなしだな。,不好意思……<br>老是依靠你们。
7,,へへっ！　いいって事よ！<br>さっきも言ったろ、<br>乗りかかった船って奴だぜ！,嘿嘿！没什么大不了的！<br>刚才我也说了吧，<br>咱们是一条船上的人啦！
8,,<span class='scene-font-katari'>かくして大神らの世界に降り立った</span><br><span class='scene-font-katari'>姬塔達。この戦いの果てに</span><br><span class='scene-font-katari'>待ちうけるものとは、一体──</span>,<span class='scene-font-katari'>于是姬塔一行人在大神的世界落脚。</span><br><span class='scene-font-katari'>在这场战斗的终点等着的，究竟是——</span><br><span class='scene-font-katari'></span>
info,,1,scene_evt160506_cp2_q4_s30
