id,en,jp,trans
0-chapter_name,,さくら?大神編,樱·大神篇
0-synopsis,,姬塔一行の戦いを目にする大神とさくら。ルリアの力に興味を持った大神は、ルリアが辛い過去を抱えていると知り、「君を守るためにここに来たのかもしれない……」と、ナンパな台詞を意図せず口にしてしまう。さくらからその振る舞いを白い目で見られるものの、かくして大神とさくらは、姬塔の騎空団と行動を共にすることになるのだった。,大神与樱目睹了姬塔一行的战斗。对露莉亚的力量感兴趣的大神，知道了她悲惨的过去。不知不觉说出「我也许是为了保护你才来到这里的……」这样像是搭讪的台词。在遭受了樱的白眼后，大神与樱决定和姬塔的骑空团一同行动。
0,,はああぁぁぁっ！,哈啊啊啊啊！
1,,…………！,…………！
2,,<span class='scene-font-katari'>大神とさくらの活躍により、降魔達は</span><br><span class='scene-font-katari'>一ヶ所に集中、戦っていた騎空士達の</span><br><span class='scene-font-katari'>避難は完了した。</span>,<span class='scene-font-katari'>因为大神和樱的努力，</span><br><span class='scene-font-katari'>降魔都集中到了一处。</span><br><span class='scene-font-katari'>正在战斗中的骑空士们也完成了避难。</span>
3,,カタリナ！　今ならいけます！,卡塔莉娜！现在可以上了！
4,,わかった！<br>オオガミ大尉！<br>サクラ殿を退避させてくれ！,明白了！<br>大神大尉！<br>让樱撤下！
5,,よし！,好！
21,,<span class='scene-font-4'>グギャアアアアアッ！</span>,<span class='scene-font-4'>咕啊啊啊啊啊啊！</span>
23,,<span class='scene-font-katari'>かくして姬塔らと大神達の</span><br><span class='scene-font-katari'>連携により、</span><br><span class='scene-font-katari'>戦場から降魔は一掃された。</span>,<span class='scene-font-katari'>由于姬塔一行人与大神两人的协力，</span><br><span class='scene-font-katari'>战场上的降魔被一扫而空。</span><br><span class='scene-font-katari'></span>
24,,オオガミ大尉、サクラ殿。<br>助太刀に感謝する。,大神大尉，樱。<br>感谢你们的协助。
25,,人々が降魔に襲われているとあっては<br>見過ごせないからね。,人们被降魔袭击了，<br>我们不能袖手旁观嘛。
26,,ところで……えっと、ルリアさんって<br>言いましたっけ。<br>凄い霊力を持っているんですね。,话说回来……你是叫露莉亚君吧<br>你有很强的灵力呢。
27,,ああ。あれほどの力を持った人は<br>初めて見たな。,是啊。<br>第一次见到有这么大力量的人。
28,,えっ……あはは……<br>そう……ですね……,诶……啊哈哈……<br>说的……是呢……
29,,…………？　すまない。<br>あまり、触れられたくない<br>事だったかな。,…………？抱歉。<br>好像说到不该提起的事情了。
30,,……ルリアは、この力ゆえに<br>辛い思いをした過去があってな……,……露莉亚因为这份力量，<br>有很痛苦过往……
31,,…………,…………
32,,そうだったのか……,是这样吗……
33,,ルリアくん……<br>この先、もし俺が力になれる事があれば<br>言ってくれ。,露莉亚君……<br>以后如果有我能帮忙的地方<br>就对我说。
34,,オオガミさん……？,大神先生……？
35,,俺の仲間には君と似た境遇の子がいる。<br>その子は、霊力の強さゆえに<br>家族と離れる事になって……,我同伴里有和你相似境遇的孩子。<br>她由于灵力的强度<br>和家人离别……
36,,悩んでいたこともあった……<br>だから俺は、君の事が<br>他人に思えないんだ。,她也曾经有很多烦恼……<br>所以我并不认为你是和我无关之人。
37,,ルリアくん……<br>俺は君を守るために、<br>ここに来たのかもしれないな……,露莉亚君……<br>我也许是为了保护你，<br>而来到的此地……
39,,えっ……<br>わ、私を守るために……？,诶……<br>为，为了保护我……？
40,,な……お、オオガミ殿！<br>ルリアをたぶらかすような事は<br>言わないでいただけるか！,什……大、大神！<br>你能别对露莉亚说这种花言巧语吗！
41,,ちょっと大神さん！<br>そんな事、誰にでも言ってるんじゃ<br>ないでしょうね！,我说大神先生！<br>你该不会对每个人都是这么说的吧！
42,,おいおい……<br>カタブツそうに見えて、<br>ずいぶんナンパな兄ちゃんだな。,喂喂……<br>乍一看是个正经人，<br>结果小哥是个搭讪男啊。
43,,いや、違うんださくらくん！<br>アイリスやレニを思い出して、<br>つい……,不，不是这样的樱君！<br>我只是想起了爱丽丝和蕾妮<br>就不知不觉……
44,,ふーん……<br>そういう事にしておきましょうか。,哼……<br>我就当你是这样吧。
45,,あ……ははは……参ったな……,啊……哈哈哈……真头疼……
46,,しっかし、兄ちゃん達が<br>来てくれて助かったぜ！,话说回来，小哥们到这里参战<br>可帮大忙了！
47,,確かに……<br>私達だけでは、あの降魔という魔物の<br>対処法がわからなかったからな……,确实是……<br>只靠我们完全不知道那种<br>叫降魔的魔物的对抗方法…
48,,俺達は降魔と戦うために<br>結成された部隊だ。,我们是为了与降魔作战<br>而组成的部队。
49,,今後も降魔が出るようなら<br>人々のため、戦わせてもらいたい。<br>よろしく。,今后如果降魔再次出现<br>我们会为了众人作战。<br>请多指教。
50,,ああ。こちらこそよろしく頼む。<br>貴殿が一緒に戦ってくれれば心強い。,好的。这边也请多指教。<br>有你们一同作战安心许多。
51,,そうだな！<br>ナンパな所を抜かしゃあ<br>頼り甲斐あるぜ！,说的是呢！<br>如果没有搭讪的毛病<br>就更值得信赖了！
52,,ですって、大神さん。,人家都这么说呢，大神先生。
53,,はは……参ったな……,哈哈……真头疼啊……
54,,<span class='scene-font-katari'>かくして大神一郎と真宮寺さくらが</span><br><span class='scene-font-katari'>姬塔の騎空団と</span><br><span class='scene-font-katari'>行動を共にする事となったのである。</span>,<span class='scene-font-katari'>就这样，大神一郎与真宫寺樱</span><br><span class='scene-font-katari'>和姬塔的骑空团开始一同行动。</span><br><span class='scene-font-katari'></span>
info,,1,scene_evt160506_cp1_q1_s30
