id,en,jp,trans
0-chapter_name,,ジェミニ?大河編,杰米妮·大河篇
0-synopsis,,戦いの最中、窮地に陥った騎空士を助けようとし、死角からの攻撃を直に受け倒れてしまうジェミニ。負傷したジェミニを救うべく駆け出した新次郎は、渾身の力で降魔を切り伏せる。前線で無理をさせてしまい、意識を失っているジェミニを見て、新次郎はひとり思いつめるのだった。,杰米妮在战斗之中为了救陷入困境的骑空士，受到从死角发起的攻击而陷入危机。新次郎连忙冲出来救援负伤了的杰米妮，用浑身的力量将降魔斩杀。看到在前线勉强自己、失去意识的杰米妮，新次郎一个人陷入了沉思。
0,,グオオオオオッ！,嘎哦哦！
1,,ンの野郎ォォォーっ！<br>化け物どもが！,这个混蛋啊啊啊啊！<br>你们这群怪物！
2,,馬鹿野郎！<br>お前、前に出過ぎだ！,混帐！<br>你冲太猛了！
3,,騎空士さんっ！,骑空士先生！
4,,新次郎！<br>ボクが引きつけるよ！,新次郎！<br>我去帮他！
5,,<span class='scene-font-katari'>絶体絶命の騎空士を助けるため</span><br><span class='scene-font-katari'>ジェミニが走る。しかし──</span>,<span class='scene-font-katari'>为了拯救陷入危机的骑空士</span><br><span class='scene-font-katari'>杰米妮开始奔跑。然而──</span>
6,,ギャオオオッ！,噶哦哦哦哦！
7,,う……うわっ！？<br>まだ降魔が隠れて……,呜……哇！？<br>还有藏着的降魔……
8,,うわああああっ！,哇啊啊啊啊！
9,,<span class='scene-font-katari'>死角からの攻撃を受け倒れるジェミニ。</span><br><span class='scene-font-katari'>鋭い爪に装甲板が弾き飛ばされ、</span><br><span class='scene-font-katari'>小柄な体が露わになる。</span>,<span class='scene-font-katari'>杰米妮受到从死角发起的攻击，倒了下去。</span><br><span class='scene-font-katari'>尖锐的爪子撕开了装甲板，</span><br><span class='scene-font-katari'>杰米妮小小的身体暴露了出来。</span>
10,,ジェミニーっ！！,杰米妮！！
11,,<span class='scene-font-katari'>負傷したジェミニを救うべく</span><br><span class='scene-font-katari'>走る新次郎。</span>,<span class='scene-font-katari'>新次郎想要救援负伤了的杰米妮，</span><br><span class='scene-font-katari'>开始奔跑。</span>
12,,でやあああーっ！,呀啊啊啊啊！
13,,<span class='scene-font-katari'>渾身の力で刀を振るい、</span><br><span class='scene-font-katari'>爪を振り上げた降魔を</span><br><span class='scene-font-katari'>斬り伏せる。</span>,<span class='scene-font-katari'>他用了浑身的力量挥下刀，</span><br><span class='scene-font-katari'>将举起爪子的降魔斩倒。</span><br><span class='scene-font-katari'></span>
14,,はぁ、はぁ……<br>ジェミニ！　ジェミニ！,哈、哈……<br>杰米妮！杰米妮！
15,,ん……うう……,嗯……呜呜……
16,,衝撃で意識を失っている……,因为冲击失去了意识……
17,,ジェミニ！　クソッ！<br>おい！　てめえら！<br>ここは退くぞ！,杰米妮！可恶！<br>喂！你们！<br>现在先撤退！
18,,おう！,好！
19,,やらせねえ……！<br>あの子は絶対やらせねえ！<br>うおおおおおっ！,不能让你伤了……！<br>不能让你伤了那孩子！<br>唔哦哦哦哦哦！
20,,<span class='scene-font-katari'>最前線に立って戦っていた</span><br><span class='scene-font-katari'>ジェミニの負傷により</span><br><span class='scene-font-katari'>戦況は一気に傾く。</span>,<span class='scene-font-katari'>因为在最前线战斗的杰米妮的负伤，</span><br><span class='scene-font-katari'>战况一口气发生了转变。</span><br><span class='scene-font-katari'></span>
21,,<span class='scene-font-katari'>多数の負傷者を出しながらも、</span><br><span class='scene-font-katari'>どうにか姬塔達は</span><br><span class='scene-font-katari'>脱出に成功した。</span>,<span class='scene-font-katari'>虽然出现了多名负伤者，</span><br><span class='scene-font-katari'>姬塔众人总算成功脱离。</span><br><span class='scene-font-katari'></span>
22,,……新、次郎……,……新、次郎……
23,,…………,…………
24,,……はやいとこ、<br>治療の術をかけてやらねえとな。,……幸好及时<br>不然就没法治疗了。
25,,<span class='scene-font-kokoro'>（……ジェミニ……）</span>,<span class='scene-font-kokoro'>（……杰米妮……）</span>
28,,フフフ……あれが最新型の<br>霊子甲冑か……,哼哼哼……那就是最新型的<br>灵子甲胄吗……
29,,あれを失えば、<br>その絶望は計り知れまい……,如果损失掉那个的话，<br>那带来的绝望可无法想象……
30,,フフフフフ……,哼哼哼哼哼……
info,,1,scene_evt160506_cp3_q2_s30
