id,en,jp,trans
0-chapter_name,,ジェミニ?大河編,杰米妮·大河篇
0-synopsis,,戦いの果てに倒れたジェミニ。命に別状はないものの、ジェミニの危機を目の当たりにした新次郎は自らの力不足を悔やみ、隊長失格だと口にする。しかし、ラカムは新次郎を熱く励まし、回復したジェミニには修理を施した霊子甲冑の試運転を頼む。そんな折、降魔の襲来を報せる警報が鳴り響き、新次郎とジェミニは決戦に臨む覚悟を固めるのだった。,在战斗中杰米妮倒了下去。虽然没有大碍，但是新次郎痛恨自己让杰米妮遇到危机，自己却能力不足，是一个不称职的队长。但是拉卡姆积极地鼓励新次郎，让回复后的杰米妮试乘修理后的灵子甲胄。正当此时，降魔袭击的警报响了起来，新次郎和杰米妮坚定了面临决战的觉悟。
0,,<span class='scene-font-katari'>戦いの果てに倒れたジェミニ。</span><br><span class='scene-font-katari'>その命に別状はなく、</span><br><span class='scene-font-katari'>治療は順調に進んでいたが……</span>,<span class='scene-font-katari'>杰米妮在战斗中负伤倒下。</span><br><span class='scene-font-katari'>生命没有大碍，</span><br><span class='scene-font-katari'>治疗也顺利进行，但是……</span>
1,,…………,…………
2,,<span class='scene-font-katari'>ジェミニの危機を目の当たりにした</span><br><span class='scene-font-katari'>新次郎は、</span><br><span class='scene-font-katari'>ひどく悔やんでいる様子だった。</span>,<span class='scene-font-katari'>让杰米妮遇到这样的危机</span><br><span class='scene-font-katari'>新次郎十分地悔恨。</span><br><span class='scene-font-katari'></span>
3,,あー……シンジロー。,啊……新次郎。
4,,…………,…………
5,,……長かったな、今日一日よ。,……今天这一天可真长呢。
6,,はい……,是的……
7,,ジェミニの事、その……辛いか……,关于杰米妮，那个……很痛苦吗……
8,,…………,…………
9,,霊子甲冑なしに降魔と戦えば<br>犠牲は免れません……<br>だから、ジェミニに頼ってばかり……,没有灵子甲胄与降魔战斗<br>出现牺牲在所难免……<br>所以我尽是依靠杰米妮……
10,,みんなを守りたいがために、<br>ジェミニ一人に負担をかけた結果が<br>これです……,为了守护好大家，<br>让杰米妮一个人担下重责的结果<br>就是这样……
11,,仲間を守れないぼくは……<br>隊長失格って……言われちゃいますね。,没能好好保护好同伴的我……<br>可以说是……不称职的队长吧。
12,,あぁ！？　ンなわけねえだろ！,啊！？怎么可能！
13,,え……,诶……
14,,確かにジェミニは<br>危なかったかもしれねえが、<br>お前の戦い方は間違ってねえんだよ！,的确当时杰米妮很危险，<br>但是你的战斗方式没有任何问题啊！<br>
15,,現にお前、今まで怪我人は出しても<br>犠牲者は出さなかったじゃねえか！<br>守り切るって宣言した通りによ！,就说现在，就算有人负伤但是没有出现牺牲者啊！<br>这就和你宣称的一样保护好大家了啊！<br>
16,,…………！,…………！
17,,いいか？　この状況で<br>そんな理想貫き通した奴は他にいねえ！<br>だからさ……なんつうか、その……,听好了，在这种状况下<br>还能贯彻那样理想状况的没有其他人了！<br>所以说……怎么讲呢，那个……
18,,降魔相手に生身の連中が戦うってのは<br>お前にとっちゃ信じられねえような<br>状況なんだと思うが……,虽然对付降魔只靠肉身<br>可能是个无法想象的状况……<br>
