id,en,jp,trans
0-chapter_name,,ジェミニ?大河編,杰米妮·大河篇
0-synopsis,,前線で奮戦を続ける新次郎を心配するラカム。しかし、新次郎は過去に降魔と戦ったことのある自分達の役割を重く受け止め、疲労の色を滲ませながらも戦い続けようとしていた。ジェミニはそんな新次郎を励まし、共に「みんなの笑顔を守りぬこう」と決意を新たにするのだった。,拉卡姆对持续在前线奋战的新次郎感到担心。新次郎由于自己有和降魔作战的经验，认真地接下了自己的责任。就算已经很疲劳也持续着战斗。杰米妮对这样状态下的新次郎进行了鼓励，一同坚定了守护大家笑容的决心。
0,,はああああっ！,哈啊啊啊！
2,,ギャッ！,噶！
3,,姬塔さんっ！<br>ラカムさん！　お願いします！,姬塔！<br>拉卡姆先生！拜托了！
4,,っしゃあ！,好！
5,,<span class='scene-font-katari'>新次郎の斬撃により体勢を乱した降魔。</span><br><span class='scene-font-katari'>姬塔とラカムの追撃を受け、</span><br><span class='scene-font-katari'>あえなく崩れ落ちる。</span>,<span class='scene-font-katari'>新次郎的斩击让降魔不能维持体势，</span><br><span class='scene-font-katari'>受到了姬塔和拉卡姆的追击后，</span><br><span class='scene-font-katari'>瞬间就被击溃了。</span>
8,,ふぅ……<br>助かりました。,呼……<br>帮大忙了。
9,,……なあ、シンジロー。<br>お前ちょっと前に出過ぎじゃねえか？<br>あんまり無理するもんじゃねえぞ。,……我说新次郎。<br>你是不是冲得有些太猛了？<br>不要太勉强自己啊。
10,,だ、大丈夫ですよ……,没、没事的……
11,,みなさんも生身で戦ってるんです。<br>ぼくも頑張らないと……,大家都是以人类之躯作战。<br>我也得努力才行……
12,,そうは言うがな、<br>お前ひとりで倒した数、<br>かなりのもんだぞ？　ちったぁ……,话是这么说，<br>你独自打倒的数量真不少啊。
13,,新次郎！　こっちの降魔は<br>撃退したよ！,新次郎！<br>这边的降魔都击退了！
14,,あ……ありがとう、ジェミニ。<br>この一帯に降魔は<br>もういないかな？,啊……谢谢你杰米妮。<br>这一带已经没有降魔了吗？
15,,ああ。こっちも問題ないぜ！,是啊。这边也没问题了！
16,,降魔って奴を相手にするのはしんどいが<br>あんた達がいてくれて助かってるよ。,这些降魔很是棘手<br>有你们在真是帮大忙了。
17,,騎空士のみなさんも、<br>怪我がなくて何よりです。,各位骑空士也都没有受伤，<br>这再好不过了。
18,,紐育華撃団?降魔討伐隊、<br>これより帰還します！,纽约华击团·降魔讨伐队，<br>现在返还！
19,,……おう！　お疲れ、シンジロー！,……好！<br>辛苦了，新次郎！
22,,へへ、新次郎、<br>すっかり降魔討伐隊のリーダーだね。,嘿嘿，<br>新次郎现在完全是降魔讨伐队的领队了呢。
23,,帝都での戦いの経験は生かさないとね。<br>こっちの人達は降魔と戦った事が<br>ないみたいだし……,必须得活用在帝都作战的经验嘛。<br>这边的人们好像从来没有与降魔作战过……
24,,<span class='scene-font-kokoro'>（霊子甲冑なしで降魔にやられれば</span><br><span class='scene-font-kokoro'>取り返しのつかない事になる……）</span>,<span class='scene-font-kokoro'>（没有灵子甲胄的情况下去对抗降魔的话</span><br><span class='scene-font-kokoro'>恐怕会变成无法挽回的结果……）</span>
25,,<span class='scene-font-kokoro'>（ 姬塔さんや</span><br><span class='scene-font-kokoro'>騎空士さん達に、絶対に犠牲者が</span><br><span class='scene-font-kokoro'>出ないようにしないと……）</span>,<span class='scene-font-kokoro'>（ 一定不能让姬塔和骑空士们中</span><br><span class='scene-font-kokoro'>出现牺牲者……）</span><br><span class='scene-font-kokoro'></span>
26,,……ジェミニ、スターの調子は？,……杰米妮，Star的状况如何？
27,,うん！　空は飛べなくても<br>まだまだ戦えるよ！,没事！就算不能飞行<br>也还能作战！
28,,ああ、そうだ……<br>スターで思い出したが、<br>次の目的地は<span class='scene-font-place'>ガロンゾ</span>だそうだ。,啊，对了…<br>提到Star的话，<br>咱们的目的地是<span class='scene-font-place'>加隆索</span>是吧。
29,,騎空艇の職人たちが揃った島だ。<br>あそこならきっとスターの部品も<br>揃うだろ。,那里是骑空艇工匠的小岛。<br>去那里的话肯定能凑齐Star的零件。
30,,わあ！<br>ありがとう、ラカムさん。,哇！<br>谢谢你，拉卡姆先生。
31,,危ねえ依頼ばっかり任せてるからな。<br>俺も協力はするぜ。,尽是交给你们一些危险的工作嘛。<br>所以我也会帮你们忙的。
32,,おっと！　やっべえ！<br>そろそろ針路変えねえと！,哎呀！不好！<br>差不多该改航路了！
34,,ジェミニ、ずっと戦いっぱなしだけど<br>疲れてない？,杰米妮你一直都在持续战斗，<br>很累了吧？
