id,en,jp,trans
0-chapter_name,,ジェミニ?大河編,杰米妮·大河篇
0-synopsis,,帝都?東京の大帝国劇場にて、葵叉丹を一時的に退けた、ジェミニ、新次郎、姬塔一行。ジェミニの霊子甲冑の整備のため、帝都に残ることを決めたラカムと一行は、葵叉丹との再戦に向け、準備を整えるのだった。,在帝都·东京的大帝国剧场，杰米妮、新次郎与姬塔一行人暂时击退了葵叉丹。为了整备杰米妮的灵子甲胄，拉卡姆等人决定留在帝都。大家为与葵叉丹的再次战斗，开始进行准备。
0,,おっと……<br>敵さん、逃げてったみてえだな。<br>で、スターの整備場ってどこだ？,哎呀……<br>貌似敌人跑掉了。<br>那么，Star的整备场在哪里？
1,,えっ？<br>ラカムさん達、ここに残るの？,诶？<br>拉卡姆先生你们要留在这里？
2,,ああ。今は機械いじれる奴が<br>いねえって話だろ？<br>僭越ながら代役させてもらうぜ。,是啊。<br>你看现在也没有人会弄机器吧？<br>那我就代为处理啦。<br>
3,,一度面倒見た機体は<br>なんつーか……愛着がわいてな。<br>こっちの技術にも興味があるしよ。,曾经照顾的机体怎么讲……<br>有点顺手了。<br>我也对这边的技术有兴趣嘛。
4,,ありがとうございます、みなさん……,非常感谢大家……
5,,よし！<br>じゃ、次の戦いに備えよう！,好！<br>那么就准备下一场战斗了！
6,,うん。<br>きっと叉丹はすぐに態勢を立て直して<br>襲撃をかけてくる……,嗯。<br>葵叉丹肯定很快就会重整态势<br>再来袭击我们……
7,,世界に散っている仲間達も<br>そろそろ集まるはずだ。<br>それまで、持ちこたえよう！,分散在世界各地的同伴们<br>差不多都该回来了。<br>大家就坚持到那个时候就好！
8,,<span class='scene-font-katari'>かくして姬塔らは</span><br><span class='scene-font-katari'>大帝国劇場で叉丹を待つ。</span>,<span class='scene-font-katari'>于是姬塔一行人在大帝国剧场</span><br><span class='scene-font-katari'>等待叉丹的到来。</span>
9,,<span class='scene-font-katari'>異界をまたにかけ繰り広げられた</span><br><span class='scene-font-katari'>この戦いの行く末やいかに──</span>,<span class='scene-font-katari'>这场交织了异界的战斗，</span><br><span class='scene-font-katari'>它的结局究竟会如何──</span>
info,,1,scene_evt160506_cp3_q4_s30
