id,en,jp,trans
0-chapter_name,,さくら?大神編,樱·大神篇
0-synopsis,,大神、さくらと共に、帝都?東京の大帝国劇場にて葵叉丹を一時的に退けた姬塔一行。不安定に揺らめく異界の門を見ながら「あとは俺達でなんとかする」と言う大神に対し、一行は最後まで共に戦う意思を示し、帝都?東京にて降魔との戦いを続けるのだった。,姬塔一行人与大神、樱在帝都·东京的大帝国剧场暂时一同击退了葵叉丹。面对看着不稳定的异界之门表示“剩下的事情我们想办法解决。”的大神，姬塔一行人决定和他一起战斗到最后，继续在帝都·东京与降魔的战斗。
1,,ぐ……がはっ！<br>貴様ら、ここまでやるとは……！,咕……噶哈！<br>你们居然能做到这个地步……！
3,,あんにゃろう、逃げやがったぞ！,那家伙跑掉了！
4,,降魔も退いていくな……<br>ひとまず、勝ったのか……,降魔也都撤退了……<br>我们暂时胜利了吗……
5,,でも、きっとすぐに体勢を立て直して<br>戻ってくると思います。,但是我觉得他肯定很快就能重整态势，<br>还会再次袭来。
6,,ああ。すぐにさくらくんの<br>光武二式を<br>整備しないとな……,是啊。必须得抓紧整备樱君的<br>光武二式……
7,,<span class='scene-font-katari'>次の作戦を練りつつ、</span><br><span class='scene-font-katari'>不安定な状態で揺らめく異界の門へと</span><br><span class='scene-font-katari'>目をやる大神。</span>,<span class='scene-font-katari'>一边思考着下次作战，</span><br><span class='scene-font-katari'>大神一边看着摇曳的不稳定的异界之门。</span><br><span class='scene-font-katari'></span>
8,,姬塔くん、<br>カタリナさん、ビィ……<br>不利な状況でよく頑張ってくれた。,姬塔君<br>卡塔莉娜小姐，碧……<br>在这不利的状况下多亏你们的努力。
9,,あとは、俺達でなんとかする。<br>他の仲間達さえ戻ってくれば……,剩下的我们想办法解决。<br>如果其他的同伴回到这里的话就好了……
10,,フッ……待ってくれ、オオガミ殿。<br>私達とて<br>このまま黙って帰るつもりはないぞ。,呼……等一下，大神。<br>我们可没准备就这么默默地回去哦。
11,,ああ。あの変なヤツには<br>散々引っ掻き回されちまったからな。,是啊。我们可是被那个奇怪的家伙<br>可整的够呛呢。
12,,こうなりゃ乗りかかった船って奴だぜ！<br>最後までオイラ達にも<br>手伝わせてくれよ！,我们这算是上这条船了！<br>到最后我们都会帮忙的！
14,,ビィ、カタリナさん……<br>姬塔さんも、<br>ありがとうございます。,碧、卡塔莉娜小姐……<br>还有姬塔，<br>谢谢你们。
16,,そうか……すまない。<br>君達がいればとても心強いよ。,是吗……不好意思了。<br>有你们在的话会放心很多。
17,,よし！　みんな、光武二式の整備と<br>十分な休息をとるんだ！<br>次の襲撃に備えるぞ！,好！各位接下来整备好光武二式，<br>进行充分地休息！<br>准备好迎接下一次袭击！
18,,<span class='scene-font-katari'>かくして大神らの世界に降り立った</span><br><span class='scene-font-katari'>姬塔達。この戦いの果てに</span><br><span class='scene-font-katari'>待ち受けるものとは、一体──</span>,<span class='scene-font-katari'>于是姬塔众人来到了大神所处的世界</span><br><span class='scene-font-katari'>在这场战斗的尽头等待着的</span><br><span class='scene-font-katari'>究竟是——</span>
info,,1,scene_evt160506_cp1_q4_s30
