id,en,jp,trans
0-chapter_name,,エリカ?大神編,艾丽卡·大神篇
0-synopsis,,エリカの捉えた妖気をたどりアガスティアへやって来た姬塔一行。予想通り、妖気漂うその場所には多数の降魔が犇めいており、大神の指揮の下、一行は奥へと進んでいく。するとそこへ降魔を連れた葵叉丹が現れ、一行へ降魔をけしかける。,姬塔一行人顺着艾丽卡捕捉的妖气到达了阿加斯蒂亚。与预想相同，在妖气弥漫的地方有大量的降魔蠢蠢欲动。在大神的指挥之下，众人朝向深处前进。此后带着降魔的葵叉丹出现，使唤降魔扑向众人。
0,,<span class='scene-font-katari'>エルステ帝国の首都、アガスティア。</span><br><span class='scene-font-katari'>エリカの捉えた妖気をたどり、</span><br><span class='scene-font-katari'>姬塔達はそこを訪れた。</span>,<span class='scene-font-katari'>艾尔斯特帝国的首都，阿加斯蒂亚。</span><br><span class='scene-font-katari'>这里是艾丽卡捕捉到的妖气的终点，</span><br><span class='scene-font-katari'>姬塔一行人来到了这里。</span>
1,,この妖気……<br>エリカくん、間違いないな？,这股妖气……<br>艾丽卡君，是这里没错吧？
2,,……はい、ここです。<br>あのサンタさんの偽物の妖気と一緒に<br>この建物が見えたんです。,……是的，就是这里。<br>和那个假圣诞老人的妖气一起看到的<br>就是这个建筑物。
3,,そうか……<br>姬塔くん、エリカくん。<br>これが最後の戦いになるだろう。,是吗……<br>姬塔君，艾丽卡君。<br>这恐怕是最后的战斗。
4,,全員、必ず生還せよ！<br>巴里華撃団、出撃！,全员一定要生还！<br>巴黎华击团，出击！
5,,了解！,了解！
10,,大神さん！<br>わたしが援護します！,大神先生！<br>我来援护你！
11,,今だ兄ちゃん！　やっちまえ！,小哥就是现在！上啊！
12,,はああああっ！,哈啊啊啊啊！
13,,グギャア！,咕啊啊啊！
15,,敵の本拠地だけあって、<br>さすがに降魔の数が多いな……<br>エリカくん、弾は足りるかい？,因为是敌人的大本营，<br>果然降魔的数量好多……<br>艾丽卡君，弹药还够吗？
16,,はい！　大丈夫です！ ,是的！没问题！ 
17,,そうか……<br>おそらく敵はこの塔の頂上にいる。<br>十分な数の弾を残しておいてくれ！,是吗……<br>恐怕敌人在这个塔的顶部。<br>你要留出足够的弹药！
18,,了解です！,了解！
19,,しっかし、あのエルステ帝国が<br>こんな風に落ちちまうとは……<br>敵も中々すげえ連中なんだな……,话说回来，居然这么轻松就拿下这个艾尔斯特帝国……<br>敌人也是十分厉害啊……
20,,ああ。エルステ帝国軍も<br>抵抗を続けているようだが、<br>降魔相手には苦戦しているらしい。,是啊。虽然艾尔斯特帝国军好像也持续着抵抗，<br>不过面对降魔还是陷入了苦战。
21,,その混乱に乗じて<br>乗り込めたのは<br>幸運だったかもしれないな……,我们趁着混乱攻入这里，<br>也许是十分幸运了……
22,,貴様ら、ここを嗅ぎつけたか……,你们这些家伙，<br>顺着味道到这里来了吗……
23,,お前はっ！,你是！
24,,ククク……まあいい。<br>異界への門を開く術の<br>実験をさせてもらおうか。,呵呵呵……罢了。<br>就让我实验一下打开异界之门的术法。
25,,貴様らは、この降魔の相手でもして<br>余興を楽しむといい。,你们这些家伙就和这降魔作对手，<br>享受余兴吧。
26,,グルルルルル……！,咕噜噜噜噜……！
info,,1,scene_evt160506_cp2_q3_s20
