id,en,jp,trans
0-chapter_name,,いとし、たのしき、お菓子と拳,可爱，有趣，糖果和拳头
2,,<span class='scene-font-4'>姬塔ッ！</span><br><span class='scene-font-4'>ハッピーハロウィン！！</span>,姬津市！万圣节快乐！ ！
3,,うぉおっ！？<br>びっくりした！,呜'！ ？它吓死我了！
4,,フェ、フェザーさん！<br>ハッピーハロウィンです。,法先生，冯先生！万圣节快乐。
5,,見てくれ！<br>ちゃんと菓子を<br>用意してきたぞ！,抬头看！我一直在准备甜食！
6,,わあ！<br>たくさんありますね！,哇！有很多！
7,,そうだろう？<br>受け取ってくれ！,是这样吗？请接受！
8,,オイラ達にくれるのか？,你能给我们Oira吗？
9,,もちろんだ。<br>その為に持ってきたからな！,当然。这就是我带它的原因！
10,,ありがとうございまーす！,非常感谢你！
11,,やったな、姬塔！<br>もらおうぜ！,你做到了，异教徒塔！我们明白了！
12,,<span class='scene-font-katari'>頷いた姬塔は、</span><br><span class='scene-font-katari'>フェザーの差し出すカゴから</span><br><span class='scene-font-katari'>飴玉を手に取った。</span>,点头塔从篮子里拿出一个糖果球。
13,,よーし、姬塔！<br>早速、拳と拳で語り合おう！！,塔，宝塔！我们快点谈谈拳头和拳头吧！ ！
14,,……え？,......呃？
15,,……なんだって？,什么......？
16,,ハロウィンだからな！,这是万圣节！
17,,えーっと……,嗯......
21,,姬塔～！<br>トリック・オア・トリート！！,宝塔〜！捣蛋！ ！
22,,きゃあっ！？,Kyaa“！ ？
23,,お菓子くれなきゃ<br>イタズラしちゃうぞ～っ！！,我不需要做糖果！ ！
24,,今度はフュンフかよ！,不知道这次！
25,,"次から次へと……<br>びっくりするじゃねぇか！ ",接下来......我会惊讶的！
26,,わ～！<br>お菓子たくさんある～！,我〜！有很多糖果！
27,,お？<br>アンタもオレと勝負するか？,对于？大正也和我竞争吗？
28,,勝負？　勝負したら<br>お菓子もらっていいの？,一场比赛如果我赢了，我可以吃点零食吗？
29,,"だったらやるやる！ ",如果是这样，它就会退出！
30,,あちし、本気出しちゃうぞ～！,哦，你会认真的服务〜！
31,,そうか！<br>今日は熱い語り合いが出来る……ッ！,我明白了。今天我可以热情地说话......！
32,,"滾って来たぜッ！ ",我来了！
33,,待て待て待て待て！,等待等待！
34,,どしたの～？,怎么了？
35,,なんだ？,什么？
36,,お前ら、ハロウィンを<br>なんか勘違いしてねぇか？,伙计们，你有没有误会万圣节？
37,,トリック・オア・トリートでしょ？<br>お菓子くれなかったら<br>イタズラしていいんだよね？,也许给糖就捣蛋？如果你不给甜食，你可以嘲笑？
38,,菓子は挑戦状の代わりだろう？<br>渾身のイタズラの応酬で勝敗を決する！,Candy是挑战信的替代品吗？用全身恶作剧的赔偿决定输赢！
39,,すなわち……,那是......
40,,<span class='scene-font-4'>宣戦布告をして、</span><br><span class='scene-font-4'>正々堂々勝負する！！</span><br><span class='scene-font-4'>それがハロウィンだッ！！ </span>,做宣战，正确战斗！ ！那是万圣节！ ！
41,,……えっと、<br>フュンフちゃんは、別に<br>間違ってはいないですね。,好吧，Funu-ku先生没有错。
42,,問題はフェザーか……,问题引人入胜吗？
42-sel1_txt,,<span class='scene-font-katari'>フェザーらしい</span>,这似乎是假的
42-sel2_txt,,<span class='scene-font-katari'>困ったもんだ</span>,我遇到了麻烦。
43,,あはは、そうですね。<br>いつものフェザーさんって<br>感じです。,哈哈，没错。我觉得冯先生。
44,,オイラ、なんかもう<br>慣れたような気もするけどな……,Oila，我觉得已经习惯了....
45,,それより姬塔、<br>早く勝負しよう！！,让我们比那更快地竞争。 ！
46,,あ、フュンフとの勝負を<br>先にするか？,哦，我应该先和冯一起玩游戏吗？
47,,お菓子くれるなら<br>あちしはどっちでもいいよ～！,如果你给甜食，你可以要么牙！
48,,姬塔とフェザーの勝負、<br>応援するのも楽しそうだし！,为与异教塔和枫溪的斗争而欢呼也很有趣！
49,,"……どっちを応援しよっかな？ ",......你想支持哪个团队？
50,,その前に、ハロウィンが何かってのを<br>もう一度ちゃんと<br>理解した方がよくねぇか？,在那之前，你更好地了解万圣节的东西是什么？
51,,そうですよね。<br>ハロウィンって言うのは……,没错。万圣节据说......
52,,ハロウィンってのはなぁ……,什么是万圣节......
53,,…………,............
54,,どしたの～ふたりとも？,发生了什么~Futari-sama？
55,,トリック・オア・トリートをしたり<br>仮装したりするお祭りだっていうのは<br>わかるんですけど……,我知道这是一个戏弄，对待和伪装的节日......
56,,迷子のジャックを<br>慰めるんだったか？,你安慰丢失的杰克了吗？
57,,確かそうだったような……<br>でもなんだかはっきりしたことは<br>よくわかりませんね。,这似乎是肯定的......但我不太明白什么是清楚的。
59,,あら、どうしたの？<br>難しい顔しちゃって。,哦，怎么了？我有一张困难的脸。
60,,あ、グレイさん！,哦，灰色！
61,,オイラ達、ハロウィンのこと<br>実はよくわかってなかったんだなって<br>思っててよぉ……,Oila人，关于万圣节我觉得我并不是很了解......
62,,ハロウィンのことって、<br>お祭りの由来とかかしら？<br>色々な説があると思うけれど……,节日的起源是万圣节吗？我认为有各种各样的理论......
63,,確か、元々は収穫を祝う<br>お祭りだったはずね。,当然，它原本是一个庆祝收获的节日。
64,,それは初耳だ。,这是第一步。
65,,"でも、収穫に感謝するのは<br>いいことだな！ ",但感谢收获真是件好事！
66,,しゅーかくをいわうのに<br>お菓子を食べるの？,你有糖果吃甜食吗？
67,,仮装をしたりするのも、<br>どういう意味なんでしょうか？,做服饰是什么意思？
68,,こういう慣習というのは、<br>少しずつカタチを変えて、元の姿が<br>わからなくなったりするものよ。,这种习惯正在逐渐改变形式，你不了解原始形式。
69,,でも、ハロウィンの日には、<br>この世とあの世が近づいて──,但是在万圣节的那一天，这个世界和另一个世界正在接近--─
70,,死んでしまった人や<br>人ならざるものが現れるって<br>話もあるわ。,有一个故事，死人和人不会在场。
71,,そ、そうでしたね！,那是对的！
72,,"うぅ……人ならざるもの…… ",喔......那些不需要......
73,,ふふ……怖い？<br>でも、死んでしまった大切な人に<br>会いたいと思う人は多いと思うわよ。,嗯......你害怕吗？但是，我认为有很多人想要遇到重要的死人。
74,,……うん。<br>そうかもな。,......是的我想是的。
79,,……ふふふ。<br>でも私は、大切な人とこうして<br>いつでも一緒だから関係ないわ。,......胡胡但我与一个重要的人无关，因为这总是一样的。
80,,大事な人と一緒なのは<br>嬉しいし楽しいよね！,和一个重要的人在一起是愉快而有趣的！
81,,ん～……でも、ハロウィンのことは<br>ややこしくてわかんなくなって<br>きちゃったな～,但是......万圣节的事情令人困惑，我不知道〜
82,,あまり考えすぎなくても<br>いいんじゃないかしら？,你不必考虑太多吗？
83,,折角のお祭りなんだもの。<br>好きなように楽しめばいいと思うわ。,这是一个时代的节日。我希望你喜欢它。
84,,その通りだな！<br>それでこそ祭りも<br>盛り上がる！,你是对的！这个节日很精彩！
85,,だよね～！<br>てなわけで、姬塔！<br>お菓子ちょ～だい！,我知道对了〜！那么为什么不是塔！我想要糖果！
86,,はわわっ！<br>ちょっと待ってください、<br>フュンフちゃん！,Hawawa“！请等一下，冯灿！
87,,いいぞ！<br>姬塔、オレとは思う存分<br>拳で語り合おうッ！！,Iizo！宝塔，我会用拳头握拳！ ！
88,,お、お前のソレは<br>いつもと変わらねぇじゃねぇかー！,哦，你的鞋底没有改变平常！
89,,ふふ、楽しそう。<br>姬塔さん、ちゃんと<br>ふたりのお願いをきいてあげてね。,呵呵，看起来很有趣。 Takashi先生，请听取他们的要求。
90,,あれ？<br>グレイさんは、<br>どこかに行くんですか？,那一个？格雷去哪儿了吗？
91,,私は、家族皆でハロウィンの<br>街へでかけようと思うの。,我想每个家庭都会去万圣节这个城市。
92,,今夜は、私のこの姿を見ても<br>きっと誰も変に思わないから。,即使我今晚看到这个人物，也没有人觉得奇怪。
93,,それは楽しそうだな！<br>気をつけて行って来いよ！,听起来很有趣！小心，去吧！
94,,ふふ、ありがとう。,呵呵，谢谢你。
95,,姬塔～<br>早くお菓子くれないと<br>イタズラしちゃうぞ～！,宝塔〜我会在没有糖果的情况下被误解！
97,,姬塔ッ！<br>オレは燃えてきたぞ！<br>今なら最高の勝負ができそうだ！！,姬津市！我在燃烧！现在它似乎是最好的比赛！ ！
99,,じゅ、順番！　順番ですよ！<br>姬塔は一人しか<br>いないんですからー！,鞠，转！这是有序的！因为只有一座塔！
104,,<span class='scene-font-katari'>こうして姬塔を中心に</span><br><span class='scene-font-katari'>わきあがる賑やかな声が</span><br><span class='scene-font-katari'>ハロウィンの夜空を彩るのだった。</span>,通过这种方式，在塔周围升起的生动的声音为万圣节的夜空着色。
info,,1,scene_evt181017_cp1_q1_s10
