id,en,jp,trans
0-chapter_name,,森番の少女・アリサ,森林少女·亚里莎
0-synopsis,,山岳地帯で魔物に襲われていたエルフの少女アリサを助けた 姬塔一行。聞けば、アリサは化け物に攫われた親友のロザリアを探すうちに、気づいたらここにいたらしい。親友を助けたいというアリサの強い気持ちを感じ取った姬塔達は、アリサに協力することを決める。仲間想いの彼女の力は、一行にとっても大きな助けとなるのだった。,姬塔一行人帮助了在山岳地带被魔物袭击的精灵少女亚里莎。听亚里莎说，她正在寻找被怪物抓走的好友萝莎丽亚，回过神来就在这里了。感受到了亚里莎强烈的想要帮助好友的心情，姬塔一行人决定一起帮助她。她一心为好友着想的力量，对一行人来说也是很大的助力。
1,,<span class='scene-font-katari'>未知の魔物の調査依頼を受け、</span><br><span class='scene-font-katari'>山岳地帯を訪れた姬塔一行。</span>,<span class='scene-font-katari'>因为接受了未知魔物的调查依托，姬塔一行人来到了山岳地带。</span>
2,,<span class='scene-font-katari'>一行は、その地で魔物に襲われる</span><br><span class='scene-font-katari'>少女に出会い、窮地を助ける。</span>,<span class='scene-font-katari'>一行人在那里遇到了一个正被魔物袭击的少女，并出手帮助了她。</span>
3,,<span class='scene-font-katari'>アリサと名乗ったその少女は、</span><br><span class='scene-font-katari'>一行と行動を共にしているのだった。</span>,<span class='scene-font-katari'>那位自称亚里莎的少女，决定与姬塔一行人一起行动。</span>
4,,えっと、<br>さっきはありがとう。,那个，刚刚的事情谢谢你们。
5,,みんなのおかげで<br>助かったよ！,多亏了大家，真是帮了大忙！
6,,へへっ、気にすんなって！<br>とにかく無事で良かったぜ！,嘿嘿，不用在意！总而言之没事真是太好了！
7,,でも、アリサさんは<br>なんでこんな所にいたんですか？,但是，亚里莎小姐为什么会在这里？
8,,えっと……それが……<br>私にもよく分からなくて……,那个……那是……我自己也不是很明白……
9,,うん？　<br>分からないって<br>どういうことだ？,嗯？不明白是什么意思？
10,,私、森の中にいたんだけど、<br>突然、目の前が真っ白になって……<br>それで、気付いたらここに……,我刚刚虽然是在森林里，但是突然眼前变成一片纯白……然后，回过神来的时候就在这里了……
11,,私、ロザリアを追っている途中で……,我还在追萝莎丽亚的路上……
12,,っ！？　<br>そうだ、ロザリア──！,呃！？对了，萝莎丽亚——！
13,,早くロザリアを探さなきゃ！,我得赶紧找到萝莎丽亚才行！
14,,お、おい！<br>ひとまず落ち着けって！,喂，喂！总而言之先冷静一下！
15,,そ、そうだよね。<br>ごめん……<br>ちょっと混乱してるみたい。,是，是的呢。抱歉……我好像有点混乱了。
16,,あの……<br>私達で良かったら、<br>話してくれませんか？,那个……如果我们可以的话，能把事情告诉我们吗？
17,,うん。ありがとう！,嗯。谢谢！
18,,<span class='scene-font-katari'>そうして、落ち着きを</span><br><span class='scene-font-katari'>取り戻したアリサは一行に</span><br><span class='scene-font-katari'>身の上話を語り始める。</span>,<span class='scene-font-katari'>于是，冷静下来的亚里莎开始把自己身上的事情告诉大家。</span>
19,,私は、『森番』を目指してて……<br>いつも、親友のロザリアと一緒に<br>故郷の森で訓練してたんだ。,我以成为「森林守护者」为目标……一直以来都和好友萝莎丽亚一起在故乡的森林里训练。
20,,ロザリアはすっごく強くて、<br>かっこよくて……私の憧れだった。,萝莎丽亚非常的厉害，帅气……是我憧憬的人。
21,,でも……私のせいで……<br>ロザリアは……変な化け物に<br>攫われちゃったの。,但是……因为我的错……萝莎丽亚被……奇怪的怪物抓走了。
22,,私、ロザリアを助けなくちゃって<br>思って……その化け物を<br>必死で追いかけて……,我想着一定要救出萝莎丽亚……所以一直拼命追着那个怪物。
23,,だけど、いきなり目の前が<br>真っ白になっちゃってさ……<br>気が付いたらここにいたんだ。,但是，突然眼前变成一片纯白……回过神来的时候就在这里了。
24,,うぅ……<br>そうだったんですね……,唔……原来是这样的啊……
25,,私、いつもロザリアに<br>助けてもらってばっかりなんだ。,我一直以来都受着萝莎丽亚的帮助。
26,,だから……だから！<br>今度は私がロザリアを<br>助けてあげたいの！,所以……所以！这一次我想帮助萝莎丽亚！
27,,わかりました！　そういうことなら<br>私達にも協力させてください！<br>ねぇビィさん？,我明白了！如果是这样的话请让我们也来帮助你吧！好吗，碧？
28,,任せとけ！<br>姬塔も手伝うってよ！,交给我吧！姬塔也要帮忙哦！
29,,本当に！？<br>ありがとう！,真的吗！？谢谢你们！
30,,へへっ！<br>また用事が増えちまったけど、<br>ま、いつものことか！,诶！虽然要做的事情又变多了，嘛，和平时一样啦！
31,,えっと……<br>いつものことって？,那个……和平常一样是指？
32,,ふふっ。<br>姬塔は、困っている人を<br>見たら放って置けないんです。,嘿嘿。姬塔啊，是看到了有困扰的人不会放着不管的人呢。
33,,そうなの？<br> 姬塔さん。,是这样吗？姬塔。
33-sel1_txt,,<span class='scene-font-katari'>アリサはかわいいし特別</span>,<span class='scene-font-katari'>因为亚里莎很可爱特别
33-sel2_txt,,<span class='scene-font-katari'>助けるのに理由がいる？</span>,<span class='scene-font-katari'>帮助人需要理由吗？
34,,え、えええっ！？<br>か、かわいいって、そんな！,诶，诶诶诶！？可，可爱什么的，怎么那样！
35,,おいおい……姬塔。<br>またそうやって<br>からかいやがって！,喂喂……姬塔。你又这样开玩笑了！
36,,な、なーんだ！<br>冗談かぁ！<br>お、驚いちゃったよ……！,什，什么嘛！是开玩笑嘛！吓，吓我一跳呢……！
37,,理由もないのに、<br>助けてくれるなんて……,没有理由也会帮助人什么的……
38,,なんか……<br>姬塔さんって、<br>ロザリアに似てるかも……,总感觉……姬塔，说不定和萝莎莉亚很像呢……
39,,そういうもんか？<br>姬塔はいつも<br>こんな感じだぜ？,是这样吗？姬塔一直都是这种感觉的人啊？
40,,ふふっ。<br>私も姬塔に<br>助けてもらったんです。,呼呼。我也受着姬塔的帮助呢。
41,,まぁ……なんていうか<br>バカみたいにお人よしなんだよな！,嘛……怎么说呢，感觉是像笨蛋一样的烂好人呐！
42,,<span class='scene-font-katari'>姬塔を指さして</span><br><span class='scene-font-katari'>誇らしげに腕組みするビィ。</span>,<span class='scene-font-katari'>碧自夸般地指着姬塔。</span>
43,,ふふっ……<br>姬塔さんって<br>とっても優しいんだね！,呵呵……姬塔非常的温柔呢！
44,,私、この世界のことは<br>ぜんぜん分からないから、<br>えと……よろしくねっ！,我，对这个世界的事情一点都不了解，那个……请多关照呢！
45,,はい！<br>こちらこそよろしくお願いします！,好！这边才是，请多关照！
46,,よぉし！<br>元の世界への帰り方も<br>一緒に調べねぇとな！,好的！一起去调查返回原来世界的办法吧！
47,,うん！<br>姬塔さん！<br>私、頑張るね！,嗯！姬塔！我会加油的！
48,,<span class='scene-font-katari'>こうして、姬塔一行の</span><br><span class='scene-font-katari'>仲間に加わったアリサ。</span>,<span class='scene-font-katari'>就这样，亚里莎成为伙伴加入了姬塔一行人。</span>
49,,<span class='scene-font-katari'>仲間想いの彼女の力は、</span><br><span class='scene-font-katari'>一行にとっても大きな</span><br><span class='scene-font-katari'>助けとなるのだった。</span>,<span class='scene-font-katari'>她一心为好友着想的力量，对一行人来说也是很大的助力。</span>
info,,1,scene_fate_chr361_ep1
