id,name,text,trans
0-chapter_name,,導きの宛て,指引之地
0-synopsis,,今回の一件によって、ネツァワルピリは、彼の故郷に必要なのは、世界の終末を防ぐような未知の力ではなく、人々を力強く導く王なのだと考え至る。長い旅の果てに辿り着いた答えを持って、ようやく故郷に帰れると言う。しかし、まだまだ修行をすべきと考えたネツァワルピリは、姬塔達と旅を続け、さらなる力を得ようと言うのであった。,经过此事，聂查瓦尔皮利终于明白他的故乡需要的不是防止世界终结的未知之力，而是能够领导任命的强大的王。在经历这么长时间的旅途后，他说他能够把答案带回故乡。可是，聂查瓦尔皮利还觉得修行不充分，想要继续同姬塔一行人冒险，得到他全部的力量。
0,,<span class='scene-font-katari'>姬塔一行は、<br><span class='scene-font-katari'>無事ゴブリン達を退け、</span><br><span class='scene-font-katari'>街はかつての活気を取り戻した。</span>,<span class='scene-font-katari'>有惊无险，<br><span class='scene-font-katari'>姬塔一行人击退了哥布林，</span><br><span class='scene-font-katari'>街道恢复了从前的热闹。</span>
1,街人１/居民１,ありがとう、騎空士さん達……<br>なんと礼を言ったらいいか……,骑空士们，谢谢你们……<br>还是必须要和你们道声谢……
2,ネツァワルピリ,はっはっはっ！<br>よいよい！　そう畏まるな！,哈哈哈！<br>好了好了！ 不用这么拘谨！
3,ネツァワルピリ,街の状態に、<br>我の故郷の姿が重なってしまってな……<br>放っておく事など出来なかったのだ。,这里，<br>和我的家乡很相似……<br>放着不管，我做不到。
4,ネツァワルピリ,おかげで我は気付くことが出来た。,也多亏于此，我才发觉了。
5,ネツァワルピリ,我が得るべきは、<br>一族にはない、<br>未知の力などではなかったのだ。,我必须得到的，<br>不是什么未知的<br>不属于族群的力量。
6,ネツァワルピリ,いかなる困難を前にしても、<br>力強く一族を導くという覚悟……,而是在一切困难面前，<br>毫不动摇领导族人的决心。
7,ネツァワルピリ,王たる我が、<br>その覚悟さえ持っていれば、<br>我が一族の翼は決して折れぬことだろう。,我身为王，<br>只要我有这份决心<br>我翼之一族就决不会没落！
8,ネツァワルピリ,ずいぶん長くかかってしまったが、<br>これでようやく、<br>胸を張って故郷に帰れるのである！,虽说花了很久，<br>但我终于能够自信满满地回乡了！
9,ルリア/露莉亚,えっ？<br>そ、それじゃあ、<br>ネツァワルピリさんはもう……,唉？<br>就是说，<br>聂查瓦尔皮利你就要……
10,ネツァワルピリ,はっはっはっ！<br>そう不安そうな顔をするでない！<br>我はまだ旅をやめる気などないぞ。,哈哈哈！<br>看你一脸慌张的样子！<br>放心，我的旅途还没有结束。
11,ネツァワルピリ,答えを得たとはいえ、<br>我の覚悟もまだまだ脆い。,虽然得到了答案，<br>可是我的决心还嫩着呢。
12,ネツァワルピリ,何より、覚悟を貫くには、<br>それ相応の力が必要なのだ！,要贯彻这份决心，<br>就要有与之匹配的力量！
13,ネツァワルピリ,ゆえに、いましばらくは、<br>お主らと旅路を<br>共にさせてもらうつもりだ。,所以说，目前<br>我还得和你们<br>继续旅行下去。
15,,<span class='scene-font-katari'>その言葉にルリアだけでなく、</span><br><span class='scene-font-katari'>一同も笑顔を取り戻す。</span>,<span class='scene-font-katari'>这番话不仅让露莉亚，</span><br><span class='scene-font-katari'>也让大家放心地笑了。</span>
16,,<span class='scene-font-katari'>終末の先へと一族を導くことの出来る</span><br><span class='scene-font-katari'>真の王を目指して、</span><br><span class='scene-font-katari'>ネツァワルピリは旅を続けるのだった。</span>,<span class='scene-font-katari'>聂查瓦尔皮利为了成为真正的王，</span><br><span class='scene-font-katari'>领导他的族人，</span><br><span class='scene-font-katari'>向着终末，继续着他的旅途。</span>
info,,,scene_ult_chr007_ep2_q3_s20
译者,,,
