id,en,jp,trans
0-chapter_name,,第5话 是か非か、譲れぬ矜持, 第5话 是对是错、绝不退让的矜持
0-synopsis,,職員室に集まった姬塔達のもとに、ミランダに連れられたツバサが現れる。退学を覚悟しヤケになっていたツバサだったが、エルモートに諭され、エルモートを頼ることを決める。ツバサから喧嘩の現場を目撃されるまでの経緯を聞いた一行は、過去に起こした事故を省みない商会のボスに憤ると共に、ツバサを一方的に断罪してはならないと思うのだった。, 姬塔他们在职员室集合、米兰达带着翼出现了。虽然翼已经做好了退学的心理准备、经过艾尔蒙德的劝告之后、决定把一切都交给艾尔蒙德。听了翼说的从吵架到被发现的经过之后、他们都对完全没有反省商会老大感到气愤、同时觉得不让翼就这样单方面被定罪。
8,,<span class='scene-font-katari'>姬塔とルリアは、</span><br><span class='scene-font-katari'>ショウについて调べて来たことを、</span><br><span class='scene-font-katari'>エルモートに话していた。</span>,<span class='scene-font-katari'>姬塔和露莉亚、</span><br><span class='scene-font-katari'>为了调查关于翔的事情、</span><br><span class='scene-font-katari'>来找艾尔蒙德了。</span>
9,,くくっ……<br>タンデム騎空便商会と<br>ショウが繋がってるとはなァ……, 咕咕……<br>沒想到雙翼騎空商会和<br>翔是有關系的呢……
10,,これまで何度も少年罪流島……<br>ネンショーでしたっけ？　そこに<br>送られたことがあるって聞きました……, 他以前已經去過少年罪流島……<br>叫少管所的吧？　我聽說<br>他去過好幾次了……
11,,でも、そこって、<br>悪さしたことを反省して、<br>心を入れ替えるところなんですよね？, 不過、那裡不是、<br>讓人反省自己、<br>改過自新的地方嗎？
12,,なのにどうして……, 但是為什麼……
13,,裕福な家庭で育とうが、<br>捻くれる奴もいるってこった。,生在富裕家庭的人、<br>也会有性格扭曲的家伙在吧。
14,,まァ、ショウの場合だが、<br>順風満帆な人生に落とし穴ってのが<br>あるとすンならよォ……, 不過、對翔來說、<br>這不過是一帆風順的人生裡<br>一個小小坑而已……
15,,そいつは、<br>父親が起こした事故以外<br>考えらンねェよなァ……, 他、<br>除了他父親引起的意外以外<br>就沒在想其他事了……
16,,そして、そういう悪ぃ方向に<br>性根がひん曲がったガキが<br>ツバサを目の仇にすンのもわかる……, 然後、向着壞的方向<br>鑽牛角尖的小鬼<br>會看翼不順眼也不是不能理解……
17,,皆から慕われる奴はよォ……<br>眩しく見えるンだよ。, 受众人仰慕的家伙……<br>看起来真的是很耀眼的啊。
18,,<span class='scene-font-katari'>ツバサとショウ──</span><br><span class='scene-font-katari'>ふたりの生徒のことを考え、</span><br><span class='scene-font-katari'>头を悩ませるエルモートとルリア。</span>,<span class='scene-font-katari'>翼和翔──</span><br><span class='scene-font-katari'>不断考虑这两个学生的、</span><br><span class='scene-font-katari'>艾尔蒙德和露莉亚十分烦恼。</span>
19,,<span class='scene-font-katari'>そこに、ミランダがツバサを连れ、</span><br><span class='scene-font-katari'>やって来る。</span>,<span class='scene-font-katari'>就在这时、米兰达带着翼、</span><br><span class='scene-font-katari'>过来了。</span>
22,,エルモート先生☆<br>ツバサくんを連れて来たわよ～☆, 艾爾蒙德老師☆<br>我帶翼同學過來了☆
23,,…………, …………
24,,オイオイ、ツバサ君よォ……<br>いっちょ前に不貞腐れてンじゃねェぞ、<br>コラァ？, 喂喂、翼同學……<br>半吊子就別鬧情緒了、<br>知道沒？
25,,うるせェ……覚悟は出来てんだ。<br>さっさと教連の奴らのとこに<br>連れてけよ。, 啰嗦……我做好心理准备了。<br>快点把我带到教联<br>他们那去吧。
26,,ったく……<br>騒ぎを起こすとガッコの先生共に<br>迷惑かかるっつったろ、コラァ。, 真是的……<br>我不是说过引起骚动的话<br>会烦到学校的老师吗、啊啊。
27,,どうしようもねェ時もあるって<br>言っただろ、ボケナス。, 我也说过有不得不还手的<br>时候啊、白痴。
28,,チッ……<br>テメェから居場所を<br>捨てるようなマネしやがって……, 嘖……<br>你竟然會選擇<br>捨棄自己的歸身之所……
29,,オラ、何があったのか<br>聞いてやる。言え。, 来吧、我来听听到底<br>发生什么事了。說吧。
30,,へッ……<br>オレみてェなクズ生徒相手に<br>よくそんな真剣になれるよなァ……, 哼……<br>對我這種垃圾學生<br>你竟然還這麼認真……
31,,ハァ……？, 哈……？
32,,<span class='scene-font-4'>オレらは、クズだろ！？</span><br>教连の奴らは<br>そう言ってんじゃねェかッ！, <span class='scene-font-4'>我们、不都是垃圾吗！？</span><br>教联那些人也是<br>这样说的啊！
33,,オイ、ツバサァ……<br>今のオマエは、ツッパってンじゃねェ。<br>ただヤケになってるだけだ。, 喂、翼啊……<br>现在你这样、不是在坚持自己。<br>你只是在自暴自棄而已。
34,,クソだせェんだよ。<br>自分でわかってンだろ？, 真是遜爆了。<br>你自己也明白的吧？
35,,ぐッ……, 呃……
36,,ダサ坊ならダサ坊らしく、<br>泣いて謝ったらどうだ？<br>退学したくアリマセーンってよォ？, 遜貨就像個遜貨一樣、<br>哭着道歉怎樣？<br>我不想退學啊之類的？
37,,<span class='scene-font-4'>んなことできっか、コラァ！</span>,<span class='scene-font-4'>这种事怎可能去做、啊啊！</span>
38,,だったら、何があったのか言え。<br>俺様がナシつけてやるからよォ……, 那你就、和我說發生了什麼。<br>老子帮你搞定一切……
39,,…………, …………
40,,ほら、ツバサくん☆, 說吧、翼同學☆
40-sel1_txt,, <span class='scene-font-katari'>最后まで、谛めちゃダメだ</span>,<span class='scene-font-katari'>不到最后、不都不能放弃的啊</span>
41,,姬塔サンまで……, 連姬塔你也……
42,,なァ、先公……<br>こんなオレが、<br>アンタのこと頼っちまっていいのか？, 吶、老師……<br>我這種人、<br>真的也可以依靠你嗎？
43,,何言ってんだァ？<br>面倒事は大人に押し付けンのが、<br>一番だろォ？, 你在說什麼啊？<br>你不是說面倒事、<br>把麻煩事都交給大人是最好的嗎？
44,,ガキのケツ拭くのも大人の仕事だ。, 帮小鬼擦屁股也是大人的工作啊。
45,,だがよォ……,但是……
46,,俺だって汚ねェケツなんざ<br>拭きたかねー<br>だが、そういうモンなんだ。, 我也不想去擦骯屁股<br>但这就是我的工作。
47,,誰もがそうして大人になっていく。<br>世の中ってのァそういうモンだ。<br>だったら利用しねー手はねェだろ？, 不管是誰都是經歷過這些才成為大人的。<br>这个世界就是这样。<br>所以你利用一下其他人也是可以的？
48,,…………ハッ。, …………哈哈。
49,,だったらよォ～……<br>お言葉に甘えて<br>利用させてもらうサ……, 那我就～……<br>恭敬不如从命<br>利用一下你好了……
50,,……実は今朝よォ──, ……其實今天早上──
51,,<span class='scene-font-katari'>ツバサは姬塔一行に、</span><br><span class='scene-font-katari'>喧哗の现场を目撃されるまでの</span><br><span class='scene-font-katari'>経纬を说明し始めた。</span>,<span class='scene-font-katari'>翼向姬塔他们、</span><br><span class='scene-font-katari'>说明了吵架到被发现之间的</span><br><span class='scene-font-katari'>经过了。</span>
52,,<span class='scene-font-katari'>デーモンリアクターという</span><br><span class='scene-font-katari'>确固たる证拠があるにもかかわらず、</span><br><span class='scene-font-katari'>知らぬ存ぜぬを突き通した商会のボス。</span>,<span class='scene-font-katari'>虽然有恶魔动力炉</span><br><span class='scene-font-katari'>这个铁一般的证据在、</span><br><span class='scene-font-katari'>但还是坚称什么都不知道的商会老大。</span>
53,,<span class='scene-font-katari'>そのうえ、ツバサや祖母の想いを</span><br><span class='scene-font-katari'>踏みにじられていたことを</span><br><span class='scene-font-katari'>悔しそうに语る。</span>,<span class='scene-font-katari'>不仅如此、还践踏了</span><br><span class='scene-font-katari'>翼和祖母的心意</span><br><span class='scene-font-katari'>翼很不甘心地说了这些。</span>
54,,<span class='scene-font-katari'>一行は、商会のボスであり、</span><br><span class='scene-font-katari'>マナリア教连长でもある大人の</span><br><span class='scene-font-katari'>信じ难い行为に愤慨した。</span>,<span class='scene-font-katari'>所有人都对、商会的老大、</span><br><span class='scene-font-katari'>也就是马纳利亚教联长</span><br><span class='scene-font-katari'>那让人难以置信的行为感到愤怒。</span>
