id,en,jp,trans
0-chapter_name,,信号弾を常備して,随时准备好信号弹
0-synopsis,,とある無人島から救助を求める信号弾が発射されたのを確認し、助けに向かった一行。そこにいたのはトレジャーハンターのカルバという女性だった。彼女は、仲間に騙されて置き去りにされてしまったという。彼女を拾って空の旅に戻った一行。姬塔らの目的地が、未知のお宝が眠るという噂の星の島だと知ったカルバは、星の島を目指す旅に同行を申し出る。お宝よりもスリルを求める節のある彼女に、一行は不安を覚えるのだった。,因确认到某个无人岛上发出了求助的信号弹、前往救助的一行人。在那儿的是名为カルバ的宝物猎人的女性。据说她是受到了同伴的欺骗而被留在此处。接纳了她并回到了空之旅途的一行人。得知姬塔一行人的目的地是有着沉眠了未知的宝藏的传说的星之岛的カルバ、提出了以星之岛为目标的同行请求。对于比起宝藏似乎更追求刺激的少女、大家都感到不安。
0,,<span class='scene-font-katari'>とある無人島の付近を</span><br><span class='scene-font-katari'>航行していた時の事。</span>,<span class='scene-font-katari'>在某个无人岛附近</span><br><span class='scene-font-katari'>航行的时候的故事。</span>
1,,<span class='scene-font-katari'>突如カタリナが甲板から身を乗り出し、</span><br><span class='scene-font-katari'>島で何かが光ったと</span><br><span class='scene-font-katari'>指をさすのであった。</span>,<span class='scene-font-katari'>突然卡塔莉娜从甲板上探出身、</span><br><span class='scene-font-katari'>一边用手指着一边说</span><br><span class='scene-font-katari'>岛上有什么在闪光。</span>
2,,む？<br>あれは……信号弾？,嗯？<br>那是……信号弾？
3,,お？　あの小っちぇえ島からか？<br>アレって無人島って話じゃ……,哦？　是从那个小岛上吗？<br>那不是个无人岛才对吗……
4,,ふむ……<br>私の見間違いかもしれないが……<br>返答の信号を送ってみようか。,嗯……<br>虽然有可能是我看错了……<br>发射一发回复的信号弹试试吧。
5,,<span class='scene-font-katari'>物は試しと信号弾を発射するカタリナ。</span><br><span class='scene-font-katari'>発光する弾が弧を描いて飛び、</span><br><span class='scene-font-katari'>やがて──</span>,<span class='scene-font-katari'>卡塔莉娜抱着尝试的心态发射出信号弹。</span><br><span class='scene-font-katari'>发出光芒的信号弹划出一道弧线、</span><br><span class='scene-font-katari'>不久之后──</span>
7,,む！　応えた！<br>あれは救難信号だ！<br>助けに行くぞ！,嗯！　有回应！<br>那是求助信号！<br>快去救人！
9,,<span class='scene-font-katari'>かくして島へと降り立った一行。</span><br><span class='scene-font-katari'>信号弾の発射された地点に目星をつけ、</span><br><span class='scene-font-katari'>そのあたりへと向かうのであった。</span>,<span class='scene-font-katari'>因此降落在岛上的一行人。</span><br><span class='scene-font-katari'>以发射信号弹的地方为目标、</span><br><span class='scene-font-katari'>赶了过去。</span>
11,,おおっ！　来てくれたんだ！,哦㕭！　多谢来救！
12,,大丈夫ですか！？<br>こんな場所に、どうして……,没事吧！？<br>为什么、在这种地方……
13,,いやー、ははは。<br>他のトレジャーハンターから依頼貰って<br>遺跡の罠避けしてたんだけど。,这真是、啊哈哈。<br>受其他的宝物猎人的委托<br>虽说是躲开了遗迹中的陷阱。
14,,気が付いたらさ、報酬も払わずに<br>依頼者消えてんの！<br>そいで置いてきぼりだぜ、参ったね。,一回神却发现、委托人一毛钱都没给<br>就跑路啦！<br>还被孤零零地丢在这、真是服了。
15,,おいおい……<br>ひっでえ事しやがんなあ……,喂喂……<br>敲~过分的不是吗……
16,,で、ヒッチハイク？<br>救難信号、気付いてもらえて<br>よかったぁー,所以、可以搭个顺风车吗？<br>能留意到我的求救信号<br>真是太好了!
17,,よくあるんだよね、こういうの。<br>帰ったら仲介人に文句言わないと。,常有的事呢、这种情况。<br>回去后不向介绍这份工作的人抱怨可不行。
18,,やれやれ……<br>商売相手は選んだ方がいいぜ……,呀类呀类……<br>做生意也要选好对象才行啊……
19,,あ、そうそう、私カルバっていうの！<br>乗せてもらうんだから、<br>自己紹介はしとかないとね！,啊、对了对了、我叫カルバ！<br>既然允许我同行了、<br>不自我介绍一下可不行！
21,,<span class='scene-font-katari'>かくして一行は、カルバを連れて</span><br><span class='scene-font-katari'>グランサイファーへと戻るのであった。</span>,<span class='scene-font-katari'>就这样、一行人带着カルバ</span><br><span class='scene-font-katari'>回到了格兰赛法。</span>
23,,それにしても姉ちゃん。<br>ヒデェ事されてんのに機嫌いいのな。<br>慣れてるっても、限度っつうか……,话说回来啊老姐。<br>明明遭了重心情却挺不错的嘛。<br>就算是习惯了、也该有个限度的吧……
24,,あれ？　へへへ、お気づきですか？<br>実はですね……,啊类？　嘿嘿嘿、是来关心我吗？<br>实际上啊……
