id,en,jp,trans
0-chapter_name,,第24章　不死の星晶獣,第24章  不死星晶兽
0-synopsis,,村人達の協力もあり、ついにセレストを発見する<span>姬塔</span>一行。星晶獣セレストと決着をつけるべく、一行は魔物を蹴散らしながらセレストの元へと向かう。,在村民们的帮助下，<span>姬塔</span>一行终于发现了塞莱斯特。众人一边击退魔兽一边前往塞莱斯特的所在地和它做个了断。
1,,……！！　……！！,……！！　……！！
2,,うん……うん、そうか。<br>ありがとう。,嗯……嗯，是么。谢谢你。
3,,ルリア！　姬塔！<br>向こうの崖のあたりで、<br>それらしい船が見つかった！,露莉亚！姬塔！在对面的悬崖附近好像有疑似塞莱斯特的船只！
4,,ついに見つかったか！<br>しかし、<br>すぐに赴くのは難しそうだ……,终于找到了吗！不过，看来想要马上赶过去也有些困难啊……
5,,グオオオォォッ！！,咕哦哦哦哦！
6,,この子を片付けないと、<br>どうやらここは通れなさそうだものね。,不解决这孩子的话，好像就过不去的样子呢。
7,,いつセレストが<br>村の奴らに危害を<br>加えるともわからねぇ……,也不知道塞莱斯特什么时候会加害村民们……
8,,こんな奴、さっさと倒して、<br>先に進もうぜ！,这样的魔兽就赶紧打败，快点赶路吧！
info,,1,scene_cp24_q3_s20
