id,en,jp,trans
0-chapter_name,,第42章　砕かれし秩序,第42章 被粉碎的秩序
0-synopsis,,リーシャから話を聞こうとするものの、状況がそれを許さず、再び帝国兵の追手と行き合う事になる。安全な隠れ家に案内すると言って一行を連れ出すリーシャ。彼女によれば、秩序の騎空団の本部ですら安全ではないのだという。リーシャの導きに従い、一行は町外れへと足を向けるのであった。,众人向莉夏打听情况，但再次遭遇了帝国兵。莉夏表示先带众人前往安全的据点，现在就连秩序骑空团的总部也已经沦陷。众人在莉夏的带领下向城外走去。
0,,あ、あなた達は……<br>どうしてこの島に？<br>フリーシア宰相の件は……？,你、你们……为什么会在这座岛上？不是去追查芙莉西雅宰相了吗……？
1,,あれ？<br>黒騎士とは別れたのですか？<br>それに女性がひとり足りないような……,咦？黑骑士和你们不在一起吗？好像还有一位女性不在这里……
2,,まぁ、色々あってな……,呃，发生了很多事情……
3,,それで、<br>嬢ちゃん達の力が必要になって、<br>オレ達ゃこの島を訪ねたんだが……,我们需要你们的帮助，所以来到这座岛上……
4,,リーシャ殿……<br>いま、この島は<br>どういう状況なんだ？,莉夏……这座岛现在到底是什么情况？
5,,なぜ船長であるリーシャ殿が<br>帝国兵に追われている？,为什么莉夏船长会被帝国兵追捕呢？
6,,それに、<br>あの街の荒れ様は……<br>いったい何があったんだ？,而且，街上是那副惨状……到底发生了什么？
7,,それは……,这……
8,,居たぞ！<br>こっちだ！,他们在这里！快来！
9,,くっ……<br>ひとまず事情の説明は後です。,唔……之后再向你们说明情况。
10,,付いて来てください。<br>落ち着いて話の出来る場所へ<br>案内します。,请跟我来，先去能静下来说话的地方。
11,,<span class='scene-font-katari'>そう言ってリーシャは、</span><br><span class='scene-font-katari'>街外れの方向へと歩き始める。</span>,<span class='scene-font-katari'>莉夏说着，带着众人往城外走去。</span>
12,,安全な場所って……<br>あの秩序の騎空団の<br>本部には行かねーのか？,安全的地方……不去秩序骑空团总部吗？
13,,それも含めて説明します……<br>だからいまは、付いて来てください。,这点稍后也会向你们说明的……现在请跟我来。
info,,1,scene_cp42_q4_s10
