id,en,jp,trans
0-chapter_name,,第13章　太古の森,第13章  太古之森
0-synopsis,,<span>姬塔</span>一行の前に突如、謎の女性、ロゼッタが現れる。不審な点の多い彼女は、<span>姬塔</span>と目的地は同じだと話し、一同に同行し始める。,一位名叫萝赛塔的神秘女性突然出现在<span>姬塔</span>一行面前。充满疑点的她表示目的地与<span>姬塔</span>等人一致，于是与他们同行。
3,,"<span class='scene-font-katari'>その声の主は、姬塔達の</span><br>
<span class='scene-font-katari'>不意を突くように現れた。</span>",<span class='scene-font-katari'>声音的主人突然出现在姬塔等人面前。</span>
4,,はぁい♪　ちょっといいかしら？,嗨♪ 可以打扰一下吗？
5,,"うわっ！？<br>
だ、誰だあんた！？　いつの間に……",哇！？你、你是谁！？  什么时候……
6,,"そんなに驚かれると傷つくわね……<br>
怪しい者じゃないわ。<br>
見ての通りの、か弱い乙女よ。",有这么震惊吗？我好伤心啊……我又不是什么可疑的人。如你所见，是个柔弱的女孩。
7,,"<span class='scene-font-katari'>その声の主は、姬塔達の</span><br>
<span class='scene-font-katari'>不意を突くように現れた。</span>",<span class='scene-font-katari'>声音的主人突然出现在姬塔等人面前。</span>
8,,はぁい♪　ちょっといいかしら？,嗨♪ 可以打扰一下吗？
9,,"うわっ！？<br>
だ、誰だあんた！？　いつの間に……",哇！？你、你是谁！？  什么时候……
10,,"そんなに驚かれると傷つくわね……<br>
怪しい者じゃないわ。<br>
見ての通りの、か弱い乙女よ。",有这么震惊吗？我好伤心啊……我又不是什么可疑的人。如你所见，是个柔弱的女孩。
11,,"ただのか弱い乙女なんざ、<br>
こんな森じゃあ早々に、<br>
魔物の餌になってっと思うけどなぁ？",要真是个弱女子，早就在森林里成魔兽的食物了。
12,,"あら……鋭いわね、素敵。<br>
そういうヒト、嫌いじゃないわ。",哎呀……镇敏锐，不错哦。我不讨厌这种人呢。
13,,"はぐらかすんじゃねぇや。<br>
ジジイにゃ色仕掛けは通用しねぇぜ？",别转移话题啊。我这老头子可不吃美人计哦？
14,,"あら残念……ますます素敵。<br>
食べちゃいたくなるわ……",那真遗憾……不过这样更加不错，越来越想把你吃掉了……
15,,"ど、どうしよう、姬塔！<br>
オイゲンさん、食べられちゃう！？",怎、怎么办，姬塔！欧根先生要被吃掉了！？
16,,"アタシはロゼッタっていうの。<br>
ここには、<br>
ちょっとしたお使いで来てるのよ。",我叫做萝赛塔。来森林里有点事。
17,,"だけどほら、この森って危険でしょう？<br>
だから、アナタ達に<br>
守ってもらえないかと思って。",但是你们也看到了，森林里很危险呢。所以，能不能请你们保护我呢？
18,,"護衛をしたいのはやまやまだが……<br>
私達も急ぎの道中で、<br>
寄り道をしている時間は……",我们倒是愿意做你的护卫……但是我们也在赶路，没空绕远路……
19,,"心配はいらないわ。<br>
どうせ目的地は同じだもの。",不用担心。反正我们要去同一个地方。
20,,"何だって？<br>
どうしてオイラ達の目的地を……",你说什么？你怎么知道咱们的目的地？
21,,"――ねぇ、トカゲさん、<br>
イイコト教えてあげましょうか？","——呐，小蜥蜴，我教你一件事吧？"
22,,"魅力的な女にはね、<br>
幾つも秘密があるものなの。",有魅力的女性呢，总是有几个秘密的。
23,,"ほら、行きましょ？<br>
グズグズしてる暇なんてないでしょう？<br>
知ってるんだから、アタシは……ね。",来，走吧？没时间再磨蹭下去了吧？我可是全部都知道的哦……
info,,1,scene_cp13_q2_s10
备注,,,ver-1: @煌月夜 2018/4/15
