id,en,jp,trans
0-chapter_name,,第21章　霧に潜むもの,第21章　雾中迷影
0-synopsis,,魔物を退けた一行は館の前に佇む少女を発見する。霧の中に佇む少女は、その瞳に語られぬ真実を宿し、敵意をむき出しにして<span>姬塔</span>たちを迎えるのだった。,一行人击退了魔兽，发现一位少女伫站在宅邸前。伫立于雾中的少女，眼中藏起不为人知的真相，以敌意迎接<span>姬塔</span>等人。
0,,"なぁ、おい！　あそこ！<br>
館の前に誰かいるぜ！<br>
女の子だ！",喂，看啊！ 那边！ 宅邸前有人！ 是个女孩子！
1,,"よく来たな、<br>
霧の外より訪れし者ども。",真有能耐走到这里啊，自迷雾之外造访之人。
2,,"君が……<br>
村の人達が噂していた……？",你就是……村民们传闻中的……？
3,,"噂？<br>
ああ、おそらくそれは事実だ。",传闻？哦，那大概就是事实吧。
4,,"不死の幽霊船……星晶獣セレスト。<br>
それをこの島に呼び寄せたのは、<br>
この私だ……",不死的幽灵船……星晶兽塞莱斯特。把它召唤到岛上的，是我……
5,,"そんな……<br>
でも、どうして……？",怎么会……可是，为什么呢……？
6,,"は、はは……！<br>
聞いていた通りだねぇ！<br>
本当に……そのままだ……",哈、哈哈……！和我听说的一样！真的……一模一样！
7,,"ふん……あの村の連中から、<br>
何を聞いたかは知らないが……<br>
私はお前達を歓迎するぞ。",哼……虽然不知道村里的人们告诉了你们什么……总之我是欢迎你们的。
8,,"だから……いますぐここを去れ。<br>
そして二度と私の館に近づくな。",所以……赶快离开这里。别再靠近我的宅邸第二次。
9,,"<span class='scene-font-katari'>霧の中に佇む少女は、</span><br>
<span class='scene-font-katari'>敵意をむき出しにして</span><br>
<span class='scene-font-katari'>姬塔一行を迎える。</span>",<span class='scene-font-katari'>伫立于雾中的少女以敌意迎接姬塔一行。</span>
10,,"<span class='scene-font-katari'>しかし、</span><br>
<span class='scene-font-katari'>その瞳には確かに、</span><br>
<span class='scene-font-katari'>語られぬ真実の欠片を秘めていた。</span>",<span class='scene-font-katari'>然而她的眼中的确藏起了一部分不为人知的真相。</span>
info,,1,scene_cp21_q4_s30
