id,en,jp,trans
0-chapter_name,,第18章　決別の真意,第十八章  诀别的真意
0-synopsis,,"カタリナを失い、動揺するルリア──
帝国からの和解の申し出に、裏があると確信した<span>姬塔</span>たちは、ヴィーラの元へと急ぐのだった──","露莉亚因失去卡塔莉娜而动摇——<span>姬塔</span>一行确信帝国提出和解的背后另有阴谋，转而寻找维拉——"
0,,どうして……カタリナ……,为什么……卡塔莉娜……
1,,"カタリナが自分の意志で、<br>
ルリアの元を離れるとは思えねぇな……<br>
なぁ、姬塔はどう思う？",卡塔莉娜是不可能自愿离开露莉亚的……姬塔你是怎么想的？
1-sel1_txt,,<span class='scene-font-katari'>カタリナを信じよう</span>,<span class='scene-font-katari'>相信卡塔莉娜吧</span>
1-sel2_txt,,<span class='scene-font-katari'>何か事情があると思う</span>,<span class='scene-font-katari'>有什么内情吧</span>
2,,"だよな！<br>
あの置手紙だって、<br>
何かのメッセージかもしれねぇし……",就是啊！她留下的纸条可能传递了某种讯息……
3,,"昨日の帝国の奴ら、<br>
いやに潔かったもんな……<br>
こりゃ絶対に裏があるぜ！",昨天帝国的那些家伙竟然那么爽快……肯定有什么阴谋！
4,,"ともかく、<br>
本人に会って聞くのが一番だ！",总之去找她本人问清楚就好了！
5,,"だから、ほらルリア！<br>
そんなしょげてる場合じゃねーぞ！",所以露莉亚！现在不是垂头丧气的时候！
6,,"うぅ……うん！<br>
私……何が出来るかわからないけど、<br>
頑張りますっ！",嗯……嗯！我……虽然不知道自己能做什么，但我会加油的！
info,,1,scene_cp18_q1_s20
