id,en,jp,trans
0-chapter_name,,第31章　相反する決意,第31章 对立的决意
0-synopsis,,ルリアにだけ親しげな態度を取る黒騎士を見て、ビィが怪訝そうにしていた。しかし、当のルリア曰く、黒騎士が親しみを抱いているのは、ルリアに対してではなさそうだという。自分に誰かの面影を重ね合わせているのではないかとルリアは語るのであった。,黑骑士只对露莉亚一人态度温和，这使阿碧感到诧异。然而露莉亚表示黑骑士愿意亲近的并不是她本人，而是因为从她身上看到了别人的影子。
0,,なぁなぁ……<br>オイラさっきから思ってたんだけど……,话说啊……咱一直在想……
1,,黒騎士の奴、<br>ルリアにはなんだか優しいよな。<br>妙に親しげっつーか……,黑骑士那家伙对露莉亚好温柔啊。好像和露莉亚很亲近……
2,,いえ……<br>黒騎士さんはきっと、<br>私に優しいわけじゃないです。,不……黑骑士并不是对我温柔。
3,,うん？<br>でも、明らかに他の連中とは<br>扱いが違うぜ？,嗯？不过，她对你可和对别人的态度天差地别哦？
4,,でも、黒騎士さんは、<br>私を見ていないと思います……,但是，我觉得黑骑士并没有在看我……
5,,まるで、私を通して、<br>誰か別の人に話しかけているような……<br>そんな感じがするんです。,就像是通过我在和别人说话一样……我有这种感觉。
6,,<span class='scene-font-katari'>黒騎士の瞳には、</span><br><span class='scene-font-katari'>自らの姿が無いことにルリアは気付く。</span>,<span class='scene-font-katari'>露莉亚察觉到黑骑士眼中并没有自己。</span>
7,,<span class='scene-font-katari'>しかし、その瞳にある面影は</span><br><span class='scene-font-katari'>いったい誰なのか。</span><br><span class='scene-font-katari'>その答えは黒騎士のみが知っていた。</span>,<span class='scene-font-katari'>至于她到底看见了谁的面影，只有黑骑士自己知道答案。</span>
info,,1,scene_cp31_q4_s30
