id,en,jp,trans
0-chapter_name,,第21章　霧に潜むもの,第21章　雾中迷影
0-synopsis,,不気味な島を彷徨う<span>姬塔</span>たちは小さな村を発見する。村の住人から情報を得ようと、一行は立ち込める霧の中、先を急ぐのだった。,<span>姬塔</span>一行在诡异的岛屿上徘徊，终于发现了一个小村庄。为了从村民口中收集情报，一行人在迷雾中疾行。
0,,"おっ！<br>
なぁなぁ！　姬塔！<br>
あれ、見えるか？",哦！ 嘿嘿！姬塔！你看到那个了吗？
1,,"なんにも見えませんー！！<br>
ゾンビもお化けも見たくないですー！",我什么都看不到……我才不想看什么僵尸妖怪呢！
2,,"やれやれ、違うっての……<br>
なぁ、ありゃあ村じゃねぇか？<br>
いくつか家が集まってるぜ？",真是的，不是那种东西啦……我说，那是个村庄吧？好像有几户人家呢！
3,,"明かりがついている……<br>
どうやら、<br>
廃村ということもなさそうだな。",有光亮……看来也并不是荒废的村庄。
4,,"村が見つかったってだけで、<br>
こんなにホッとするものなのね……",没想到找到一个村庄也能让我们这么安心呢……
5,,"あら、安心するのはまだ早いわよ？<br>
立ち込める霧、襲い来るゾンビ……<br>
とくれば当然、村の住人は……！",哎呀，现在放心还太早了哦？这个岛上迷雾漫布，还有僵尸袭来……那么村民们，当然也是……！
6,,あぅ……あぅ……,呜呜……呜……
7,,"ちょ、ちょっと大丈夫ルリア！？<br>
しっかりしなさいよ！",没、没事吧露莉亚！？振作一点呀！
8,,"ロゼッタ……<br>
ルリアを脅かすのは、<br>
もうそろそろ止めにしてくれないか？",萝赛塔……吓露莉亚玩也差不多适可而止吧？
9,,"うふふ、ごめんなさい。<br>
ルリアちゃんが<br>
あんまり可愛いから、つい。",呵呵呵，对不起。露莉亚实在太可爱了，情不自禁。
10,,"ともかく村へ行ってみようぜ！<br>
村の住人から話を聞きゃあ、<br>
何かわかるかもしんねーしな！",总之先去村子里看看吧！问问村民们，也许就能知道什么了！
info,,1,scene_cp21_q3_s10
