id,en,jp,trans
0-chapter_name,,第23章　決意と疑惑,第23章  决意与疑惑
0-synopsis,,集まった情報は、当時流行り病があったこと、その時、旅の医者が村に居たことの二つだけだった。星晶獣との関係は見出せないが、何かヒントがあるかもしれない、と一行は医者の当時の住居へと向かう。,一行人收集到的情报，也就只有当时流行病肆虐，和有位旅途中的医生来过村里这两点。一行人觉得这虽然和星晶兽没有任何关联，但也可能成为线索，于是前往医生当年的住所。
0,,村の奴らに聞いた話を<br>まとめると……だ。,总结一下村民们告诉咱们的信息……
1,,セレストが現れた頃に<br>村で起きてた異変は<br>流行り病と旅の医者がいたくらいだな！,也只有塞莱斯特出现前后村里有流行病肆虐，还有一位旅行中的医生来过这里而已啊！
2,,どちらも星晶獣に、<br>関係があるようには思えないな……,两边都和星晶兽没什么关系呢……
3,,うーん……<br>私にもわからないです……,嗯……我也没什么头绪……
4,,その医者には、<br>あの流行り病を治療することは、<br>出来なかったんだな……,那位医生也没能治好流行病呢……
5,,医者だって万能じゃないわ……<br>でも、アタシ達に<br>ヒントくらい残してくれてるかもね。,医生也不是万能的……不过，他也许给我们留下了提示哦。
6,,村の人達の話だと、<br>村の墓地の近くに、<br>お医者様は住んでたのよね……,听村民们说，医生住在村里的墓地附近呢……
7,,何か残ってるかもしれないし、<br>行ってみましょ！　姬塔！,也许他留下了什么线索，我们去看看吧！ 姬塔！
info,,1,scene_cp23_q3_s10
