id,en,jp,trans
0-chapter_name,,第38章　悪意の謀略,第38章 恶意的谋略
0-synopsis,,一行と相対する帝国兵達は、必死な様子で「マリス」の使用を思いとどまるように宰相フリーシアを説得する。しかし、フリーシアは兵達の懇願を検討するにとどめ、あくまでルリアの奪取を優先する。,对峙中，帝国士兵恳请芙莉西雅不要使用「恶意」。然而芙莉西雅只表示暂且考虑，命士兵优先夺回露莉亚。
0,,お下がりください、宰相閣下！<br>ここは我々が……！,请您后退，宰相阁下！这里就交给我们……！
1,,ほう……<br>貴方達であの騎空団を、<br>止められると言うのですか？,呵……你们认为自己能够阻止那个骑空团吗？
2,,はっ！　必ずや！<br>必ずやルリアも<br>手中に収めて御覧に入れましょう！,是！我们绝对会阻止他们，并为您夺回露莉亚！
3,,ですので閣下……<br>どうか「マリス」の使用は……,所以阁下……请您千万不要使用「恶意」……
4,,検討しておきましょう……,我再考虑一下……
5,,しかし、私の目的は、<br>貴方がたの身の安全を、<br>確保する事ではありません。,但我的目的，并非保证你们的安全。
6,,必要だと判断すれば、<br>「マリス」は使用します。<br>よろしいですね？,一旦我判断有必要，我就会使用。明白么？
7,,はっ！,是！
info,,1,scene_cp38_q2_s10
