id,en,jp,trans
0-chapter_name,,第2章　操舵士の決意,第2章  操舵士的决意
0-synopsis,,ラカムも街の住人も助けると大見得をきったものの、ラカムの姿を見失ってしまう。さらにはスツルムに隙を突かれてしまうが、そこに一筋の弾丸が走る。,<span>姬塔</span>等人放出拉卡姆和居民都要救的大话，但却跟丢了拉卡姆，还被斯特姆钻了空子。此时，一颗子弹飞来。
0,,"くっ、まずいぜ……<br>
ラカムの姿を見失った……！！",啊、糟了……找不到拉卡姆了！！
1,,"大丈夫……あいつはきちんと、<br>
ウチの精鋭が捕まえてる。<br>
そんなことより……",别担心……那家伙在我们的精锐兵手中好好的，比起这个……
2,,<span class='scene-font-5'>きゃっ！？</span>,<span class='scene-font-5'>呀！？</span>
3,,ルリアっ！？,露莉亚！？
4,,"油断したな……<br>
まずはこのガキから……！！",大意了吧……先从这小鬼开始！ ！
11,,精鋭が……なんだって？,你说精锐兵……什么来着？
13,,"ラカム！<br>
お前、いつの間に！？",拉卡姆！你，什么时候！？
14,,"はん……<br>
美人の姉ちゃんならまだしも、<br>
むさい兵士にゃ俺は抑えらんねぇぜ！",哈……要是漂亮姐姐就算了，邋遢的士兵可管不住我！
15,,嬢ちゃん、怪我はねぇか？,小妹妹，没受伤吧？
16,,は、はい……ありがとうございます！,没、没有……谢谢你！
18,,"ちっ……<br>
ひとり増えようが同じだ……<br>
帝国を相手にして、勝てると思うな！",切……多一个人又如何……和帝国作对还想赢吗！
19,,"おい、姬塔！<br>
ここが正念場だぞ！　気合入れろよ！！",喂，姬塔！紧要关头，可要拿出干劲来啊！ ！
info,,1,scene_cp2_q3_s20
备注,,,ver-1: @煌月夜 2018/4/2
